CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
816155;288129;77858;631259;0;2;0 
815201;288129;77858;631255;0;2;0 
815041;288129;77858;631256;0;3;0 
817521;288129;77859;631260;0;4;0 
814938;288129;77858;631253;0;2;0 
814596;288129;77858;631261;0;2;0 
816092;288129;77858;631259;0;4;0 
814424;288129;77858;631254;0;2;0 
815889;288129;77858;631258;0;2;0 
817981;288130;77858;631256;0;4;0 
816240;288129;77858;631254;0;2;0 
818617;288129;77858;631257;0;2;0 
816333;288130;77858;631264;0;5;0 
815191;288131;77858;631261;0;4;0 
814886;288129;77858;631252;0;2;0 
814338;288129;77858;631255;0;2;0 
814881;288130;77858;631258;0;4;0 
814594;288129;77858;631254;0;2;0 
815177;288129;77858;631260;0;2;0 
814967;288129;77859;631257;0;3;0 
817400;288130;77859;631259;0;4;0 
815806;288129;77858;631255;0;2;0 
817471;288129;77858;631254;0;2;0 
819613;288132;77858;631260;0;5;0 
814813;288129;77858;631251;0;2;0 
815932;288129;77858;631254;0;2;0 
816431;288130;77858;631260;0;5;0 
815030;288131;77858;631264;0;4;0 
814292;288129;77858;631254;0;2;0 
815143;288129;77858;631256;0;2;0 
815765;288130;77858;631258;0;4;0 
816078;288129;77858;631256;0;2;0 
818974;288130;77858;631258;0;4;0 
816182;288129;77858;631260;0;4;0 
815291;288129;77858;631258;0;2;0 
815171;288129;77858;631253;0;2;0 
815020;288130;77858;631259;0;4;0 
815680;288130;77859;631260;0;4;0 
815060;288129;77858;631259;0;2;0 
815419;288129;77858;631257;0;2;0 
817326;288130;77859;631266;0;5;0 
818235;288129;77858;631256;0;2;0 
814570;288129;77858;631260;0;2;0 
815122;288129;77858;631257;0;3;0 
816309;288129;77858;631258;0;4;0 
814617;288129;77858;631255;0;2;0 
815292;288129;77858;631253;0;2;0 
815733;288129;77860;631266;0;6;0 
814461;288129;77858;631259;0;2;0 
814549;288129;77858;631257;0;2;0 
815386;288130;77858;631258;0;4;0 
816085;288129;77859;631264;0;4;0 
814480;288129;77858;631259;0;2;0 
815039;288129;77858;631255;0;2;0 
