CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
541975;0;9025;3;3;564;0 
543024;0;9025;3;3;559;0 
545855;0;9025;3;3;565;0 
542578;0;9025;3;3;554;0 
541542;0;9025;3;3;553;0 
554762;0;9025;3;3;558;0 
545545;1;9025;3;3;557;0 
543105;0;9025;3;3;555;0 
544467;0;9025;3;3;553;0 
549587;0;9025;3;3;553;0 
541993;0;9025;3;3;558;0 
542566;0;9025;3;3;561;0 
544993;0;9025;3;3;558;0 
543788;0;9025;3;3;563;0 
549047;0;9025;3;3;563;0 
545076;0;9025;3;3;562;0 
555958;0;9025;3;3;556;0 
545984;0;9025;3;3;556;0 
544264;0;9025;2;2;551;0 
541991;0;9025;3;3;557;0 
546120;0;9025;3;3;554;0 
544154;0;9025;3;3;559;0 
542291;0;9025;3;3;560;0 
543240;0;9025;3;3;562;0 
544152;0;9025;3;3;552;0 
546254;0;9025;3;3;559;0 
545771;0;9025;3;3;555;0 
550945;0;9026;3;3;556;0 
543188;0;9025;3;3;559;0 
550778;0;9025;3;3;560;0 
544207;0;9025;3;3;563;0 
542219;0;9025;3;3;562;0 
547591;0;9025;3;3;556;0 
543954;0;9025;3;3;548;0 
541890;0;9025;3;3;564;0 
542037;0;9025;3;3;557;0 
544498;0;9025;3;3;565;0 
543855;0;9025;3;3;558;0 
543810;0;9025;3;3;552;0 
545482;1;9025;3;3;549;0 
548062;0;9025;3;3;559;0 
552005;0;9025;3;3;559;0 
541272;0;9025;3;3;552;0 
543354;0;9025;3;3;552;0 
543305;0;9025;3;3;559;0 
541764;0;9025;3;3;549;0 
543722;0;9025;3;3;559;0 
546568;0;9025;3;3;561;0 
553864;0;9025;3;3;561;0 
543244;0;9025;3;3;553;0 
544608;0;9025;3;3;558;0 
547321;0;9025;4;4;547;0 
541936;0;9025;3;3;555;0 
543405;0;9025;3;3;551;0 
544614;0;9025;3;3;556;0 
541636;0;9025;3;3;560;0 
556980;0;9025;3;3;555;0 
543430;0;9025;3;3;563;0 
540831;0;9025;3;3;549;0 
548887;0;9025;3;3;561;0 
546956;0;9025;3;3;550;0 
545098;0;9025;3;3;557;0 
542137;0;9025;3;3;551;0 
542140;0;9025;3;3;568;0 
543205;0;9025;3;3;558;0 
542627;0;9025;3;3;559;0 
543945;0;9025;3;3;563;0 
550618;0;9025;3;3;559;0 
543113;0;9025;3;3;562;0 
545125;0;9025;3;3;563;0 
547006;0;9025;3;3;553;0 
542277;0;9025;3;3;552;0 
546215;0;9025;3;3;554;0 
543550;0;9025;3;3;564;0 
542011;0;9025;3;3;559;0 
545116;0;9025;3;3;552;0 
542412;0;9025;3;3;559;0 
544274;0;9025;3;3;553;0 
543103;0;9025;3;3;558;0 
543361;0;9025;3;3;565;0 
545231;0;9025;3;3;558;0 
550320;0;9025;3;3;549;0 
544427;0;9025;3;3;561;0 
540910;0;9025;3;3;566;0 
543033;0;9025;3;3;555;0 
542797;0;9025;3;3;574;0 
541316;0;9025;3;3;557;0 
543841;0;9025;3;3;554;0 
556853;0;9025;3;3;560;0 
547895;0;9025;2;2;565;0 
544397;0;9025;3;3;562;0 
543014;0;9025;3;3;572;0 
556407;0;9025;3;3;557;0 
545264;0;9025;3;3;554;0 
545990;0;9025;3;3;555;0 
542539;0;9025;3;3;561;0 
542036;0;9025;3;3;566;0 
541897;0;9025;3;3;560;0 
542591;0;9025;3;3;562;0 
547202;0;9025;3;3;563;0 
543604;0;9025;3;3;556;0 
544802;0;9025;3;3;557;0 
546675;0;9025;3;3;561;0 
544675;0;9025;3;3;562;0 
541341;0;9025;3;3;562;0 
542302;0;9025;3;3;558;0 
542002;0;9025;3;3;552;0 
542732;0;9025;3;3;563;0 
543368;0;9025;3;3;552;0 
544133;0;9025;3;3;563;0 
553109;0;9025;3;3;555;0 
542110;0;9025;3;3;560;0 
542349;0;9025;3;3;560;0 
545874;0;9025;3;3;558;0 
543133;0;9025;3;3;563;0 
542317;0;9025;3;3;550;0 
542266;0;9025;3;3;556;0 
544961;0;9025;3;3;557;0 
542002;0;9025;3;3;554;0 
545747;0;9025;3;3;561;0 
543048;0;9025;3;3;560;0 
543148;0;9025;3;3;562;0 
546803;0;9025;3;3;554;0 
545973;0;9025;3;3;558;0 
545752;0;9025;3;3;555;0 
543791;0;9025;3;3;561;0 
543923;0;9025;3;3;565;0 
543725;0;9025;3;3;549;0 
543645;0;9025;3;3;559;0 
545348;0;9025;3;3;562;0 
541862;0;9025;3;3;556;0 
545968;0;9025;3;3;555;0 
541938;0;9025;3;3;557;0 
543052;0;9025;3;3;553;0 
543326;0;9025;3;3;563;0 
555933;0;9025;3;3;561;0 
544485;0;9025;3;3;559;0 
543334;0;9025;3;3;577;0 
543811;0;9025;3;3;560;0 
544014;0;9025;3;3;567;0 
542479;0;9025;3;3;569;0 
546101;0;9025;3;3;562;0 
560011;0;9025;3;3;559;0 
545573;0;9025;3;3;561;0 
542958;0;9025;3;3;559;0 
544706;0;9025;3;3;557;0 
555610;0;9025;3;3;554;0 
542664;0;9025;3;3;554;0 
542112;0;9025;3;3;558;0 
543938;0;9025;3;3;553;0 
543094;0;9025;3;3;557;0 
545760;0;9025;3;3;555;0 
541902;0;9025;3;3;559;0 
544023;0;9025;3;3;554;0 
543211;0;9025;3;3;555;0 
542047;0;9025;3;3;559;0 
545111;0;9025;3;3;559;0 
545937;0;9025;3;3;563;0 
542164;0;9025;3;3;556;0 
541704;0;9025;3;3;556;0 
545119;0;9025;3;3;564;0 
545509;0;9025;3;3;559;0 
545292;1;9025;3;3;550;0 
542586;0;9025;3;3;557;0 
553833;0;9025;3;3;560;0 
543568;0;9025;3;3;550;0 
543832;0;9025;3;3;548;0 
541686;0;9025;3;3;554;0 
542887;0;9025;3;3;563;0 
543626;0;9025;3;3;559;0 
547146;0;9025;3;3;550;0 
542083;0;9025;3;3;559;0 
544879;0;9025;3;3;554;0 
540889;0;9025;3;3;557;0 
542077;0;9025;3;3;557;0 
546323;0;9025;3;3;562;0 
545852;0;9025;3;3;554;0 
544991;0;9025;3;3;557;0 
544165;0;9025;3;3;567;0 
552840;0;9025;3;3;555;0 
541214;0;9025;3;3;559;0 
541569;0;9025;3;3;558;0 
542101;0;9025;3;3;564;0 
548350;0;9025;3;3;547;0 
542542;0;9025;3;3;556;0 
545827;0;9025;3;3;551;0 
558762;0;9026;3;3;564;0 
543088;1;9025;3;3;554;0 
545476;0;9025;3;3;551;0 
541645;0;9025;3;3;558;0 
557449;0;9025;3;3;567;0 
545514;0;9025;3;3;566;0 
543512;0;9025;3;3;562;0 
540881;0;9025;3;3;562;0 
544165;0;9025;3;3;551;0 
546690;0;9025;3;3;553;0 
545258;0;9025;3;3;557;0 
556812;0;9025;3;3;561;0 
542497;0;9025;3;3;557;0 
544624;0;9025;3;3;559;0 
541608;0;9025;3;3;550;0 
547214;1;9025;3;3;563;0 
545748;0;9025;3;3;552;0 
543871;0;9025;3;3;561;0 
544319;0;9025;3;3;552;0 
541870;0;9025;3;3;550;0 
543242;0;9025;3;3;555;0 
541988;0;9025;3;3;563;0 
553112;0;9025;3;3;557;0 
543543;0;9026;3;3;567;0 
545481;0;9025;3;3;553;0 
544894;0;9025;3;3;573;0 
545256;0;9025;3;3;559;0 
542781;0;9025;3;3;563;0 
544652;0;9025;3;3;559;0 
545427;0;9025;3;3;550;0 
543704;0;9025;3;3;562;0 
541958;0;9025;3;3;566;0 
543441;0;9025;3;3;556;0 
541585;1;9025;3;3;559;0 
547099;1;9025;3;3;568;0 
542661;0;9025;3;3;552;0 
545101;0;9025;3;3;559;0 
544328;0;9025;3;3;556;0 
543074;0;9025;3;3;563;0 
542957;0;9025;3;3;558;0 
546032;0;9025;3;3;557;0 
545099;0;9025;3;3;558;0 
544504;0;9025;3;3;559;0 
543817;0;9025;3;3;559;0 
543064;0;9025;3;3;556;0 
543968;0;9025;3;3;554;0 
543947;0;9025;3;3;555;0 
556821;0;9025;3;3;556;0 
541510;0;9025;3;3;563;0 
543593;0;9025;3;3;560;0 
542387;0;9025;3;3;577;0 
545716;0;9025;3;3;561;0 
542899;0;9025;3;3;563;0 
543565;0;9025;3;3;559;0 
560786;0;9025;3;3;559;0 
542735;0;9025;3;3;553;0 
542131;0;9025;3;3;557;0 
543294;0;9025;3;3;564;0 
557437;0;9025;3;3;560;0 
547469;0;9025;3;3;563;0 
544765;0;9025;3;3;560;0 
545102;0;9025;3;3;559;0 
546138;0;9025;3;3;556;0 
546244;0;9025;3;3;551;0 
542797;0;9025;3;3;564;0 
544018;0;9025;3;3;555;0 
542599;0;9025;3;3;550;0 
545567;0;9025;3;3;556;0 
541341;0;9025;3;3;555;0 
549182;0;9025;4;4;556;0 
541901;0;9025;3;3;559;0 
542211;0;9025;3;3;557;0 
547575;1;9025;3;3;558;0 
546840;0;9025;3;3;558;0 
542253;0;9025;3;3;549;0 
544345;0;9025;3;3;551;0 
556574;0;9025;3;3;560;0 
