CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
548290;124;4;0;0;315;0 
544847;104;4;0;0;318;0 
541597;112;4;0;0;296;0 
543006;148;4;0;0;306;0 
541656;84;4;0;0;304;0 
544979;88;4;0;0;311;0 
543601;88;4;0;0;293;0 
540973;80;4;0;0;285;0 
545846;168;4;0;0;322;0 
542153;144;4;0;0;278;0 
545280;212;4;0;0;300;0 
545060;72;4;1;0;342;0 
544142;76;4;0;0;306;0 
542566;160;4;0;0;310;0 
545496;164;4;0;0;307;0 
542517;120;4;0;0;303;0 
543521;132;4;0;0;296;0 
540995;84;4;0;0;302;0 
546544;184;4;0;0;308;0 
546325;220;4;0;0;313;0 
544502;100;4;0;0;285;0 
544491;96;4;0;0;293;0 
545513;108;4;1;0;310;0 
546665;220;4;0;0;296;0 
542416;89;4;1;0;335;0 
543704;84;4;0;0;290;0 
545875;116;4;0;0;294;0 
540735;44;4;0;0;306;0 
543459;196;4;0;0;269;0 
546051;156;4;0;0;296;0 
546195;124;4;2;0;335;0 
545936;116;4;1;0;321;0 
541949;72;4;0;0;292;0 
545775;168;4;2;0;325;0 
544841;80;4;0;0;280;0 
542634;124;4;0;0;310;0 
544068;88;4;0;0;302;0 
540400;68;4;0;0;269;0 
544684;144;4;0;0;290;0 
542853;148;4;1;0;328;0 
548422;248;4;0;0;301;0 
545566;88;4;0;0;289;0 
543263;120;4;2;0;349;0 
543109;168;4;0;0;305;0 
543407;112;4;0;0;320;0 
541813;92;4;0;0;306;0 
542646;88;4;0;0;299;0 
540705;80;4;0;0;313;0 
543981;116;4;2;0;326;0 
542705;152;4;0;0;283;0 
546393;140;4;1;0;315;0 
542167;100;4;2;0;310;0 
542051;100;4;0;0;280;0 
546426;220;4;2;0;312;0 
544476;100;4;0;0;280;0 
546843;104;4;2;0;312;0 
542982;116;4;0;0;305;0 
541708;108;4;0;0;318;0 
542880;156;4;0;0;292;0 
548157;220;4;2;0;326;0 
546111;124;4;0;0;282;0 
544343;64;4;0;0;289;0 
541891;112;4;2;0;304;0 
547011;244;4;0;0;287;0 
543573;92;4;2;0;303;0 
542130;84;4;0;0;312;0 
544554;116;4;1;0;313;0 
542604;64;4;0;0;284;0 
545575;88;4;2;0;315;0 
546350;188;4;0;0;316;0 
545528;124;4;2;0;331;0 
544067;84;4;2;0;321;0 
544479;92;4;0;0;326;0 
545753;272;4;2;0;312;0 
545920;128;4;0;0;303;0 
544736;108;4;2;0;326;0 
541407;88;4;0;0;287;0 
543474;64;4;0;0;309;0 
545571;148;4;0;0;314;0 
544229;256;4;2;0;335;0 
542504;72;4;0;0;274;0 
544226;104;4;0;0;308;0 
545498;120;4;2;0;324;0 
543705;192;4;0;0;266;0 
548387;120;4;2;0;341;0 
542493;108;4;0;0;307;0 
544627;108;4;2;0;306;0 
541813;32;4;0;0;303;0 
548536;140;4;1;0;324;0 
545368;172;4;0;0;286;0 
546426;116;4;2;0;317;0 
544893;80;4;3;0;346;0 
541969;60;4;0;0;283;0 
547521;252;4;2;0;349;0 
546565;92;4;0;0;289;0 
547173;124;4;2;0;337;0 
545444;124;4;0;0;279;0 
540505;36;4;0;0;302;0 
544707;180;4;0;0;309;0 
541434;160;4;0;0;306;0 
547741;212;4;0;0;308;0 
543110;64;4;0;0;291;0 
547653;116;4;2;0;324;0 
542980;224;4;0;0;302;0 
543035;124;4;2;0;334;0 
545267;104;4;0;0;298;0 
546066;96;4;2;0;318;0 
541314;80;4;0;0;302;0 
546816;244;4;2;0;345;0 
544087;132;4;0;0;304;0 
546367;144;4;1;0;357;0 
542120;112;4;2;0;322;0 
544587;116;4;0;0;305;0 
544965;240;4;2;0;305;0 
542836;112;4;0;0;273;0 
542323;108;4;2;0;336;0 
544522;92;4;0;0;292;0 
542034;32;4;2;0;294;0 
548278;120;4;0;0;304;0 
544343;112;4;2;0;332;0 
545874;88;4;0;0;299;0 
542059;88;4;0;0;284;0 
552304;256;4;1;0;317;0 
542260;200;4;0;0;289;0 
545273;96;4;0;0;307;0 
543961;56;4;0;0;279;0 
542586;108;4;0;0;326;0 
545036;44;4;0;0;301;0 
551257;144;4;0;0;324;0 
542854;120;4;0;0;271;0 
547285;100;4;1;0;313;0 
