CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
544734;0;0;1756;5167;63;0 
560905;0;0;1981;10442;58;0 
544234;0;0;1895;3818;65;0 
543518;0;0;2043;3545;67;0 
542287;0;0;1751;3208;71;0 
554052;0;0;1750;5986;58;0 
540959;0;0;1832;2014;69;0 
546203;0;0;1898;2907;64;0 
541208;0;0;1725;2019;70;0 
543369;0;0;1929;3056;63;0 
544723;0;0;2015;3669;60;0 
542202;0;0;1743;2925;63;0 
543557;0;0;1754;4135;70;0 
541653;0;0;1771;3263;59;0 
544370;0;0;1889;3336;73;0 
545772;0;0;1727;4634;64;0 
545242;0;0;1958;4825;68;0 
545054;0;0;1756;2278;71;0 
544847;0;0;1897;4766;61;0 
547331;0;0;1955;3368;73;0 
542817;0;0;1726;3235;70;0 
545030;0;0;1910;3681;70;0 
544579;0;0;1751;4933;52;0 
548008;0;0;1776;3746;63;0 
550240;0;0;1749;5664;65;0 
543361;0;0;1746;2778;66;0 
542944;0;0;1738;3404;68;0 
541704;0;0;1761;2392;69;0 
545876;0;0;1720;3293;66;0 
547588;0;0;1723;5980;69;0 
544499;0;0;1753;3004;66;0 
542317;0;0;1927;2347;65;0 
545514;0;0;1744;2783;66;0 
542005;0;0;1744;2132;59;0 
545486;0;0;1747;3120;71;0 
574557;0;0;1779;14632;152;0 
544332;0;0;1730;3488;71;0 
543057;0;0;1725;2670;69;0 
545072;0;0;1750;5452;51;0 
543397;0;0;1720;3133;55;0 
545016;0;0;1708;4389;65;0 
542734;0;0;1730;3384;68;0 
545607;0;0;1846;5572;74;0 
542886;0;0;1897;2880;69;0 
545498;0;0;1715;2751;66;0 
542079;0;0;1756;2866;58;0 
546779;0;0;1738;3615;63;0 
541149;0;0;1751;2687;60;0 
544903;0;0;1728;3073;68;0 
542064;0;0;1749;2668;55;0 
556352;0;0;2076;5623;62;0 
547125;0;0;1773;3688;72;0 
541564;0;0;1729;2208;61;0 
543268;0;0;1839;3656;74;0 
546938;0;0;1748;3879;64;0 
543979;0;0;1913;3701;54;0 
545183;0;0;1732;5699;62;0 
547706;0;0;1881;3717;65;0 
550213;0;0;1713;6131;63;0 
545302;0;0;1793;6298;73;0 
545507;0;0;1905;2506;67;0 
545219;0;0;1725;4848;79;0 
545621;0;0;1754;3138;65;0 
543474;0;0;2005;3082;59;0 
543254;0;0;1754;3365;63;0 
544174;0;0;1743;3418;64;0 
545145;0;0;2193;2462;65;0 
542599;0;0;1741;3071;68;0 
543433;0;0;2294;3491;65;0 
546362;0;0;1725;3806;77;0 
548777;0;0;1954;7607;66;0 
546179;0;0;1731;3500;63;0 
543519;0;0;1772;2675;70;0 
546693;0;0;1737;4267;64;0 
543942;0;0;1733;2638;66;0 
546603;0;0;3360;5771;74;0 
542846;0;0;1763;2513;65;0 
544803;0;0;1785;2338;67;0 
545773;0;0;1727;5926;67;0 
544421;0;0;1894;3290;51;0 
546328;0;0;1727;3397;68;0 
545329;0;0;1805;5750;68;0 
543011;0;0;1909;3292;66;0 
542338;0;0;1731;3272;59;0 
550283;0;0;2004;5458;66;0 
544962;0;0;1828;2319;67;0 
542110;0;0;1731;2503;67;0 
546548;0;0;1734;3086;60;0 
547367;0;0;1751;3496;62;0 
544023;0;0;1923;4662;65;0 
541872;0;0;1749;2620;62;0 
546975;0;0;1730;6147;65;0 
549428;0;0;2153;7159;69;0 
541158;0;0;1864;2644;59;0 
541375;0;0;2000;2290;81;0 
552025;0;0;1783;5510;63;0 
544881;0;0;1765;4079;56;0 
541203;0;0;1923;2474;79;0 
543600;0;0;1897;4317;58;0 
546844;0;0;1863;3322;67;0 
542582;0;0;1745;3832;61;0 
545525;0;0;1907;3301;71;0 
542688;0;0;1759;2895;62;0 
544647;0;0;1723;3065;84;0 
543354;0;0;1750;3104;61;0 
544636;0;0;3352;2633;60;0 
553082;0;0;1725;5424;66;0 
544812;0;0;1735;5052;71;0 
544272;0;0;1732;2698;67;0 
542764;0;0;1725;2659;63;0 
546657;0;0;4639;4387;69;0 
545387;0;0;1742;5927;69;0 
542347;0;0;1837;2588;76;0 
544405;0;0;1729;3619;67;0 
550702;0;0;1743;8177;59;0 
541914;0;0;1761;2810;60;0 
542434;0;0;1749;2944;63;0 
542357;0;0;1851;2841;69;0 
542114;0;0;1736;2548;62;0 
542534;0;0;1727;3153;59;0 
547045;0;0;1951;3076;59;0 
542590;0;0;1762;2091;72;0 
541328;0;0;1911;2491;62;0 
546672;0;0;1716;3581;70;0 
543102;0;0;1726;3807;58;0 
