CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
2866;8;1;0;0;18;0 
2807;8;1;0;0;21;0 
1780;12;1;0;0;20;0 
1676;4;1;0;0;20;0 
4614;4;1;0;0;22;0 
4272;36;1;0;0;20;0 
2154;20;1;0;0;17;0 
1976;16;1;0;0;22;0 
1897;8;1;0;0;19;0 
1710;0;1;0;0;20;0 
2105;8;1;0;0;22;0 
3833;8;1;0;0;20;0 
2853;16;1;0;0;21;0 
1626;16;1;0;0;22;0 
2516;28;1;0;0;22;0 
2385;8;1;0;0;22;0 
1873;0;1;0;0;18;0 
3027;45;1;0;0;18;0 
1909;12;1;0;0;21;0 
4523;4;1;0;0;21;0 
2344;8;1;0;0;23;0 
5773;4;1;0;0;22;0 
4673;4;1;0;0;21;0 
7201;20;1;0;0;22;0 
3308;12;1;0;0;20;0 
1710;4;1;0;0;23;0 
2576;0;1;0;0;24;0 
1981;4;1;0;0;21;0 
3750;12;1;0;0;21;0 
4564;0;1;0;0;22;0 
4622;8;1;0;0;19;0 
2211;8;1;0;0;20;0 
1955;8;1;0;0;21;0 
2024;16;1;0;0;24;0 
1805;12;1;0;0;22;0 
1544;0;1;0;0;22;0 
1500;4;1;0;0;19;0 
2522;8;1;0;0;23;0 
5842;28;1;0;0;21;0 
1985;4;1;0;0;20;0 
1330;8;1;0;0;21;0 
2275;20;1;0;0;21;0 
2228;4;1;0;0;21;0 
4790;12;1;0;0;22;0 
1856;8;1;0;0;18;0 
1733;4;1;0;0;19;0 
4879;16;1;0;0;16;0 
1907;16;1;0;0;22;0 
1812;12;1;0;0;21;0 
1760;12;1;0;0;26;0 
4608;16;1;0;0;21;0 
1748;8;1;0;0;19;0 
1955;28;1;0;0;19;0 
1914;20;1;0;0;21;0 
1981;16;1;0;0;21;0 
6091;20;1;0;0;19;0 
4329;0;1;0;0;23;0 
1843;8;1;0;0;20;0 
4368;4;1;0;0;19;0 
2650;32;1;0;0;22;0 
2016;20;1;0;0;19;0 
1777;12;1;0;0;20;0 
2208;20;1;0;0;22;0 
1935;0;1;0;0;23;0 
2020;4;1;0;0;21;0 
3790;28;1;0;0;23;0 
1607;12;1;0;0;18;0 
1516;4;1;0;0;23;0 
1941;8;1;0;0;20;0 
2245;12;1;0;0;21;0 
1662;0;1;0;0;20;0 
2279;12;1;0;0;22;0 
2044;8;1;0;0;23;0 
3252;0;1;0;0;21;0 
1940;8;1;0;0;23;0 
1703;0;1;0;0;22;0 
1892;8;1;0;0;18;0 
1747;16;1;0;0;21;0 
1674;0;1;0;0;19;0 
3619;0;1;0;0;20;0 
1870;12;1;0;0;20;0 
1947;8;1;0;0;22;0 
1769;4;1;0;0;20;0 
1866;12;1;0;0;20;0 
1987;20;1;0;0;22;0 
3120;8;1;0;0;22;0 
3785;28;1;0;0;21;0 
1783;8;1;0;0;20;0 
1811;12;1;0;0;20;0 
4270;16;1;0;0;20;0 
2270;4;1;0;0;20;0 
5096;20;1;0;0;22;0 
2245;4;1;0;0;22;0 
1666;4;1;0;0;22;0 
4478;4;1;0;0;19;0 
2026;8;1;0;0;21;0 
2110;12;1;0;0;20;0 
4433;8;1;0;0;18;0 
1641;16;1;0;0;19;0 
1736;12;1;0;0;23;0 
1955;4;1;0;0;20;0 
4965;44;1;0;0;20;0 
1646;0;1;0;0;20;0 
4834;12;1;0;0;23;0 
2029;8;1;0;0;20;0 
3405;20;1;0;0;22;0 
1692;0;1;0;0;18;0 
5805;12;1;0;0;21;0 
1541;4;1;0;0;23;0 
3870;4;1;0;0;19;0 
3542;4;1;0;0;21;0 
4610;4;1;0;0;23;0 
3058;0;1;0;0;23;0 
3009;4;1;0;0;18;0 
2108;8;1;0;0;26;0 
4823;4;1;0;0;20;0 
1931;8;1;0;0;18;0 
1764;4;1;0;0;19;0 
2150;16;1;0;0;23;0 
1985;8;1;0;0;21;0 
1624;0;1;0;0;22;0 
1313;12;1;0;0;18;0 
1802;36;1;0;0;22;0 
4560;4;1;0;0;21;0 
2052;8;1;0;0;23;0 
1554;0;1;0;0;19;0 
2404;28;1;0;0;22;0 
1863;12;1;0;0;22;0 
4394;16;1;0;0;22;0 
4626;8;1;0;0;21;0 
2006;16;1;0;0;18;0 
1952;4;1;0;0;23;0 
2020;28;1;0;0;22;0 
1825;0;1;0;0;19;0 
4650;12;1;0;0;21;0 
4882;0;1;0;0;20;0 
1603;0;1;0;0;20;0 
1998;4;1;0;0;21;0 
1924;12;1;0;0;20;0 
1974;0;1;0;0;19;0 
1959;8;1;0;0;23;0 
1815;8;1;0;0;21;0 
1912;12;1;0;0;19;0 
2711;20;1;0;0;22;0 
3316;0;1;0;0;20;0 
4199;16;1;0;0;18;0 
2457;0;1;0;0;21;0 
2153;8;1;0;0;21;0 
1593;8;1;0;0;17;0 
8408;24;1;0;0;20;0 
1950;16;1;0;0;21;0 
1968;12;1;0;0;21;0 
1788;16;1;0;0;19;0 
