CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
3634;8;0;1817;0;8;0 
4679;12;0;2340;0;8;4 
4214;8;0;2107;0;4;4 
4603;4;0;2302;0;4;0 
4102;32;0;2051;0;16;16 
3632;8;0;1816;0;4;4 
3652;8;0;1826;0;4;4 
4674;16;0;2337;0;8;8 
3932;8;0;1966;0;4;4 
3718;20;0;1859;0;12;8 
4405;4;0;2202;0;4;0 
3938;4;0;1969;0;0;4 
5223;12;0;2612;0;8;4 
3617;4;0;1809;0;4;0 
3629;8;0;1815;0;8;0 
3677;8;0;1839;0;4;4 
4169;12;0;2084;0;8;4 
4001;16;0;2000;0;8;8 
4381;12;0;2190;0;8;4 
3616;8;0;1808;0;8;0 
3626;4;0;1813;0;4;0 
3936;8;0;1968;0;4;4 
3945;0;0;1972;0;0;0 
3986;8;0;1993;0;8;0 
4003;8;0;2001;0;8;0 
3721;24;0;1861;0;12;12 
3655;16;0;1828;0;8;8 
3682;4;0;1841;0;4;0 
3988;24;0;1994;0;12;12 
3739;12;0;1870;0;8;4 
3934;0;0;1967;0;0;0 
4216;8;0;2108;0;8;0 
3600;8;0;1800;0;4;4 
4991;16;0;2495;0;8;8 
3653;8;0;1826;0;8;0 
3721;12;0;1860;0;8;4 
4028;12;0;2014;0;8;4 
3980;12;0;1990;0;8;4 
4172;8;0;2086;0;4;4 
3641;12;0;1820;0;8;4 
4231;8;0;2116;0;8;0 
3960;4;0;1980;0;4;0 
3616;4;0;1808;0;4;0 
3652;8;0;1826;0;4;4 
3618;8;0;1809;0;8;0 
4687;12;0;2344;0;8;4 
3612;0;0;1806;0;0;0 
3695;4;0;1847;0;4;0 
4257;4;0;2128;0;4;0 
3958;8;0;1979;0;4;4 
3637;12;0;1818;0;4;8 
4059;32;0;2030;0;24;8 
4553;12;0;2276;0;4;8 
3638;8;0;1819;0;8;0 
3641;8;0;1821;0;4;4 
3944;12;0;1972;0;4;8 
3666;0;0;1833;0;0;0 
3661;4;0;1831;0;4;0 
3923;4;0;1961;0;0;4 
3930;4;0;1965;0;4;0 
4551;8;0;2275;0;4;4 
4629;16;0;2315;0;4;12 
3936;8;0;1968;0;4;4 
3954;12;0;1977;0;4;8 
3980;4;0;1990;0;0;4 
3626;8;0;1813;0;8;0 
3656;0;0;1828;0;0;0 
4076;16;0;2038;0;12;4 
3637;0;0;1819;0;0;0 
4167;8;0;2084;0;4;4 
4344;8;0;2172;0;8;0 
3634;16;0;1817;0;8;8 
4030;12;0;2015;0;8;4 
3748;8;0;1874;0;8;0 
