CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
815745;27;236;0;407873;0;128 
814869;28;236;0;407434;0;124 
815992;35;240;0;407995;0;100 
814818;19;188;0;407410;0;112 
815127;21;216;0;407564;0;132 
814897;34;244;0;407448;0;108 
816975;36;220;0;408487;0;76 
815982;30;288;0;407992;0;168 
814949;28;212;0;407475;0;100 
814343;22;184;0;407171;0;96 
815076;18;157;0;407538;0;85 
815105;29;324;0;407553;0;208 
814696;17;152;0;407348;0;84 
815173;26;284;0;407586;0;180 
813940;23;215;0;406970;0;123 
817050;43;280;0;408523;0;108 
815362;26;213;0;407680;0;108 
814773;23;236;0;407387;0;144 
814686;24;172;0;407343;0;76 
817049;33;300;0;408524;0;168 
815284;21;216;0;407642;0;132 
815519;27;272;0;407760;0;164 
813977;29;192;0;406989;0;76 
815516;36;228;0;407758;0;84 
814340;32;228;0;407170;0;100 
814953;34;240;0;407476;0;105 
818017;30;336;0;409007;0;216 
816813;22;228;0;408407;0;140 
817382;46;288;0;408690;0;104 
815668;30;204;0;407833;0;84 
814677;26;192;0;407338;0;88 
815930;24;236;0;407965;0;140 
821713;26;304;0;410856;0;200 
815198;31;224;0;407599;0;100 
817136;24;268;0;408568;0;172 
815937;26;264;0;407968;0;160 
817226;29;192;0;408613;0;76 
814739;27;333;0;407370;0;228 
814864;19;172;0;407433;0;100 
817520;35;388;0;408760;0;248 
815110;31;200;0;407555;0;76 
814120;27;228;0;407059;0;120 
816307;25;220;0;408153;0;120 
815385;16;156;0;407693;0;92 
815232;27;224;0;407617;0;116 
818086;25;208;0;409043;0;108 
816067;16;196;0;408033;0;132 
814767;25;316;0;407384;0;216 
816560;19;212;0;408280;0;136 
816651;23;189;0;408325;0;100 
816411;21;364;0;408206;0;280 
814824;13;140;0;407412;0;88 
814839;39;284;0;407420;0;128 
815691;30;328;0;407845;0;208 
815244;22;200;0;407622;0;112 
815278;26;200;0;407639;0;96 
815424;19;180;0;407712;0;104 
814389;22;192;0;407195;0;104 
815590;19;247;0;407795;0;172 
817059;21;180;0;408529;0;96 
814457;16;156;0;407228;0;92 
816016;24;176;0;408007;0;80 
815860;32;296;0;407930;0;168 
816019;24;260;0;408009;0;164 
814886;29;212;0;407443;0;96 
822136;38;288;0;411067;0;136 
815311;19;252;0;407656;0;176 
816227;30;304;0;408114;0;184 
815330;25;183;0;407664;0;83 
815710;17;144;0;407854;0;76 
816589;38;356;0;408295;0;204 
815104;24;180;0;407551;0;84 
821846;29;545;0;410923;0;429 
815674;18;184;0;407837;0;112 
817990;19;188;0;408995;0;112 
815011;22;191;0;407506;0;103 
814742;28;292;0;407371;0;180 
817520;30;256;0;408759;0;136 
815982;29;312;0;407991;0;196 
814450;23;188;0;407226;0;96 
816666;43;297;0;408333;0;125 
815188;29;208;0;407593;0;92 
815914;24;211;0;407958;0;116 
815303;28;265;0;407651;0;152 
817671;26;236;0;408835;0;132 
814548;27;181;0;407274;0;73 
814768;30;268;0;407384;0;148 
815494;27;294;0;407746;0;186 
815866;23;204;0;407932;0;112 
815432;34;260;0;407716;0;124 
815547;25;199;0;407774;0;99 
815829;29;413;0;407914;0;297 
814607;18;176;0;407304;0;104 
814676;20;168;0;407338;0;88 
815459;20;212;0;407729;0;132 
819238;31;360;0;409619;0;236 
814777;25;292;0;407389;0;192 
817122;24;284;0;408562;0;188 
814841;16;136;0;407420;0;72 
815097;24;176;0;407548;0;80 
814398;21;184;0;407199;0;100 
815164;36;244;0;407580;0;100 
814560;35;268;0;407280;0;128 
816952;25;184;0;408475;0;84 
817380;38;296;0;408689;0;144 
814766;19;208;0;407383;0;132 
817307;13;132;0;408653;0;80 
814769;28;192;0;407384;0;80 
816564;20;184;0;408281;0;104 
815720;26;242;0;407860;0;140 
814946;30;216;0;407473;0;96 
815771;22;176;0;407885;0;88 
815406;18;175;0;407704;0;103 
814368;26;231;0;407184;0;128 
814822;37;224;0;407411;0;80 
814753;31;247;0;407377;0;123 
815833;17;248;0;407916;0;180 
815249;32;321;0;407624;0;196 
815870;30;232;0;407935;0;112 
815603;32;224;0;407801;0;96 
814531;26;180;0;407265;0;76 
817244;37;332;0;408621;0;184 
818471;26;288;0;409235;0;184 
814518;20;232;0;407259;0;152 
815289;25;188;0;407644;0;88 
816579;25;212;0;408289;0;112 
815468;35;272;0;407734;0;132 
815914;19;161;0;407956;0;85 
818311;27;244;0;409155;0;136 
815248;32;280;0;407624;0;152 
818114;34;324;0;409058;0;184 
815544;29;252;0;407772;0;136 
815958;25;204;0;407980;0;104 
814908;31;196;0;407453;0;72 
815008;25;196;0;407504;0;96 
814717;26;240;0;407359;0;136 
814483;27;247;0;407242;0;139 
815021;25;276;0;407510;0;176 
815421;33;316;0;407710;0;184 
815313;23;244;0;407656;0;152 
816784;25;188;0;408392;0;88 
815710;31;244;0;407855;0;120 
