CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
814587;0;0;26002;1;20;0 
815164;0;0;26271;1;22;0 
816384;0;0;26105;1;30;0 
814222;0;0;25864;1;17;0 
816992;0;0;25847;1;22;0 
814587;0;0;26178;1;52;0 
817463;0;0;26154;1;26;0 
815449;0;0;26354;1;22;0 
819224;0;0;26636;1;29;0 
816391;0;0;26400;1;29;0 
814199;0;0;25789;1;20;0 
815359;0;0;26280;1;20;0 
817091;0;0;25902;1;29;0 
814644;0;0;25884;1;20;0 
817601;0;0;26391;1;21;0 
814786;0;0;26057;1;30;0 
816389;0;0;26333;1;20;0 
817422;0;0;26085;1;22;0 
816239;0;0;25960;1;24;0 
815506;0;0;26285;1;21;0 
817895;0;0;25799;1;17;0 
815587;0;0;26154;1;50;0 
817534;0;0;25847;1;30;0 
816013;0;0;26204;1;20;0 
815593;0;0;25940;1;21;0 
816652;0;0;26515;1;30;0 
818813;0;0;26071;1;21;0 
814775;0;0;25936;1;17;0 
818147;0;0;25977;1;46;0 
815299;0;0;26345;1;20;0 
819498;0;0;26196;1;20;0 
814271;0;0;26014;1;20;0 
817434;0;0;26335;1;27;0 
814879;0;0;25968;1;16;0 
815537;0;0;26224;1;24;0 
818029;0;0;28581;1;34;0 
814367;0;0;25900;1;20;0 
814982;0;0;25923;1;20;0 
816199;0;0;26386;1;25;0 
815005;0;0;26244;1;21;0 
817359;0;0;26004;1;16;0 
816275;0;0;26233;1;29;0 
814534;0;0;25875;1;36;0 
814589;0;0;26164;1;20;0 
814508;0;0;25896;1;21;0 
816980;0;0;27724;1;31;0 
814779;0;0;26084;1;20;0 
816056;0;0;26458;1;24;0 
815540;0;0;26210;1;29;0 
815588;0;0;26040;1;21;0 
815125;0;0;25969;1;21;0 
815494;0;0;25967;1;34;0 
816621;0;0;26165;1;25;0 
814595;0;0;25944;1;20;0 
815129;0;0;26199;1;26;0 
817249;0;0;26571;1;29;0 
816595;0;0;26257;1;20;0 
814579;0;0;25801;1;20;0 
820522;0;0;28718;1;33;0 
813709;0;0;25522;1;21;0 
815781;0;0;26024;1;20;0 
816663;0;0;26548;1;30;0 
814449;0;0;25932;1;21;0 
814396;0;0;25989;1;21;0 
816605;0;0;26233;1;24;0 
817112;0;0;26086;1;29;0 
814888;0;0;26014;1;20;0 
814256;0;0;25852;1;16;0 
815578;0;0;26209;1;29;0 
814642;0;0;25901;1;20;0 
814764;0;0;26040;1;22;0 
816125;0;0;26170;1;37;0 
815111;0;0;26264;1;21;0 
815513;0;0;25845;1;22;0 
820549;0;0;25973;1;29;0 
816509;0;0;26493;1;25;0 
815782;0;0;26116;1;16;0 
815753;0;0;26020;1;51;0 
816527;0;0;26311;1;29;0 
815270;0;0;26137;1;25;0 
814393;0;0;25846;1;21;0 
816350;0;0;26362;1;29;0 
816288;0;0;26115;1;17;0 
814306;0;0;25872;1;22;0 
