CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
628350;51650;1;1;2759;0;0 
626832;51651;1;1;2737;0;0 
625516;51650;1;1;2712;0;0 
627998;51650;1;1;2715;0;0 
621974;51650;1;1;2708;0;0 
625343;51650;1;1;2715;0;0 
623073;51650;1;1;2705;0;0 
623084;51650;1;1;2725;0;0 
625630;51650;1;1;2712;0;0 
625913;51650;1;1;2735;0;0 
623806;51650;1;1;2711;0;0 
628101;51651;1;1;2758;0;0 
625907;51650;1;1;2727;0;0 
625359;51650;1;1;2755;0;0 
628179;51650;1;1;2753;0;0 
624869;51650;1;1;2761;0;0 
624080;51650;1;1;2719;0;0 
626102;51650;1;1;2723;0;0 
623859;51650;1;1;2716;0;0 
628098;51651;1;1;2740;0;0 
626515;51650;1;1;2709;0;0 
623145;51650;1;1;2732;0;0 
626331;51651;1;1;2700;0;0 
623979;51650;0;0;2748;0;0 
626835;51650;1;1;2743;0;0 
626456;51650;1;1;2767;0;0 
623271;51650;1;1;2736;0;0 
624522;51650;1;1;2682;0;0 
623336;51650;1;1;2760;0;0 
625364;51650;1;1;2704;0;0 
622782;51650;1;1;2716;0;0 
627844;51650;1;1;2743;0;0 
623660;51650;1;1;2776;0;0 
622864;51650;1;1;2727;0;0 
626986;51650;1;1;2684;0;0 
625086;51650;0;0;2728;0;0 
625793;51650;1;1;2705;0;0 
623775;51650;1;1;2728;0;0 
627548;51651;1;1;2761;0;0 
625639;51650;1;1;2684;0;0 
625722;51651;1;1;2689;0;0 
622636;51650;1;1;2705;0;0 
623249;51650;1;1;2703;0;0 
624754;51650;1;1;2721;0;0 
626643;51650;1;1;2703;0;0 
626165;51650;1;1;2721;0;0 
625420;51650;1;1;2758;0;0 
626726;51650;1;1;2742;0;0 
626468;51650;1;1;2761;0;0 
623049;51650;1;1;2732;0;0 
626933;51650;1;1;2734;0;0 
627766;51650;1;1;2756;0;0 
627174;51650;1;1;2715;0;0 
623168;51650;1;1;2715;0;0 
625822;51650;1;1;2726;0;0 
623547;51650;1;1;2746;0;0 
623289;51650;1;1;2716;0;0 
625340;51650;1;1;2714;0;0 
625878;51650;1;1;2747;0;0 
627627;51650;1;1;2789;0;0 
625112;51650;1;1;2767;0;0 
627106;51650;1;1;2771;0;0 
627353;51650;1;1;2760;0;0 
