CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
2513060;5634;4;0;359;0;12 
2513816;5634;4;0;320;0;3 
2513179;5634;5;0;375;0;17 
2515801;5634;5;0;395;0;15 
2517784;5634;7;0;546;0;0 
2516486;5634;6;0;447;0;6 
2513217;5634;5;0;362;0;3 
2513242;5634;4;0;353;0;10 
2513664;5634;4;0;314;0;3 
2516769;5634;5;0;435;0;0 
2517256;5634;4;0;328;0;0 
2514884;5634;4;0;298;0;9 
2515701;5634;4;0;300;0;0 
2514810;5634;5;0;321;0;3 
2515830;5634;5;0;459;0;12 
2515975;5634;4;0;342;0;0 
2517129;5634;4;0;405;0;12 
2516588;5634;4;0;338;0;3 
2515452;5634;4;0;340;0;6 
2514438;5634;6;0;473;0;6 
2513936;5634;5;0;381;0;12 
2514338;5634;7;0;413;0;0 
2516239;5634;5;0;352;0;0 
2514098;5634;5;0;359;0;0 
2515498;5634;6;0;512;0;3 
2516075;5634;4;0;317;0;0 
2516174;5634;4;0;409;0;15 
2514561;5634;4;0;357;0;19 
2515953;5634;4;0;370;0;20 
2516954;5634;6;0;468;0;3 
2516431;5634;4;0;303;0;6 
2517622;5634;5;0;386;0;3 
2513661;5634;4;0;345;0;0 
2513148;5634;4;0;320;0;3 
2512852;5634;4;0;332;0;3 
2512780;5634;4;0;307;0;6 
2517785;5634;5;0;454;0;10 
2515550;5634;5;0;376;0;13 
2516381;5634;5;0;386;0;13 
2514525;5634;5;0;393;0;3 
2516994;5634;7;0;363;0;8 
2516167;5634;6;0;524;0;15 
2516747;5634;4;0;398;0;10 
2515991;5634;5;0;341;0;0 
2512723;5634;4;0;322;0;3 
2512779;5634;4;0;319;0;3 
2513616;5634;5;0;419;0;10 
2516298;5634;4;0;366;0;13 
2515951;5634;5;0;351;0;7 
2512746;5634;4;0;373;0;17 
2515601;5634;4;0;280;0;3 
2517047;5634;5;0;471;0;13 
2515213;5634;4;0;330;0;3 
2514701;5634;4;0;346;0;3 
2514815;5634;4;0;377;0;3 
2513258;5634;4;0;352;0;3 
2516189;5634;5;0;347;0;7 
2515832;5634;4;0;345;0;0 
2514843;5634;5;0;419;0;3 
2516899;5634;4;0;304;0;10 
2515980;5634;5;0;349;0;0 
2512626;5634;4;0;303;0;10 
2513775;5634;4;0;336;0;0 
2518813;5634;7;0;477;0;3 
2513170;5634;4;0;328;0;10 
2515453;5634;4;0;389;0;21 
2515740;5634;5;0;351;0;12 
2513278;5634;5;0;387;0;6 
2517476;5634;6;0;465;0;0 
2515598;5634;4;0;340;0;3 
2512686;5634;4;0;318;0;0 
2516023;5634;5;0;365;0;0 
2516649;5634;4;0;380;0;12 
2517907;5634;5;0;485;0;9 
2516163;5634;4;0;323;0;18 
2513138;5634;4;0;331;0;3 
2512560;5634;4;0;336;0;0 
2513665;5634;4;0;299;0;0 
2515371;5634;5;0;414;0;3 
2516220;5634;5;0;399;0;0 
2516773;5634;4;0;325;0;3 
2514074;5634;4;0;378;0;10 
2515465;5634;4;0;335;0;17 
2517594;5634;6;0;505;0;0 
2516586;5634;4;0;379;0;13 
2516035;5634;5;0;373;0;15 
2517136;5634;5;0;425;0;16 
2515795;5634;6;0;356;0;3 
2518483;5634;7;0;481;0;6 
2516202;5634;5;0;366;0;6 
2514495;5634;5;0;404;0;0 
2516688;5634;4;0;305;0;10 
2515002;5634;4;0;329;0;3 
2516553;5634;5;0;426;0;15 
2516053;5634;4;0;382;0;13 
2519231;5634;6;0;500;0;19 
2514305;5634;4;0;354;0;10 
2516781;5634;4;0;312;0;9 
2515499;5634;5;0;439;0;3 
2513989;5634;4;0;365;0;12 
2516636;5634;5;0;470;0;26 
2513256;5634;4;0;307;0;3 
2514575;5634;4;0;339;0;9 
2512901;5634;5;0;350;0;3 
2531060;5634;4;0;303;0;6 
2522895;5634;6;0;963;0;12 
2515914;5634;5;0;347;0;9 
2513143;5634;4;0;328;0;9 
2516542;5634;6;0;374;0;9 
2516744;5634;5;0;394;0;10 
2516777;5634;6;0;441;0;0 
2513167;5634;4;0;357;0;9 
2516794;5634;4;0;339;0;3 
2513372;5634;4;0;360;0;10 
2514515;5634;5;0;374;0;3 
2517554;5634;5;0;440;0;3 
2512946;5634;4;0;348;0;3 
2516469;5634;4;0;334;0;3 
2512939;5634;4;0;360;0;12 
2512422;5634;4;0;356;0;12 
2517004;5634;5;0;490;0;19 
2516330;5634;4;0;341;0;9 
2513398;5634;5;0;359;0;3 
