CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
634;0;46;33;9;0;0 
632;0;36;38;8;0;0 
804;0;41;39;8;0;0 
691;0;34;22;8;0;0 
802;0;95;61;19;0;0 
660;0;36;38;9;0;0 
1626;0;40;42;9;0;0 
626;0;36;18;9;0;0 
1241;0;34;18;9;0;0 
2286;0;35;18;10;0;0 
970;0;38;34;11;0;0 
946;0;33;43;8;0;0 
654;0;47;32;9;0;0 
645;0;33;37;8;0;0 
649;0;35;40;10;0;0 
630;0;37;32;5;0;0 
686;0;36;21;10;0;0 
677;0;25;65;15;0;0 
640;0;36;42;8;0;0 
712;0;36;18;9;0;0 
1361;0;31;33;10;0;0 
627;0;35;33;10;0;0 
670;0;26;62;14;0;0 
638;0;32;42;10;0;0 
637;0;33;22;10;0;0 
734;0;124;38;9;0;0 
735;0;35;38;10;0;0 
988;0;278;40;8;0;0 
867;0;34;55;8;0;0 
662;0;33;42;5;0;0 
637;0;36;32;9;0;0 
762;0;35;22;9;0;0 
847;0;38;32;9;0;0 
856;0;186;51;15;0;0 
646;0;37;18;8;0;0 
1656;0;46;38;10;0;0 
632;0;47;33;9;0;0 
2714;0;33;42;8;0;0 
2276;0;36;34;8;0;0 
689;0;32;41;9;0;0 
2298;0;36;38;8;0;0 
1649;0;32;42;10;0;0 
830;0;33;37;8;0;0 
636;0;33;37;8;0;0 
623;0;28;22;8;0;0 
690;0;29;47;14;0;0 
734;0;32;40;9;0;0 
799;0;49;74;18;0;0 
1939;0;32;41;9;0;0 
646;0;32;43;9;0;0 
810;0;43;42;9;0;0 
732;0;38;32;10;0;0 
2078;0;32;37;9;0;0 
656;0;36;38;8;0;0 
631;0;46;43;9;0;0 
966;0;35;38;9;0;0 
598;0;27;37;8;0;0 
644;0;35;41;9;0;0 
683;0;30;32;15;0;0 
698;0;35;43;9;0;0 
675;0;32;42;10;0;0 
668;0;34;41;9;0;0 
734;0;27;43;14;0;0 
611;0;33;42;8;0;0 
739;0;45;40;10;0;0 
626;0;36;19;10;0;0 
696;0;36;18;9;0;0 
757;0;33;63;13;0;0 
667;0;33;42;8;0;0 
862;0;36;18;9;0;0 
645;0;33;37;9;0;0 
651;0;30;42;13;0;0 
653;0;47;32;9;0;0 
628;0;44;22;9;0;0 
660;0;37;39;10;0;0 
596;0;39;18;9;0;0 
771;0;35;40;9;0;0 
673;0;37;32;8;0;0 
650;0;33;44;8;0;0 
675;0;47;39;9;0;0 
783;0;34;32;8;0;0 
626;0;48;38;9;0;0 
1557;0;35;38;9;0;0 
813;0;43;42;9;0;0 
2160;0;35;38;10;0;0 
626;0;37;38;10;0;0 
636;0;33;38;9;0;0 
617;0;37;18;9;0;0 
704;0;32;41;9;0;0 
640;0;37;38;9;0;0 
745;0;48;51;9;0;0 
1348;0;33;41;8;0;0 
650;0;35;38;9;0;0 
654;0;37;48;10;0;0 
667;0;54;41;8;0;0 
696;0;28;69;13;0;0 
