CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
814468;96;1;1;0;191;0 
816502;88;1;2;0;191;0 
815431;88;1;0;0;177;0 
814971;100;1;1;0;214;0 
819338;100;1;2;0;213;0 
816232;112;1;0;0;175;0 
815812;108;1;0;0;178;0 
815852;156;1;2;0;235;0 
814277;100;1;0;0;206;0 
814607;156;1;1;0;250;0 
817487;108;1;2;0;193;0 
815745;96;1;0;0;166;0 
815777;120;1;0;0;199;0 
816902;100;1;2;0;229;0 
815206;52;1;0;0;204;0 
815219;80;1;0;0;181;0 
814804;72;1;1;0;194;0 
814906;112;1;2;0;210;0 
814755;112;1;0;0;174;0 
814842;116;1;0;0;208;0 
814425;144;1;2;0;206;0 
815773;124;1;0;0;194;0 
815734;164;1;0;0;185;0 
816178;128;1;2;0;240;0 
816064;96;1;0;0;186;0 
815541;92;1;0;0;195;0 
816633;112;1;2;0;208;0 
814533;112;1;0;0;196;0 
814764;76;1;0;0;185;0 
814771;96;1;1;0;252;0 
815147;92;1;2;0;190;0 
816987;148;1;0;0;201;0 
817473;76;1;0;0;198;0 
819515;124;1;2;0;218;0 
815563;132;1;0;0;179;0 
815572;52;1;0;0;185;0 
814738;92;1;2;0;190;0 
816149;120;1;0;0;177;0 
815151;80;1;0;0;190;0 
815152;92;1;3;0;215;0 
816242;136;1;0;0;196;0 
814367;112;1;0;0;189;0 
814890;88;1;2;0;206;0 
815025;112;1;2;0;220;0 
814601;96;1;0;0;173;0 
815357;116;1;0;0;182;0 
815569;88;1;3;0;198;0 
814444;124;1;0;0;171;0 
815244;124;1;0;0;193;0 
815978;104;1;2;0;222;0 
815208;96;1;0;0;191;0 
814886;120;1;0;0;189;0 
816065;96;1;2;0;199;0 
815077;80;1;1;0;204;0 
815534;120;1;0;0;182;0 
814684;92;1;1;0;206;0 
815704;112;1;2;0;223;0 
816696;92;1;0;0;173;0 
814569;104;1;0;0;188;0 
817243;140;1;2;0;215;0 
815012;108;1;0;0;186;0 
817365;164;1;1;0;287;0 
815312;116;1;2;0;197;0 
816260;100;1;0;0;193;0 
814934;112;1;0;0;182;0 
815267;115;1;2;0;199;0 
815674;72;1;0;0;183;0 
814472;84;1;0;0;176;0 
816277;112;1;2;0;201;0 
815552;96;1;1;0;207;0 
817087;148;1;0;0;192;0 
815490;116;1;2;0;199;0 
815630;112;1;1;0;179;0 
815226;104;1;0;0;196;0 
820419;112;1;3;0;328;0 
815310;152;1;1;0;200;0 
815549;84;1;2;0;188;0 
814376;100;1;0;0;179;0 
814571;104;1;2;0;205;0 
814523;116;1;0;0;180;0 
818258;88;1;0;0;189;0 
816226;72;1;2;0;197;0 
815945;108;1;1;0;176;0 
815699;100;1;0;0;190;0 
814709;108;1;1;0;182;0 
815796;140;1;1;0;216;0 
814395;84;1;0;0;182;0 
819307;200;1;1;0;270;0 
815486;72;1;2;0;187;0 
814244;104;1;0;0;183;0 
814917;108;1;0;0;175;0 
818123;156;1;3;0;244;0 
815875;140;1;0;0;190;0 
814661;112;1;0;0;181;0 
815820;68;1;2;0;220;0 
815121;101;1;0;0;206;0 
815972;168;1;0;0;223;0 
815126;128;1;2;0;217;0 
818257;128;1;3;0;200;0 
814321;105;1;0;0;211;0 
815589;136;1;2;0;288;0 
814882;108;1;2;0;228;0 
814823;152;1;0;0;188;0 
817823;124;1;0;0;196;0 
815631;96;1;2;0;199;0 
814857;112;1;0;0;167;0 
815670;118;1;0;0;176;0 
817455;80;1;2;0;189;0 
814606;116;1;0;0;175;0 
815475;100;1;0;0;209;0 
815591;88;1;2;0;194;0 
814864;120;1;0;0;193;0 
816849;76;1;0;0;191;0 
817410;164;1;3;0;274;0 
815334;88;1;0;0;209;0 
814316;76;1;0;0;194;0 
815623;104;1;2;0;200;0 
815667;88;1;1;0;192;0 
815682;96;1;0;0;173;0 
815004;138;1;0;0;188;0 
815369;124;1;2;0;212;0 
814822;104;1;0;0;186;0 
814795;68;1;0;0;196;0 
814569;136;1;2;0;204;0 
814813;100;1;0;0;173;0 
815459;152;1;0;0;213;0 
815681;148;1;3;0;253;0 
815069;108;1;0;0;193;0 
816755;112;1;0;0;169;0 
815654;104;1;2;0;209;0 
814893;68;1;1;0;210;0 
816447;148;1;0;0;195;0 
815676;140;1;2;0;221;0 
817622;92;1;1;0;207;0 
814579;112;1;0;0;181;0 
815014;132;1;0;0;179;0 
816939;80;1;3;0;234;0 
814361;96;1;0;0;189;0 
814535;116;1;0;0;199;0 
818882;148;1;3;0;253;0 
815062;124;1;0;0;164;0 
814877;112;1;0;0;171;0 
815921;156;1;2;0;214;0 
817767;108;1;1;0;202;0 
814568;108;1;0;0;180;0 
815595;96;1;1;0;197;0 
821964;128;1;1;0;180;0 
815493;164;1;0;0;213;0 
814869;120;1;1;0;184;0 
815297;120;1;2;0;195;0 
815609;72;1;0;0;176;0 
815596;100;1;0;0;192;0 
816717;112;1;3;0;259;0 
814759;96;1;0;0;191;0 
816571;204;1;1;0;261;0 
815102;112;1;2;0;197;0 
814348;96;1;0;0;179;0 
814907;156;1;0;0;176;0 
815068;140;1;2;0;238;0 
815910;84;1;0;0;190;0 
815311;144;1;0;0;192;0 
816013;136;1;2;0;235;0 
815361;164;1;1;0;220;0 
817442;156;1;0;0;190;0 
816788;64;1;0;0;177;0 
815899;140;1;1;0;218;0 
817674;92;1;0;0;172;0 
815798;112;1;1;0;241;0 
817090;120;1;2;0;196;0 
815293;112;1;0;0;213;0 
815167;104;1;0;0;185;0 
814954;128;1;2;0;203;0 
815049;76;1;0;0;177;0 
815282;104;1;0;0;205;0 
816748;96;1;3;0;237;0 
815279;112;1;0;0;199;0 
814460;124;1;0;0;200;0 
814198;120;1;0;0;175;0 
815061;140;1;0;0;193;0 
816102;156;1;0;0;188;0 
815881;132;1;1;0;278;0 
815094;144;1;3;0;206;0 
814722;92;1;0;0;168;0 
815045;88;1;0;0;204;0 
815446;108;1;2;0;197;0 
815260;120;1;0;0;208;0 
814801;108;1;0;0;179;0 
816568;80;1;2;0;201;0 
814936;116;1;1;0;189;0 
814845;92;1;0;0;208;0 
815014;100;1;2;0;236;0 
814897;128;1;0;0;188;0 
814016;104;1;0;0;230;0 
815278;118;1;3;0;234;0 
818988;92;1;1;0;190;0 
817019;100;1;0;0;172;0 
816246;92;1;1;0;177;0 
816428;96;1;2;0;184;0 
815579;152;1;0;0;186;0 
814730;136;1;0;0;200;0 
815983;92;1;2;0;203;0 
816994;116;1;0;0;174;0 
815251;104;1;0;0;228;0 
815745;128;1;2;0;200;0 
816220;168;1;0;0;215;0 
814374;80;1;0;0;176;0 
816010;200;1;3;0;303;0 
814516;72;1;1;0;187;0 
816050;76;1;0;0;178;0 
815256;160;1;2;0;236;0 
819588;88;1;2;0;194;0 
815049;104;1;0;0;181;0 
814276;164;1;0;0;178;0 
814532;112;1;2;0;216;0 
815002;88;1;0;0;173;0 
814267;80;1;0;0;181;0 
815069;148;1;2;0;212;0 
814617;100;1;0;0;174;0 
814841;104;1;0;0;211;0 
815487;144;1;4;0;240;0 
815901;96;1;0;0;183;0 
814434;112;1;0;0;171;0 
814851;108;1;2;0;233;0 
816020;96;1;0;0;178;0 
814716;88;1;0;0;200;0 
815374;120;1;2;0;212;0 
815149;52;1;1;0;185;0 
814809;120;1;0;0;178;0 
814975;128;1;1;0;222;0 
815961;144;1;2;0;190;0 
817089;108;1;0;0;197;0 
815883;116;1;0;0;216;0 
815381;108;1;2;0;211;0 
814045;120;1;0;0;180;0 
815553;176;1;2;0;296;0 
815952;100;1;2;0;193;0 
815315;88;1;0;0;181;0 
816334;124;1;0;0;174;0 
815299;96;1;2;0;203;0 
815278;88;1;0;0;176;0 
816497;136;1;0;0;189;0 
816863;136;1;2;0;199;0 
816361;104;1;1;0;180;0 
816169;112;1;0;0;194;0 
814712;103;1;1;0;185;0 
818149;124;1;1;0;190;0 
814546;68;1;0;0;164;0 
818056;236;1;2;0;336;0 
816658;128;1;2;0;205;0 
815753;88;1;0;0;185;0 
817053;132;1;0;0;176;0 
816746;100;1;2;0;199;0 
814848;76;1;0;0;199;0 
816954;104;1;0;0;189;0 
816576;116;1;2;0;248;0 
815762;108;1;1;0;210;0 
814711;108;1;0;0;184;0 
815274;124;1;1;0;243;0 
816835;144;1;1;0;196;0 
813945;108;1;0;0;180;0 
818706;152;1;2;0;328;0 
818465;64;1;2;0;222;0 
814833;96;1;0;0;182;0 
814640;124;1;0;0;190;0 
816130;140;1;3;0;223;0 
815013;96;1;0;0;195;0 
815407;96;1;0;0;172;0 
815556;132;1;2;0;226;0 
816412;88;1;0;0;178;0 
815305;124;1;0;0;168;0 
816409;120;1;2;0;221;0 
816205;112;1;3;0;218;0 
815994;131;1;0;0;172;0 
817124;156;1;2;0;322;0 
815619;96;1;2;0;209;0 
815092;104;1;0;0;198;0 
817151;104;1;0;0;187;0 
815796;80;1;2;0;202;0 
814915;80;1;0;0;191;0 
816157;128;1;0;0;192;0 
815080;112;1;2;0;263;0 
814394;104;1;0;0;202;0 
816830;104;1;0;0;169;0 
817145;123;1;2;0;220;0 
814830;80;1;0;0;196;0 
814558;80;1;0;0;177;0 
816387;192;1;3;0;308;0 
