CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
35226;0;1;0;0;29;0 
35515;20;1;0;0;30;0 
36217;16;1;0;0;27;0 
35086;20;1;0;0;29;0 
35457;28;1;0;0;29;0 
36115;8;1;0;0;30;0 
35054;8;1;0;0;28;0 
35364;8;1;0;0;28;0 
35710;24;1;0;0;28;0 
35533;20;1;0;0;27;0 
35242;16;1;0;0;31;0 
35498;24;1;0;0;27;0 
36225;12;1;0;0;29;0 
35221;16;1;0;0;27;0 
35376;20;1;0;0;29;0 
35388;28;1;0;0;29;0 
35398;12;1;0;0;28;0 
35330;8;1;0;0;27;0 
36207;20;1;0;0;25;0 
36220;4;1;0;0;26;0 
35234;24;1;0;0;29;0 
35757;24;1;0;0;30;0 
35203;24;1;0;0;27;0 
35027;12;1;0;0;25;0 
35974;16;1;0;0;28;0 
35285;4;1;0;0;27;0 
35200;12;1;0;0;28;0 
35222;20;1;0;0;29;0 
35730;12;1;0;0;29;0 
37292;8;1;0;0;28;0 
35354;16;1;0;0;26;0 
35219;24;1;0;0;31;0 
35939;8;1;0;0;27;0 
35357;12;1;0;0;28;0 
35178;12;1;0;0;30;0 
35081;12;1;0;0;27;0 
36762;16;1;0;0;27;0 
35417;16;1;0;0;30;0 
35701;8;1;0;0;27;0 
35376;24;1;0;0;28;0 
35652;12;1;0;0;29;0 
35686;36;1;0;0;30;0 
35252;36;1;0;0;27;0 
36203;16;1;0;0;28;0 
35547;20;1;0;0;28;0 
35678;32;1;0;0;30;0 
35294;24;1;0;0;28;0 
35504;8;1;0;0;29;0 
35571;36;1;0;0;29;0 
36715;20;1;0;0;29;0 
35454;24;1;0;0;27;0 
35348;16;1;0;0;27;0 
36102;20;1;0;0;28;0 
35605;28;1;0;0;27;0 
35309;32;1;0;0;27;0 
36976;20;1;0;0;29;0 
36282;12;1;0;0;27;0 
36195;12;1;0;0;26;0 
35075;24;1;0;0;26;0 
35326;12;1;0;0;27;0 
35502;20;1;0;0;25;0 
35644;16;1;0;0;26;0 
35387;28;1;0;0;27;0 
35597;12;1;0;0;28;0 
36348;16;1;0;0;28;0 
35212;12;1;0;0;28;0 
35257;28;1;0;0;28;0 
35294;12;1;0;0;30;0 
36189;4;1;0;0;28;0 
35391;8;1;0;0;28;0 
35212;0;1;0;0;28;0 
35731;20;1;0;0;26;0 
35461;20;1;0;0;29;0 
35368;20;1;0;0;28;0 
35814;12;1;0;0;27;0 
35384;12;1;0;0;29;0 
36405;16;1;0;0;27;0 
35539;16;1;0;0;29;0 
35188;12;1;0;0;28;0 
36409;20;1;0;0;29;0 
35075;16;1;0;0;26;0 
35128;28;1;0;0;27;0 
35175;4;1;0;0;27;0 
35465;12;1;0;0;30;0 
35082;8;1;0;0;29;0 
35181;16;1;0;0;29;0 
35704;8;1;0;0;26;0 
35064;24;1;0;0;26;0 
35041;16;1;0;0;25;0 
36106;12;1;0;0;27;0 
35372;8;1;0;0;29;0 
35333;8;1;0;0;32;0 
36323;24;1;1;0;37;0 
35061;16;1;0;0;28;0 
35420;12;1;0;0;29;0 
35343;4;1;0;0;28;0 
35642;16;1;0;0;29;0 
35347;12;1;1;0;40;0 
36055;12;1;0;0;26;0 
35370;12;1;0;0;29;0 
35242;12;1;0;0;30;0 
35408;20;1;0;0;26;0 
35207;4;1;0;0;28;0 
35178;16;1;0;0;25;0 
35954;16;1;0;0;29;0 
35490;8;1;0;0;28;0 
35509;16;1;0;0;31;0 
36193;20;1;0;0;30;0 
36437;20;1;0;0;29;0 
35139;16;1;0;0;28;0 
36466;28;1;0;0;31;0 
35799;20;1;0;0;28;0 
35352;4;1;0;0;27;0 
35158;16;1;0;0;27;0 
35356;8;1;0;0;25;0 
35042;24;1;0;0;27;0 
35276;16;1;0;0;28;0 
35183;8;1;0;0;25;0 
35460;12;1;0;0;27;0 
35349;12;1;0;0;26;0 
35014;8;1;0;0;30;0 
35360;16;1;0;0;27;0 
35387;24;1;0;0;27;0 
35534;32;1;0;0;29;0 
36333;4;1;0;0;28;0 
36348;12;1;0;0;29;0 
35785;16;1;0;0;27;0 
35185;24;1;0;0;30;0 
35366;0;1;0;0;28;0 
35249;20;1;0;0;27;0 
35072;20;1;0;0;26;0 
35267;24;1;0;0;28;0 
35742;8;1;0;0;28;0 
35901;24;1;0;0;28;0 
35445;8;1;0;0;29;0 
35266;20;1;0;0;29;0 
35198;12;1;0;0;29;0 
35480;16;1;0;0;30;0 
35465;16;1;0;0;28;0 
35399;32;1;0;0;26;0 
36104;8;1;0;0;28;0 
35943;12;1;0;0;28;0 
35770;20;1;0;0;28;0 
35234;16;1;0;0;27;0 
36229;28;1;0;0;26;0 
36293;0;1;0;0;27;0 
35150;12;1;0;0;29;0 
36398;16;1;0;0;29;0 
35497;8;1;0;0;29;0 
35546;20;1;0;0;29;0 
36695;24;1;0;0;27;0 
35305;12;1;0;0;27;0 
35099;16;1;0;0;26;0 
35213;12;1;0;0;29;0 
35086;8;1;0;0;30;0 
35368;24;1;0;0;30;0 
35658;24;1;0;0;30;0 
37629;8;1;0;0;30;0 
35174;12;1;1;0;31;0 
35071;8;1;0;0;29;0 
35953;12;1;0;0;27;0 
35165;4;1;0;0;23;0 
35198;20;1;0;0;27;0 
35313;8;1;0;0;27;0 
35296;28;1;0;0;27;0 
35514;8;1;0;0;29;0 
35314;8;1;0;0;27;0 
35213;16;1;0;0;26;0 
35734;8;1;0;0;27;0 
35222;12;1;0;0;30;0 
35313;12;1;0;0;27;0 
36170;28;1;0;0;29;0 
35317;24;1;0;0;27;0 
35720;8;1;0;0;26;0 
35210;20;1;0;0;30;0 
35329;16;1;0;0;25;0 
37043;20;1;0;0;26;0 
35141;16;1;0;0;29;0 
35359;24;1;0;0;29;0 
35115;16;1;0;0;28;0 
36364;20;1;0;0;27;0 
36394;24;1;0;0;28;0 
35529;16;1;0;0;27;0 
35221;8;1;0;0;25;0 
35219;24;1;0;0;31;0 
35220;8;1;0;0;28;0 
35341;32;1;0;0;32;0 
36265;16;1;0;0;26;0 
35194;24;1;0;0;26;0 
35205;12;1;0;0;28;0 
35108;8;1;0;0;27;0 
35474;8;1;0;0;26;0 
35248;16;1;0;0;30;0 
35173;4;1;0;0;30;0 
35317;16;1;0;0;27;0 
35394;28;1;0;0;26;0 
35803;8;1;0;0;29;0 
35804;8;1;0;0;29;0 
36335;8;1;0;0;27;0 
35210;28;1;0;0;30;0 
35217;20;1;0;0;25;0 
36084;28;1;0;0;25;0 
35060;24;1;0;0;29;0 
35461;24;1;0;0;30;0 
36172;0;1;0;0;27;0 
36417;16;1;0;0;28;0 
35247;28;1;0;0;27;0 
35596;28;1;0;0;29;0 
35689;4;1;0;0;29;0 
35405;28;1;0;0;29;0 
35914;12;1;0;0;28;0 
35095;16;1;0;0;30;0 
36166;12;1;0;0;27;0 
35370;0;1;0;0;22;0 
35197;20;1;0;0;27;0 
35118;12;1;0;0;27;0 
35784;4;1;0;0;27;0 
35340;12;1;0;0;30;0 
35480;20;1;0;0;28;0 
