CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
624054;2670;202690;2753;0;11767;7167 
622800;2673;202646;2927;7;11877;5437 
624952;2677;202673;2852;0;11866;7813 
623332;2673;202655;3262;4;12636;5101 
622779;2674;202636;2604;0;11856;5690 
626873;2676;202854;3452;4;12052;8472 
625733;2680;202667;2665;0;11862;8749 
623173;2673;202731;2910;4;12015;5362 
626334;2673;202637;4472;2;11928;7898 
623871;2670;202676;3695;7;11991;5491 
625797;2681;202671;4083;0;11952;7129 
625645;2680;202872;3391;4;12982;6353 
624402;2664;202648;3297;2;11676;7056 
623844;2673;202851;3572;4;11824;5660 
622024;2671;202657;3073;0;11750;4883 
627120;2663;202695;3937;4;13561;7060 
622540;2671;203229;2425;2;11802;5197 
625831;2667;203009;4320;4;11809;6902 
626350;2666;202641;3623;0;11747;8501 
624855;2679;202640;3354;4;11993;7142 
624852;2674;202660;3863;2;11919;6509 
622945;2673;202660;2744;4;11849;5665 
625740;2673;202665;3428;0;12969;6828 
624397;2680;202664;2865;4;12988;5801 
621778;2670;202669;2683;2;11758;4881 
625202;2664;202804;3837;2;11918;6893 
625316;2673;202651;2829;0;11764;8325 
623038;2671;202769;2796;4;11830;5993 
625476;2668;202653;2826;3;11616;8876 
623967;2675;202931;2955;7;12001;6130 
623494;2677;203245;2585;2;12071;5300 
624613;2667;202814;3245;4;12698;6196 
626103;2678;202646;3201;0;11926;8799 
622722;2673;202885;2712;7;11915;5196 
627007;2674;202607;4014;2;11937;8345 
624336;2671;202836;2996;4;13002;5243 
623356;2677;202640;3013;0;11954;5852 
626953;2668;202844;3821;4;11869;8703 
627403;2673;202628;3696;2;11879;10195 
622839;2671;202680;3099;2;11745;5582 
625616;2673;202655;3980;0;11746;7623 
626986;2676;202788;3850;5;11915;8356 
625971;2667;202670;4289;5;11964;7254 
623034;2674;202791;2847;5;11791;5824 
621501;2676;202672;2754;0;11848;4402 
622454;2670;202721;2874;7;11920;4932 
624877;2676;202619;2738;0;11842;7931 
626063;2681;202654;2746;4;12847;7771 
627046;2666;202608;3038;4;12143;9271 
627948;2671;202964;3716;4;12094;8923 
627174;2678;202615;3826;5;11960;8640 
621794;2670;202659;2676;4;11799;4800 
626419;2667;202664;3755;4;11840;8389 
626364;2673;202852;3773;7;11981;7854 
623463;2672;202637;3380;2;11908;5711 
623803;2679;202609;3048;4;11890;6349 
622826;2673;202606;2787;2;11694;5973 
622925;2670;203073;2725;4;11761;5656 
625111;2669;202669;4783;0;11726;7967 
628134;2663;202841;4030;6;11990;9421 
624434;2670;202646;3687;0;11788;6739 
626918;2672;202644;6672;2;11940;5807 
623421;2681;202640;3281;0;12090;5245 
626712;2670;202820;6433;4;11769;6080 
623644;2677;202653;2748;0;11972;6223 
626199;2677;202659;4072;2;11983;7258 
622947;2673;202614;2694;0;11846;5903 
624158;2683;202813;3257;4;12060;5892 
625402;2676;202592;2912;2;11897;7900 
624393;2669;202726;3683;7;11856;6128 
622110;2670;202622;2683;2;11900;4951 
627796;2679;202676;3787;4;12971;8297 
622765;2671;202707;2592;0;12079;5258 
624119;2670;202840;3024;6;11820;6811 
623944;2672;202648;3632;4;11889;5985 
627455;2669;202643;3564;4;13230;8032 
623348;2677;202685;3337;0;11877;5610 
623347;2673;202642;2792;4;11918;6107 
625116;2669;202683;2718;2;11924;8051 
624644;2674;202672;3533;0;11868;6673 
625118;2674;202626;3652;2;12708;6260 
622551;2673;202650;2805;2;11947;5277 
622791;2671;203145;2384;4;11863;5636 
623422;2674;202666;3009;0;11904;5984 
624746;2670;202628;2781;4;11892;7710 
623035;2677;202637;2823;0;11919;5829 
626006;2673;202635;5792;4;11849;5873 
625235;2673;202665;2947;0;11823;7974 
623378;2679;202742;2895;4;12172;5337 
628248;2674;202729;4508;2;12051;8940 
627460;2672;202699;3544;4;12057;8962 
625913;2675;202661;2798;2;11865;8587 
628269;2671;203221;3343;4;12945;8833 
622689;2675;202672;2965;2;11929;4993 
626930;2669;202770;3698;4;12158;8158 
626366;2681;202768;3724;2;11977;7675 
623531;2674;202623;2876;7;12920;5065 
626622;2661;202858;3407;7;11919;8701 
623219;2674;202628;3138;2;12020;5647 
626415;2670;202676;4696;2;11799;7424 
623919;2671;203247;3957;7;11906;4962 
626374;2675;202673;3651;0;11906;8768 
624489;2666;202644;4974;4;11814;5830 
623597;2680;202772;2999;2;12078;5494 
622108;2668;203285;2270;4;11784;5153 
625081;2673;202657;3826;0;11917;6741 
625152;2675;202663;2879;0;11816;7977 
623024;2677;202594;3135;2;11894;5418 
625051;2671;202644;4267;2;11860;6430 
626294;2676;202668;2879;4;11868;8985 
623838;2670;202670;2680;2;11937;6572 
626931;2673;202802;3774;6;11934;8261 
624891;2672;203266;2713;2;11850;7519 
625564;2671;202683;2637;2;11893;8596 
625574;2671;202714;2622;2;12062;7987 
621991;2672;202833;2957;5;11797;4629 
625635;2670;203232;5567;4;11783;5433 
625286;2669;202828;4110;4;11867;7546 
622964;2674;203226;2436;2;11937;5345 
627487;2679;202647;4289;0;12012;8593 
624313;2677;202672;2703;0;11940;6958 
626708;2667;202670;3890;7;11854;8597 
623559;2671;202637;2875;2;11917;6161 
624718;2669;202833;3718;2;11813;6685 
624217;2674;202644;2513;0;11847;7391 
626357;2673;202916;3115;4;11885;8529 
625220;2679;202654;3559;0;13031;5833 
626215;2675;202657;4107;4;11928;7603 
628629;2672;202629;3117;2;12131;10922 
622741;2671;202835;2612;7;11982;5282 
624427;2670;203201;3711;5;11851;6311 
625355;2671;202694;5356;4;11716;6986 
624013;2677;202634;3933;2;12758;4854 
623212;2676;202837;2953;4;11774;6028 
625540;2673;202625;2832;2;12003;8062 
624092;2668;202683;3174;4;11872;6410 
622965;2676;202641;2828;2;11845;5900 
622943;2668;202876;3391;8;11805;5260 
627402;2675;202670;3970;2;11898;9128 
622043;2668;202684;3119;0;11780;4841 
623758;2672;203183;2368;2;12670;6023 
625701;2678;202688;3926;0;11872;7179 
628202;2675;202672;6489;2;11998;7027 
624648;2675;202664;2956;0;11856;7515 
623284;2669;202658;2939;4;11880;5919 
621370;2677;202672;2619;0;11812;4391 
625920;2671;202652;3280;2;11751;8607 
622855;2673;202683;2836;2;11804;5707 
626944;2670;202626;4698;8;11939;7788 
625022;2676;202675;2711;5;11968;7617 
626121;2669;202608;3789;4;11800;8027 
624786;2667;202847;2340;2;11803;8100 
