CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
1551;0;42;0;0;0;0 
2832;0;43;0;0;0;0 
1979;0;29;0;0;0;0 
2158;0;25;0;0;0;0 
1539;0;41;0;0;0;0 
2086;0;34;0;0;0;0 
1839;0;72;0;0;0;0 
3846;0;172;0;0;0;0 
1953;0;45;0;0;0;0 
1873;0;35;0;0;0;0 
4758;0;28;0;0;0;0 
1743;0;84;0;0;0;0 
1969;0;28;0;0;0;0 
1852;0;44;0;0;0;0 
1802;0;33;0;0;0;0 
1230;0;36;0;0;0;0 
1832;0;30;0;0;0;0 
2072;0;53;0;0;0;0 
3566;0;50;0;0;0;0 
4872;0;305;0;0;0;0 
3390;0;246;0;0;0;0 
4658;0;30;0;0;0;0 
1588;0;33;0;0;0;0 
2002;0;43;0;0;0;0 
3441;0;46;0;0;0;0 
2112;0;43;0;0;0;0 
4285;0;41;0;0;0;0 
2707;0;41;0;0;0;0 
1897;0;43;0;0;0;0 
1919;0;33;0;0;0;0 
2118;0;38;0;0;0;0 
1884;0;50;0;0;0;0 
2062;0;34;0;0;0;0 
2000;0;39;0;0;0;0 
2500;0;39;0;0;0;0 
2205;0;41;0;0;0;0 
1504;0;48;0;0;0;0 
1935;0;39;0;0;0;0 
2194;0;55;0;0;0;0 
1771;0;46;0;0;0;0 
1645;0;48;0;0;0;0 
2512;0;40;0;0;0;0 
1645;0;50;0;0;0;0 
1880;0;54;0;0;0;0 
1470;0;56;0;0;0;0 
2104;0;42;0;0;0;0 
1575;0;48;0;0;0;0 
3151;0;161;0;0;0;0 
2542;0;43;0;0;0;0 
4594;0;154;0;0;0;0 
1527;0;299;0;0;0;0 
1760;0;48;0;0;0;0 
2207;0;40;0;0;0;0 
1955;0;166;0;0;0;0 
1657;0;42;0;0;0;0 
1764;0;41;0;0;0;0 
1764;0;42;0;0;0;0 
1895;0;40;0;0;0;0 
2195;0;49;0;0;0;0 
4722;0;55;0;0;0;0 
4402;0;31;0;0;0;0 
2088;0;41;0;0;0;0 
4596;0;35;0;0;0;0 
1748;0;45;0;0;0;0 
1919;0;70;0;0;0;0 
1830;0;41;0;0;0;0 
2098;0;46;0;0;0;0 
1748;0;53;0;0;0;0 
4810;0;43;0;0;0;0 
2073;0;36;0;0;0;0 
2366;0;274;0;0;0;0 
1184;0;75;0;0;0;0 
4724;0;43;0;0;0;0 
1852;0;39;0;0;0;0 
2037;0;204;0;0;0;0 
2498;0;43;0;0;0;0 
4845;0;19;0;0;0;0 
4413;0;18;0;0;0;0 
1649;0;181;0;0;0;0 
1813;0;36;0;0;0;0 
1860;0;48;0;0;0;0 
1860;0;37;0;0;0;0 
1408;0;171;0;0;0;0 
2418;0;48;0;0;0;0 
2587;0;330;0;0;0;0 
2098;0;70;0;0;0;0 
1843;0;45;0;0;0;0 
1734;0;41;0;0;0;0 
4562;0;43;0;0;0;0 
1787;0;159;0;0;0;0 
1787;0;33;0;0;0;0 
1633;0;46;0;0;0;0 
1580;0;87;0;0;0;0 
1367;0;24;0;0;0;0 
1799;0;75;0;0;0;0 
2127;0;43;0;0;0;0 
3518;0;40;0;0;0;0 
2784;0;31;0;0;0;0 
4889;0;25;0;0;0;0 
1940;0;178;0;0;0;0 
2110;0;30;0;0;0;0 
1856;0;43;0;0;0;0 
2133;0;42;0;0;0;0 
1457;0;44;0;0;0;0 
2233;0;266;0;0;0;0 
1583;0;13;0;0;0;0 
2327;0;43;0;0;0;0 
2057;0;215;0;0;0;0 
4552;0;65;0;0;0;0 
1763;0;52;0;0;0;0 
1725;0;27;0;0;0;0 
1618;0;33;0;0;0;0 
2578;0;52;0;0;0;0 
3637;0;46;0;0;0;0 
4798;0;45;0;0;0;0 
2059;0;47;0;0;0;0 
1779;0;274;0;0;0;0 
1578;0;33;0;0;0;0 
1934;0;231;0;0;0;0 
3630;0;246;0;0;0;0 
4422;0;617;0;0;0;0 
2258;0;45;0;0;0;0 
1351;0;179;0;0;0;0 
3641;0;33;0;0;0;0 
2454;0;36;0;0;0;0 
1856;0;44;0;0;0;0 
1665;0;34;0;0;0;0 
1606;0;152;0;0;0;0 
1619;0;50;0;0;0;0 
2067;0;32;0;0;0;0 
1868;0;55;0;0;0;0 
1872;0;28;0;0;0;0 
1595;0;31;0;0;0;0 
1817;0;53;0;0;0;0 
2178;0;27;0;0;0;0 
4922;0;153;0;0;0;0 
2369;0;213;0;0;0;0 
1789;0;88;0;0;0;0 
2204;0;46;0;0;0;0 
2410;0;49;0;0;0;0 
1549;0;30;0;0;0;0 
