CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
311707;732;3;0;0;1976;0 
311457;756;3;0;0;1957;0 
306989;736;3;0;0;1937;0 
304913;582;3;0;0;1968;0 
307211;724;3;0;0;1963;0 
313116;816;3;0;0;1935;0 
314029;759;3;1;0;1977;0 
310522;672;3;0;0;1920;0 
310941;768;3;0;0;1960;0 
314738;788;3;0;0;1955;0 
311653;831;3;0;0;1972;0 
305660;736;3;0;0;1960;0 
311043;796;3;0;0;1945;0 
311173;858;3;0;0;1959;0 
307462;620;3;0;0;1964;0 
308154;592;3;0;0;1941;0 
311893;852;3;0;0;1954;0 
311015;772;3;0;0;1979;0 
310022;649;3;0;0;1948;0 
304379;617;3;0;0;1942;0 
308059;588;3;0;0;1965;0 
309459;812;3;0;0;1963;0 
312270;792;3;0;0;1934;0 
308552;584;3;0;0;1959;0 
309297;618;3;0;0;1954;0 
309656;772;3;0;0;1952;0 
304106;628;3;0;0;1947;0 
318476;782;3;0;0;1958;0 
307937;815;3;0;0;1968;0 
312942;756;3;0;0;1933;0 
307021;916;3;0;0;1990;0 
309420;676;3;0;0;1937;0 
308320;716;3;0;0;1971;0 
310902;812;3;0;0;1967;0 
310876;740;3;0;0;1947;0 
310319;658;3;0;0;1957;0 
309197;644;3;0;0;1919;0 
302427;712;3;0;0;1935;0 
307135;760;3;0;0;1945;0 
315187;784;3;0;0;1929;0 
310064;648;3;0;0;1917;0 
311867;707;3;0;0;1947;0 
310567;832;3;0;0;1962;0 
309248;716;3;0;0;1933;0 
315797;936;3;0;0;1954;0 
314746;686;3;0;0;1964;0 
314632;884;3;0;0;1943;0 
303917;702;3;0;0;1969;0 
309210;828;3;0;0;1968;0 
315548;800;3;0;0;1928;0 
304682;851;3;0;0;1938;0 
306761;820;3;2;0;1972;0 
311274;816;3;0;0;1943;0 
315031;748;3;0;0;1948;0 
308754;764;3;0;0;1961;0 
311737;852;3;0;0;1963;0 
316490;778;3;0;0;1976;0 
309300;818;3;0;0;1954;0 
303076;804;3;2;0;1976;0 
308182;710;3;0;0;1930;0 
308763;696;3;0;0;1950;0 
310781;640;3;0;0;1927;0 
305926;712;3;0;0;1962;0 
303365;544;3;0;0;1929;0 
312321;886;3;0;0;1970;0 
314928;916;3;2;0;1976;0 
309449;816;3;0;0;1956;0 
311877;671;3;0;0;1961;0 
307528;798;3;0;0;1976;0 
304127;729;3;0;0;1965;0 
305546;592;3;0;0;1955;0 
311107;749;3;0;0;1965;0 
310764;858;3;2;0;1963;0 
312139;796;3;0;0;1969;0 
305837;712;3;0;0;1955;0 
314791;742;3;0;0;1938;0 
313371;824;3;0;0;1964;0 
310954;743;3;0;0;1959;0 
310942;824;3;0;0;1955;0 
308033;1004;3;2;0;1957;0 
312035;723;3;0;0;1966;0 
308933;724;3;1;0;1981;0 
315217;822;3;0;0;1974;0 
309049;845;3;0;0;1973;0 
311267;692;3;0;0;1933;0 
307335;788;3;0;0;1952;0 
311341;864;3;2;0;1943;0 
