CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
23396967;1;42;0;2630;0;663 
23396227;1;42;0;2773;0;765 
23401583;1;42;0;3464;0;850 
23415413;1;42;0;8271;0;2711 
23428178;1;43;0;12033;0;4020 
23406318;1;42;0;5283;0;1365 
23422012;1;42;0;9672;0;3282 
23414403;1;42;0;7104;0;2173 
23398680;1;43;0;3768;0;1182 
23427319;1;41;0;11889;0;4222 
23398728;1;42;0;3651;0;1074 
23407002;1;42;0;6276;0;2220 
23397891;1;42;0;2561;0;681 
23404311;1;42;0;4505;0;1298 
23396924;1;42;0;2654;0;732 
23396967;1;42;0;3171;0;1078 
23396748;1;42;0;3096;0;768 
23404286;1;42;0;4566;0;1199 
23395541;1;42;0;2548;0;857 
23404496;1;42;0;4263;0;1066 
23395911;1;42;0;2683;0;792 
23401568;1;42;0;4762;0;1519 
23397393;1;41;0;2909;0;886 
23409324;1;42;0;6146;0;2217 
23403826;1;42;0;4028;0;1016 
23402730;1;41;0;5923;0;2434 
23400378;1;43;0;3719;0;1148 
23405067;1;42;0;4223;0;1080 
23401178;1;42;0;3778;0;1024 
23403203;1;42;0;4168;0;1044 
23416183;1;42;0;8308;0;2726 
23395562;1;41;0;2432;0;602 
23396687;1;42;0;3189;0;884 
23405801;1;42;0;3963;0;987 
23395271;1;42;0;2733;0;712 
23397662;1;41;0;3534;0;1070 
23412140;1;42;0;7275;0;2443 
23399178;1;42;0;3231;0;790 
23428263;1;42;0;10430;0;3167 
23406161;1;42;0;6021;0;2080 
23395497;1;41;0;2571;0;756 
23406651;1;42;0;6213;0;2345 
23395340;1;42;0;2545;0;629 
23407103;1;42;0;6162;0;2308 
23399211;1;42;0;2754;0;696 
23398071;1;42;0;3108;0;952 
23413239;1;42;0;7184;0;1858 
23394011;1;42;0;2949;0;989 
23395884;1;41;0;2615;0;704 
23399711;1;42;0;3343;0;848 
23394727;1;42;0;2901;0;912 
23396311;1;42;0;2530;0;740 
23426364;1;42;0;10511;0;3639 
23401616;1;42;0;3631;0;939 
23394906;1;42;0;2424;0;622 
23397956;1;42;0;2570;0;760 
23395208;1;42;0;2452;0;615 
23400117;1;42;0;3951;0;1119 
23397575;1;43;0;2618;0;790 
23398610;1;42;0;3833;0;1235 
23396406;1;42;0;3141;0;922 
23405512;1;42;0;4742;0;1398 
23401127;1;42;0;3711;0;826 
23397862;1;42;0;2814;0;856 
23398775;1;42;0;3152;0;754 
23396321;1;42;0;2751;0;870 
23400496;1;54;0;3541;0;1048 
23411980;1;42;0;7263;0;1773 
23400095;1;42;0;4009;0;1129 
23395144;1;41;0;2421;0;594 
23398247;1;42;0;3272;0;928 
23403682;1;42;0;4277;0;1035 
23423591;1;42;0;9997;0;3155 
23404863;1;42;0;5910;0;2232 
23396639;1;42;0;2625;0;605 
23405587;1;42;0;3355;0;714 
23408949;1;42;0;5401;0;1098 
23405874;1;42;0;6037;0;2419 
23407181;1;42;0;6256;0;2393 
23398344;1;42;0;3256;0;955 
23407943;1;42;0;6297;0;2261 
23396447;1;42;0;2476;0;706 
23422787;1;42;0;9896;0;3069 
23396962;1;42;0;2531;0;598 
23400397;1;42;0;2848;0;725 
23399181;1;42;0;3866;0;1163 
23409097;1;42;0;6800;0;2009 
23418825;1;42;0;8203;0;2814 
23396999;1;42;0;3607;0;1415 
23395692;1;42;0;2580;0;787 
23395700;1;42;0;2661;0;723 
23409913;1;43;0;7063;0;1940 
23395682;1;41;0;2671;0;758 
23406888;1;42;0;6043;0;2309 
23408472;1;42;0;6719;0;2470 
23412686;1;42;0;7282;0;2340 
23396841;1;42;0;3474;0;1077 
23406465;1;42;0;6429;0;2527 
23395930;1;42;0;2873;0;821 
23411865;1;41;0;7004;0;1896 
23406106;1;41;0;6010;0;2234 
23399386;1;42;0;3653;0;1086 
23427671;1;42;0;10112;0;3172 
23398007;1;42;0;3898;0;1630 
23407410;1;42;0;6323;0;2189 
23400726;1;42;0;2680;0;841 
23400498;1;43;0;4020;0;1218 
23405206;1;42;0;6152;0;2481 
23409510;1;42;0;6360;0;2321 
23398722;1;42;0;3295;0;1010 
23401818;1;42;0;3726;0;1086 
23404112;1;42;0;5918;0;2390 
