CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
2065;0;56;0;1032;0;56 
2089;5;64;0;1045;0;44 
1742;1;40;0;871;0;36 
2168;2;60;0;1084;0;52 
2014;2;60;0;1007;0;52 
3973;2;40;0;1987;0;32 
2044;1;44;0;1022;0;40 
2243;2;56;0;1121;0;48 
1735;2;52;0;868;0;44 
2244;4;64;0;1122;0;48 
2366;3;68;0;1183;0;56 
3078;7;76;0;1539;0;48 
2230;7;76;0;1115;0;48 
1839;2;52;0;919;0;44 
1762;0;44;0;881;0;44 
2309;0;52;0;1154;0;52 
3472;9;68;0;1736;0;48 
1819;0;52;0;910;0;52 
1660;5;56;0;830;0;36 
3788;0;44;0;1894;0;44 
2138;2;60;0;1069;0;52 
3244;3;68;0;1622;0;56 
3706;4;64;0;1853;0;48 
1983;1;48;0;992;0;44 
1558;0;32;0;779;0;32 
3868;3;52;0;1934;0;40 
1820;1;52;0;910;0;48 
2024;2;52;0;1012;0;44 
1911;3;64;0;956;0;52 
3111;2;48;0;1555;0;40 
2111;2;56;0;1056;0;48 
1780;1;52;0;890;0;48 
1968;2;64;0;984;0;56 
4624;1;40;0;2312;0;36 
1880;2;56;0;940;0;48 
1894;1;44;0;947;0;40 
1958;2;56;0;979;0;48 
2783;5;68;0;1391;0;48 
2321;1;56;0;1161;0;52 
1810;1;52;0;905;0;48 
1908;0;44;0;954;0;44 
15923;2;52;0;7961;0;44 
1867;3;60;0;934;0;48 
7126;5;68;0;3563;0;52 
1737;2;56;0;869;0;48 
1591;2;48;0;796;0;40 
1769;4;52;0;885;0;36 
3255;11;86;0;1627;0;52 
2253;3;68;0;1127;0;56 
4471;2;48;0;2236;0;40 
2797;6;64;0;1399;0;40 
1947;3;60;0;974;0;48 
3309;3;56;0;1655;0;44 
1684;0;44;0;842;0;44 
1783;1;48;0;891;0;44 
1795;1;44;0;898;0;40 
2984;1;48;0;1492;0;44 
2029;3;64;0;1014;0;52 
1745;2;48;0;872;0;40 
2437;4;68;0;1219;0;52 
1689;1;48;0;844;0;44 
2529;2;56;0;1265;0;48 
1420;0;32;0;710;0;32 
2104;2;56;0;1052;0;48 
4157;1;40;0;2079;0;36 
2135;1;50;0;1067;0;46 
1615;2;44;0;807;0;36 
4462;0;44;0;2231;0;44 
1808;4;60;0;904;0;44 
1699;1;52;0;850;0;48 
1936;0;52;0;968;0;52 
1621;2;48;0;811;0;40 
3751;4;64;0;1875;0;48 
3990;2;56;0;1995;0;48 
2010;6;64;0;1005;0;40 
1598;0;44;0;799;0;44 
1390;2;44;0;695;0;36 
3639;1;56;0;1819;0;52 
2714;10;88;0;1357;0;48 
1632;1;44;0;816;0;40 
4368;2;52;0;2184;0;44 
2373;3;68;0;1187;0;56 
1786;0;48;0;893;0;48 
1436;3;52;0;718;0;40 
1816;3;56;0;908;0;44 
1676;1;56;0;838;0;52 
3361;3;64;0;1681;0;52 
1762;3;60;0;881;0;48 
3130;1;44;0;1565;0;40 
1753;2;56;0;877;0;48 
2018;2;60;0;1009;0;52 
1913;0;52;0;956;0;52 
1763;4;64;0;881;0;48 
2332;1;48;0;1166;0;44 
2179;2;52;0;1089;0;44 
1909;1;48;0;955;0;44 
4921;1;48;0;2461;0;44 
5658;11;88;0;2829;0;52 
