CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
3793;39;1;1;21;0;0 
6291;39;1;1;22;0;0 
4143;39;1;1;24;0;0 
3281;39;1;1;19;0;0 
3485;39;1;1;20;0;0 
3734;39;1;1;24;0;0 
4476;39;1;1;19;0;0 
3432;39;1;1;23;0;0 
3432;39;1;1;20;0;0 
5729;39;1;1;21;0;0 
3249;39;1;1;23;0;0 
4334;39;1;1;24;0;0 
6077;39;1;1;23;0;0 
3351;39;1;1;18;0;0 
3157;39;1;1;24;0;0 
3587;39;0;0;22;0;0 
5763;39;1;1;23;0;0 
3438;39;1;1;25;0;0 
3913;39;1;1;17;0;0 
3194;39;1;1;22;0;0 
3874;39;1;1;20;0;0 
3664;39;1;1;23;0;0 
4277;39;1;1;18;0;0 
3509;39;1;1;13;0;0 
3305;39;1;1;23;0;0 
3384;39;1;1;19;0;0 
3934;39;1;1;17;0;0 
3221;39;1;1;26;0;0 
3606;39;1;1;22;0;0 
2977;39;1;1;19;0;0 
3418;39;1;1;22;0;0 
3660;39;1;1;19;0;0 
3601;39;1;1;16;0;0 
3053;39;1;1;19;0;0 
3481;39;1;1;25;0;0 
3444;39;1;1;19;0;0 
4791;39;1;1;18;0;0 
3420;39;1;1;17;0;0 
6148;39;1;1;20;0;0 
3219;39;1;1;20;0;0 
6282;39;1;1;21;0;0 
3858;39;1;1;23;0;0 
4369;39;1;1;22;0;0 
3431;39;1;1;21;0;0 
3360;39;1;1;21;0;0 
3309;39;1;1;20;0;0 
4810;39;1;1;20;0;0 
3262;39;1;1;20;0;0 
3495;39;1;1;22;0;0 
3366;39;1;1;21;0;0 
4010;39;1;1;24;0;0 
3726;39;1;1;24;0;0 
8702;39;1;1;22;0;0 
2788;39;1;1;22;0;0 
3215;39;1;1;21;0;0 
3446;39;1;1;24;0;0 
4898;39;1;1;25;0;0 
3289;39;1;1;21;0;0 
3781;39;1;1;22;0;0 
2939;39;1;1;23;0;0 
3426;39;1;1;23;0;0 
3209;39;1;1;21;0;0 
3529;39;1;1;25;0;0 
3431;39;1;1;20;0;0 
4358;39;1;1;25;0;0 
3503;39;1;1;21;0;0 
3684;39;1;1;21;0;0 
5193;39;1;1;18;0;0 
3588;39;1;1;18;0;0 
2988;39;1;1;20;0;0 
3590;39;1;1;17;0;0 
4834;39;1;1;23;0;0 
3290;39;1;1;23;0;0 
2951;39;1;1;22;0;0 
5692;39;1;1;22;0;0 
3947;39;1;1;22;0;0 
3532;39;1;1;22;0;0 
5074;39;1;1;19;0;0 
4406;39;1;1;24;0;0 
4671;39;1;1;19;0;0 
3232;39;1;1;18;0;0 
3484;39;1;1;28;0;0 
3256;39;1;1;25;0;0 
3492;39;1;1;20;0;0 
2909;39;1;1;20;0;0 
4285;39;1;1;21;0;0 
3545;39;1;1;23;0;0 
3194;39;1;1;21;0;0 
3463;39;1;1;23;0;0 
3960;39;1;1;24;0;0 
3377;39;1;1;16;0;0 
3602;39;1;1;20;0;0 
4741;39;1;1;22;0;0 
4186;39;1;1;25;0;0 
3366;39;1;1;24;0;0 
3728;39;1;1;19;0;0 
2763;39;1;1;22;0;0 
3469;39;1;1;21;0;0 
4322;39;1;1;20;0;0 
3511;39;1;1;21;0;0 
4096;39;1;1;22;0;0 
5777;39;1;1;20;0;0 
4279;39;1;1;26;0;0 
3698;39;1;1;22;0;0 
3396;39;1;1;20;0;0 
5417;39;1;1;21;0;0 
3304;39;1;1;20;0;0 
3768;39;1;1;22;0;0 
5312;39;1;1;21;0;0 
4648;39;1;1;26;0;0 
3358;39;1;1;23;0;0 
5651;39;1;1;20;0;0 
3245;39;1;1;17;0;0 
6651;39;1;1;21;0;0 
2919;39;1;1;20;0;0 
3620;39;1;1;21;0;0 
3678;39;1;1;21;0;0 
3182;39;1;1;26;0;0 
3373;39;1;1;19;0;0 
3216;39;1;1;23;0;0 
3183;39;1;1;20;0;0 
4227;39;1;1;22;0;0 
4931;39;1;1;25;0;0 
3599;39;1;1;20;0;0 
3447;39;1;1;20;0;0 
4472;39;1;1;22;0;0 
3513;39;1;1;22;0;0 
3389;39;1;1;20;0;0 
3204;39;1;1;23;0;0 
6124;39;1;1;23;0;0 
3418;39;1;1;20;0;0 
3906;39;1;1;24;0;0 
3387;39;1;1;23;0;0 
3517;39;1;1;20;0;0 
3711;39;1;1;20;0;0 
6364;39;1;1;16;0;0 
3801;39;1;1;19;0;0 
4527;39;1;1;21;0;0 
3331;39;1;1;22;0;0 
4625;39;1;1;23;0;0 
3435;39;1;1;24;0;0 
3418;39;1;1;23;0;0 
3795;39;1;1;22;0;0 
3607;39;1;1;23;0;0 
3449;39;1;1;25;0;0 
3627;39;1;1;24;0;0 
4723;39;1;1;21;0;0 
4624;39;1;1;19;0;0 
3459;39;1;1;23;0;0 
6075;39;1;1;24;0;0 
4501;39;1;1;24;0;0 
4393;39;1;1;25;0;0 
3456;39;1;1;25;0;0 
3515;39;1;1;24;0;0 
6339;39;1;1;21;0;0 
3633;39;1;1;24;0;0 
3663;39;1;1;22;0;0 
4087;39;1;1;21;0;0 
3320;39;1;1;15;0;0 
3314;39;1;1;22;0;0 
3217;39;1;1;20;0;0 
3397;39;1;1;21;0;0 
3235;39;1;1;21;0;0 
3257;39;1;1;23;0;0 
6233;39;1;1;22;0;0 
4104;39;1;1;24;0;0 
3330;39;1;1;19;0;0 
3059;39;1;1;22;0;0 
4435;39;1;1;24;0;0 
3752;39;1;1;21;0;0 
3557;39;1;1;14;0;0 
3403;39;1;1;21;0;0 
3413;39;1;1;20;0;0 
3791;39;1;1;22;0;0 
4786;39;1;1;21;0;0 
4678;39;1;1;18;0;0 
2970;39;1;1;24;0;0 
3934;39;1;1;20;0;0 
3245;39;1;1;24;0;0 
3545;39;1;1;25;0;0 
3432;39;1;1;15;0;0 
3100;39;1;1;24;0;0 
4297;39;1;1;23;0;0 
3429;39;1;1;17;0;0 
3139;39;1;1;22;0;0 
3409;39;1;1;28;0;0 
3423;39;1;1;19;0;0 
3683;39;1;1;24;0;0 
5499;39;1;1;22;0;0 
3761;39;1;1;17;0;0 
6188;39;1;1;20;0;0 
4322;39;1;1;25;0;0 
4158;39;1;1;19;0;0 
3320;39;1;1;23;0;0 
4477;39;1;1;22;0;0 
5892;39;1;1;22;0;0 
3815;39;1;1;20;0;0 
3147;39;1;1;21;0;0 
3475;39;1;1;25;0;0 
3760;39;1;1;21;0;0 
3254;39;1;1;26;0;0 
5556;39;1;1;20;0;0 
4482;39;1;1;22;0;0 
3611;39;1;1;21;0;0 
4537;39;1;1;22;0;0 
6316;39;1;1;24;0;0 
5965;39;1;1;22;0;0 
3442;39;1;1;25;0;0 
3195;39;1;1;19;0;0 
3142;39;1;1;21;0;0 
3330;39;1;1;20;0;0 
3537;39;1;1;21;0;0 
4346;39;1;1;25;0;0 
3711;39;1;1;19;0;0 
6445;39;1;1;22;0;0 
3852;39;1;1;22;0;0 
