CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
29872;0;343;66;13;0;3664 
33258;0;287;69;13;0;3671 
33298;0;290;134;9;0;3673 
30125;0;347;70;9;0;3668 
33463;0;285;81;13;0;3671 
33269;0;289;54;8;0;3671 
33377;0;283;98;26;0;3669 
29926;0;358;52;24;0;3666 
30585;0;351;720;8;0;3667 
30522;0;355;637;8;0;3668 
33237;0;295;53;10;0;3670 
30234;0;370;118;17;0;3669 
33298;0;292;80;8;0;3669 
33241;0;284;49;18;0;3671 
33207;0;292;48;24;0;3671 
33248;0;292;55;12;0;3670 
31468;0;342;103;16;0;3668 
30498;0;354;663;9;0;3668 
30526;0;358;685;17;0;3668 
31051;0;343;1217;17;0;3668 
33235;0;295;71;17;0;3671 
31338;0;412;111;8;0;3667 
29949;0;348;87;10;0;3667 
29873;0;345;65;13;0;3665 
29920;0;349;46;12;0;3667 
29886;0;346;73;14;0;3667 
29890;0;346;58;12;0;3666 
33335;0;375;89;9;0;3671 
33326;0;294;59;9;0;3673 
33242;0;285;91;12;0;3671 
30070;0;357;70;16;0;3667 
29915;0;349;73;10;0;3667 
29983;0;369;99;16;0;3667 
30508;0;364;590;10;0;3667 
30491;0;345;656;16;0;3667 
29985;0;349;125;12;0;3667 
30239;0;354;320;16;0;3668 
33409;0;287;111;23;0;3671 
29896;0;349;74;13;0;3667 
29917;0;352;65;10;0;3667 
33238;0;287;89;13;0;3671 
33359;0;310;77;9;0;3671 
33255;0;291;68;9;0;3672 
30750;0;343;738;16;0;3666 
30385;0;347;269;13;0;3667 
33451;0;339;113;13;0;3669 
30489;0;353;653;9;0;3668 
29865;0;342;40;29;0;3665 
33218;0;289;71;14;0;3670 
33185;0;287;34;8;0;3671 
33286;0;285;86;14;0;3669 
31526;0;344;1213;17;0;3669 
30175;0;344;57;8;0;3667 
30058;0;345;72;17;0;3667 
33238;0;284;93;13;0;3671 
29939;0;343;125;14;0;3665 
33236;0;288;51;9;0;3668 
30489;0;342;661;13;0;3667 
29921;0;347;86;13;0;3666 
29872;0;346;58;16;0;3667 
29865;0;348;55;13;0;3667 
30023;0;370;93;17;0;3667 
33448;0;285;67;9;0;3669 
29921;0;350;67;14;0;3667 
33239;0;296;65;8;0;3671 
30755;0;357;761;16;0;3669 
32224;0;340;78;16;0;3667 
33275;0;288;69;9;0;3671 
29881;0;349;72;12;0;3667 
30927;0;343;695;9;0;3666 
30157;0;473;119;14;0;3668 
31704;0;341;61;8;0;3665 
29930;0;349;85;25;0;3667 
30217;0;349;83;23;0;3670 
30517;0;347;710;8;0;3666 
33293;0;359;84;9;0;3669 
33596;0;298;108;8;0;3671 
33218;0;295;64;9;0;3673 
33287;0;293;63;14;0;3673 
32650;0;303;55;8;0;3670 
33248;0;295;94;8;0;3670 
33254;0;291;34;23;0;3671 
30267;0;345;79;8;0;3667 
30793;0;345;658;17;0;3671 
33423;0;297;76;16;0;3673 
29936;0;349;116;12;0;3667 
29905;0;361;60;8;0;3667 
33276;0;294;74;12;0;3673 
29883;0;351;54;15;0;3668 
33264;0;291;69;8;0;3673 
33279;0;296;110;12;0;3673 
33268;0;283;49;8;0;3671 
30561;0;349;663;8;0;3666 
30911;0;344;414;13;0;3667 
30263;0;355;53;29;0;3670 
33261;0;287;112;23;0;3669 
30521;0;363;625;9;0;3667 
29896;0;352;41;16;0;3668 
33350;0;294;37;12;0;3671 
29881;0;345;62;12;0;3667 
30280;0;348;428;17;0;3666 
30071;0;346;242;13;0;3667 
31049;0;348;1073;14;0;3668 
30141;0;346;96;14;0;3667 
33228;0;291;73;15;0;3672 
30524;0;352;428;23;0;3669 
30074;0;380;139;16;0;3669 
33308;0;285;100;25;0;3670 
33259;0;285;41;9;0;3671 
33355;0;285;65;28;0;3669 
29891;0;348;73;13;0;3666 
33254;0;287;100;12;0;3670 
29960;0;350;61;9;0;3667 
31283;0;344;535;9;0;3667 
30308;0;348;55;17;0;3668 
30452;0;351;600;17;0;3668 
30173;0;356;117;15;0;3670 
30494;0;345;683;13;0;3665 
33252;0;289;79;13;0;3669 
30804;0;348;905;8;0;3667 
33281;0;286;64;8;0;3671 
30021;0;346;191;8;0;3665 
33572;0;301;105;17;0;3671 
33219;0;285;72;8;0;3671 
33273;0;284;62;11;0;3669 
30377;0;350;340;9;0;3669 
33279;0;284;58;12;0;3671 
33285;0;285;94;13;0;3671 
30472;0;352;651;8;0;3666 
33265;0;287;71;17;0;3671 
29921;0;347;73;28;0;3668 
33201;0;288;54;13;0;3671 
33210;0;301;48;16;0;3668 
30725;0;342;141;16;0;3668 
29882;0;347;70;15;0;3667 
33218;0;286;62;15;0;3671 
33219;0;290;66;22;0;3670 
30824;0;347;644;22;0;3665 
30513;0;351;631;13;0;3668 
30250;0;346;116;26;0;3669 
29902;0;358;58;12;0;3668 
29972;0;347;154;18;0;3667 
33207;0;285;70;12;0;3671 
33217;0;290;48;22;0;3671 
33249;0;283;41;9;0;3671 
29940;0;351;76;9;0;3669 
29937;0;347;45;17;0;3666 
33461;0;288;62;12;0;3671 
33245;0;289;51;16;0;3669 
30059;0;354;133;16;0;3664 
33223;0;292;58;12;0;3671 
29940;0;345;85;16;0;3665 
32619;0;351;2538;13;0;3669 
30263;0;342;65;17;0;3667 
33269;0;298;48;10;0;3671 
32891;0;326;124;16;0;3670 
29937;0;342;82;9;0;3666 
29904;0;349;76;8;0;3667 
29896;0;353;76;9;0;3666 
33306;0;351;84;25;0;3669 
33200;0;287;48;17;0;3671 
30237;0;346;57;13;0;3671 
33220;0;288;25;13;0;3671 
33248;0;287;38;13;0;3670 
31895;0;340;140;17;0;3669 
33427;0;287;48;8;0;3669 
33288;0;288;99;13;0;3671 
29968;0;356;55;13;0;3670 
30681;0;348;653;16;0;3669 
30013;0;343;55;16;0;3665 
33328;0;318;97;16;0;3670 
30132;0;354;222;8;0;3668 
33255;0;287;71;9;0;3671 
30183;0;346;273;8;0;3666 
33278;0;294;57;13;0;3672 
30015;0;344;65;12;0;3667 
30026;0;418;95;12;0;3667 
29897;0;355;52;9;0;3669 
33277;0;289;61;24;0;3672 
33282;0;284;78;16;0;3671 
33222;0;289;66;24;0;3671 
30260;0;345;120;12;0;3665 
33271;0;286;81;8;0;3671 
29888;0;346;78;9;0;3665 
30325;0;342;506;27;0;3665 
33233;0;304;72;8;0;3671 
30056;0;345;73;13;0;3669 
29933;0;348;83;10;0;3666 
29884;0;347;38;29;0;3667 
33251;0;283;64;13;0;3671 
33225;0;283;86;14;0;3671 
30131;0;367;149;16;0;3669 
33313;0;331;130;16;0;3673 
29916;0;349;75;8;0;3667 
29888;0;350;55;8;0;3667 
29929;0;343;106;25;0;3665 
29895;0;346;74;9;0;3665 
33255;0;306;71;9;0;3671 
29939;0;352;41;18;0;3669 
29921;0;344;82;13;0;3667 
33207;0;287;45;9;0;3671 
31088;0;346;1251;16;0;3667 
30034;0;359;138;16;0;3667 
29987;0;348;76;19;0;3668 
33378;0;285;77;9;0;3671 
30133;0;349;263;23;0;3666 
33314;0;297;78;27;0;3673 
32198;0;346;75;8;0;3668 
33229;0;287;56;10;0;3671 
29921;0;350;96;12;0;3667 
33224;0;295;65;16;0;3672 
30622;0;372;112;17;0;3665 
30234;0;353;375;17;0;3666 
29980;0;354;71;23;0;3667 
33249;0;287;54;13;0;3669 
33292;0;291;57;8;0;3673 
30458;0;348;591;16;0;3667 
33225;0;288;66;28;0;3671 
33246;0;296;48;8;0;3671 
33308;0;288;72;9;0;3669 
33226;0;294;67;16;0;3673 
35548;0;288;88;26;0;3671 
29952;0;347;55;12;0;3667 
29981;0;350;75;14;0;3668 
29888;0;351;42;17;0;3667 
30005;0;341;74;17;0;3667 
33246;0;300;79;14;0;3673 
30293;0;346;423;8;0;3667 
29871;0;347;61;13;0;3667 
29870;0;349;52;8;0;3667 
30018;0;342;41;28;0;3665 
33346;0;287;58;8;0;3669 
30512;0;344;633;13;0;3667 
29934;0;354;82;12;0;3667 
33278;0;289;86;9;0;3671 
33202;0;287;54;17;0;3671 
33366;0;294;54;8;0;3673 
33215;0;294;55;17;0;3673 
31485;0;362;1464;10;0;3671 
30605;0;359;743;12;0;3667 
30159;0;350;55;9;0;3668 
33226;0;291;54;12;0;3670 
33245;0;292;73;23;0;3671 
29923;0;352;89;9;0;3668 
33255;0;285;105;26;0;3671 
29903;0;346;46;10;0;3668 
29919;0;354;56;14;0;3668 
29917;0;348;77;17;0;3668 
33239;0;286;91;13;0;3671 
33282;0;283;81;17;0;3669 
33260;0;289;49;18;0;3672 
30163;0;345;59;11;0;3668 
33982;0;293;48;10;0;3669 
33238;0;291;89;12;0;3671 
29919;0;348;58;9;0;3668 
33219;0;286;73;12;0;3671 
30251;0;353;394;13;0;3668 
29892;0;345;69;13;0;3665 
33214;0;288;58;12;0;3671 
33210;0;289;67;14;0;3671 
30375;0;361;520;9;0;3668 
33222;0;289;41;9;0;3671 
30494;0;356;586;11;0;3667 
33237;0;299;67;13;0;3673 
33467;0;282;63;13;0;3669 
29962;0;347;72;17;0;3664 
33241;0;286;80;9;0;3671 
33277;0;289;74;16;0;3671 
30106;0;347;79;12;0;3667 
33563;0;483;86;8;0;3669 
29885;0;348;65;8;0;3666 
33211;0;289;52;27;0;3669 
33275;0;288;53;23;0;3668 
29909;0;352;52;9;0;3669 
33462;0;340;118;13;0;3669 
33260;0;293;51;8;0;3671 
30527;0;345;669;13;0;3666 
33257;0;290;73;17;0;3671 
29936;0;346;45;16;0;3668 
33246;0;295;81;13;0;3673 
33512;0;286;58;9;0;3671 
33229;0;297;63;13;0;3673 
29910;0;349;78;8;0;3668 
33219;0;293;65;22;0;3671 
33232;0;292;57;23;0;3671 
33275;0;288;57;13;0;3671 
30350;0;346;151;16;0;3669 
30498;0;346;626;13;0;3667 
29883;0;346;74;12;0;3667 
33282;0;298;49;9;0;3672 
34442;0;288;61;8;0;3671 
30321;0;348;458;17;0;3667 
32592;0;345;2638;8;0;3665 
33199;0;285;34;9;0;3669 
33245;0;286;71;14;0;3669 
33268;0;286;95;28;0;3671 
29907;0;345;79;9;0;3666 
29927;0;354;38;18;0;3668 
33403;0;288;58;12;0;3671 
33194;0;285;53;16;0;3670 
33249;0;293;79;26;0;3671 
33289;0;288;75;17;0;3671 
33453;0;291;54;18;0;3672 
33210;0;288;73;9;0;3671 
33505;0;298;54;16;0;3673 
