CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
542805;0;9025;3;3;555;0 
545790;0;9025;3;3;555;0 
543453;0;9025;3;3;557;0 
554497;0;9025;3;3;563;0 
542912;0;9025;3;3;551;0 
543689;0;9025;3;3;570;0 
544908;0;9025;3;3;555;0 
541684;0;9025;3;3;558;0 
542389;0;9025;3;3;561;0 
547035;0;9025;3;3;555;0 
545120;0;9025;3;3;562;0 
545352;0;9025;3;3;557;0 
542466;0;9025;3;3;552;0 
552137;0;9025;3;3;564;0 
546881;0;9025;3;3;559;0 
545542;0;9025;3;3;548;0 
544485;0;9025;2;2;547;0 
552344;0;9025;3;3;562;0 
542865;0;9025;3;3;558;0 
542129;0;9025;3;3;558;0 
544984;0;9025;3;3;561;0 
542761;0;9025;3;3;565;0 
543190;0;9025;3;3;557;0 
545280;0;9025;3;3;558;0 
552622;0;9025;3;3;549;0 
543421;0;9025;3;3;556;0 
542630;0;9025;3;3;554;0 
543688;0;9025;3;3;564;0 
544785;0;9025;3;3;559;0 
542621;0;9025;3;3;558;0 
545359;0;9025;3;3;568;0 
541693;0;9025;3;3;562;0 
542126;0;9025;3;3;561;0 
542923;0;9025;3;3;556;0 
558857;0;9025;3;3;559;0 
545196;0;9025;3;3;562;0 
542532;0;9025;3;3;554;0 
542836;0;9025;3;3;559;0 
552474;0;9025;3;3;563;0 
542681;0;9025;3;3;563;0 
541677;0;9025;3;3;562;0 
542840;0;9025;3;3;560;0 
545934;0;9025;3;3;543;0 
544874;0;9025;3;3;555;0 
542527;0;9025;3;3;561;0 
551054;0;9025;3;3;550;0 
544660;0;9025;3;3;561;0 
541687;0;9025;3;3;567;0 
542458;0;9025;3;3;558;0 
542060;0;9025;3;3;550;0 
542858;0;9025;3;3;555;0 
545038;0;9025;3;3;556;0 
541811;0;9025;3;3;554;0 
543116;0;9025;3;3;555;0 
541961;0;9025;3;3;554;0 
543420;0;9025;3;3;559;0 
541959;1;9025;3;3;564;0 
542917;0;9025;3;3;554;0 
543625;0;9025;3;3;551;0 
552940;0;9025;3;3;560;0 
541798;0;9025;3;3;551;0 
541612;0;9025;3;3;554;0 
545265;0;9025;3;3;567;0 
546160;0;9025;3;3;560;0 
542585;0;9025;3;3;561;0 
542319;0;9025;3;3;561;0 
559407;0;9025;3;3;555;0 
541971;0;9025;3;3;559;0 
542769;1;9025;3;3;557;0 
549452;0;9025;3;3;555;0 
543074;0;9025;3;3;555;0 
546013;0;9025;3;3;561;0 
545980;0;9025;3;3;556;0 
547950;0;9025;3;3;562;0 
542030;0;9025;3;3;560;0 
546536;0;9025;3;3;568;0 
544444;0;9025;3;3;556;0 
561284;0;9025;3;3;558;0 
542701;0;9025;3;3;557;0 
545571;0;9025;3;3;558;0 
542290;0;9025;3;3;563;0 
555734;0;9025;3;3;559;0 
541611;0;9025;3;3;559;0 
541942;0;9025;3;3;560;0 
545677;0;9025;3;3;562;0 
544857;0;9025;3;3;562;0 
543508;0;9025;3;3;560;0 
545097;0;9025;3;3;555;0 
557632;0;9025;3;3;561;0 
545227;0;9025;3;3;559;0 
542783;0;9025;3;3;554;0 
542021;0;9025;3;3;561;0 
542745;0;9025;3;3;561;0 
543164;0;9025;3;3;554;0 
541392;0;9025;3;3;558;0 
542188;0;9025;3;3;557;0 
541000;0;9025;3;3;553;0 
542799;0;9025;3;3;558;0 
545361;0;9025;3;3;550;0 
541280;1;9025;3;3;558;0 
545268;1;9025;3;3;557;0 
543526;0;9025;3;3;556;0 
546585;0;9025;3;3;557;0 
546186;0;9025;3;3;553;0 
541896;0;9025;3;3;563;0 
543009;0;9025;3;3;560;0 
543665;0;9025;3;3;560;0 
545289;0;9025;3;3;567;0 
544150;0;9025;3;3;564;0 
562023;0;9025;3;3;559;0 
543871;0;9025;3;3;549;0 
544944;0;9025;3;3;560;0 
545399;0;9025;3;3;562;0 
545222;0;9025;3;3;555;0 
541557;0;9025;3;3;560;0 
542898;0;9025;3;3;553;0 
542222;0;9025;3;3;557;0 
542185;0;9025;3;3;559;0 
542587;0;9025;3;3;555;0 
546177;0;9025;3;3;565;0 
545554;1;9025;3;3;561;0 
543433;0;9025;3;3;560;0 
542217;0;9025;3;3;562;0 
543922;0;9025;3;3;563;0 
544278;0;9025;3;3;561;0 
542796;0;9025;3;3;560;0 
546458;0;9025;3;3;554;0 
544347;0;9025;3;3;557;0 
543171;0;9025;3;3;561;0 
542981;0;9025;3;3;559;0 
572187;0;9025;3;3;563;0 
543185;0;9025;3;3;554;0 
541891;0;9025;3;3;564;0 
545948;0;9025;3;3;565;0 
552818;0;9025;3;3;564;0 
542364;0;9025;3;3;564;0 
543877;0;9026;3;3;566;0 
542794;0;9025;3;3;552;0 
543853;0;9025;3;3;555;0 
542187;0;9025;3;3;552;0 
545761;0;9025;3;3;558;0 
550046;0;9025;3;3;556;0 
544337;0;9025;3;3;557;0 
542745;0;9025;3;3;552;0 
543012;0;9025;3;3;556;0 
543028;0;9025;3;3;559;0 
546446;0;9025;3;3;576;0 
546783;0;9025;3;3;558;0 
544514;0;9025;3;3;559;0 
543547;0;9025;3;3;562;0 
542234;0;9025;3;3;557;0 
545914;0;9025;3;3;570;0 
544761;0;9025;3;3;558;0 
544206;0;9025;3;3;559;0 
542034;0;9025;3;3;554;0 
552465;0;9025;2;2;559;0 
541823;0;9025;3;3;556;0 
541949;0;9025;3;3;555;0 
544889;0;9025;3;3;556;0 
542453;0;9025;3;3;552;0 
542158;0;9025;3;3;561;0 
542105;0;9025;3;3;556;0 
552989;0;9025;3;3;556;0 
541507;0;9025;3;3;559;0 
543735;0;9025;3;3;567;0 
542237;0;9025;3;3;560;0 
