CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
544330;0;0;1800;3205;76;0 
543262;0;0;1769;2921;61;0 
543782;0;0;1753;2696;61;0 
542743;0;0;1742;3464;62;0 
545318;0;0;1729;2375;66;0 
543545;0;0;1725;3925;61;0 
543301;0;0;1753;3239;62;0 
543113;0;0;1857;2519;86;0 
547124;0;0;1726;5599;72;0 
553117;0;0;2227;9168;69;0 
540774;0;0;1756;2673;56;0 
543402;0;0;1987;3619;70;0 
544254;0;0;1768;4907;61;0 
542062;0;0;1727;2445;62;0 
546275;0;0;1794;6040;71;0 
543718;0;0;1740;3343;69;0 
541968;0;0;1887;2566;71;0 
541647;0;0;1921;1668;55;0 
542766;0;0;1733;2938;70;0 
543230;0;0;1734;3381;69;0 
548575;0;0;1847;5263;62;0 
541134;0;0;1754;2417;55;0 
541469;0;0;1787;2891;76;0 
542439;0;0;1897;2701;67;0 
542133;0;0;1751;2559;56;0 
548346;0;0;1737;6879;59;0 
543558;0;0;1898;3351;68;0 
543670;0;0;1836;2462;74;0 
543596;0;0;1731;3471;69;0 
543231;0;0;1945;2944;70;0 
545637;0;0;1720;5599;67;0 
553297;0;0;2056;10039;60;0 
542059;0;0;1757;2814;68;0 
542189;0;0;1742;3280;55;0 
541576;0;0;1935;2295;61;0 
543590;0;0;1728;2535;62;0 
542378;0;0;1743;2836;69;0 
541110;0;0;1881;2401;65;0 
546049;0;0;1820;3750;74;0 
542704;0;0;1870;1833;65;0 
546578;0;0;1910;5951;67;0 
542708;0;0;1902;2933;68;0 
585673;0;0;2476;20717;76;0 
545636;0;0;1722;6005;56;0 
544808;0;0;1750;3081;67;0 
542126;0;0;2025;2419;67;0 
548721;0;0;1733;7164;78;0 
545143;0;0;1746;5090;63;0 
545169;0;0;1933;2570;72;0 
543531;0;0;1731;2287;68;0 
542453;0;0;1753;2167;67;0 
543190;0;0;1870;2617;67;0 
546120;0;0;1908;3273;61;0 
546161;0;0;1730;2896;61;0 
542584;0;0;1833;2880;59;0 
542135;0;0;1720;3271;69;0 
546517;0;0;1969;3052;65;0 
542733;0;0;1744;2820;57;0 
543054;0;0;1729;3293;68;0 
544580;0;0;1892;2604;55;0 
542083;0;0;1914;2669;58;0 
544790;0;0;1720;5225;54;0 
545898;0;0;1724;5887;64;0 
546176;0;0;1760;6045;65;0 
543534;0;0;1733;3814;74;0 
543318;0;0;1724;2712;54;0 
545804;0;0;1780;6379;70;0 
545971;0;0;1839;5964;61;0 
545953;0;0;1724;6187;72;0 
542279;0;0;1797;3074;70;0 
545824;0;0;1730;3289;63;0 
545383;0;0;1758;2581;77;0 
541896;0;0;1734;2746;53;0 
544680;0;0;1737;3789;73;0 
551793;0;0;1713;8610;72;0 
542070;0;0;1752;3031;68;0 
542866;0;0;1889;3590;63;0 
544842;0;0;1740;2175;57;0 
541949;0;0;1907;2492;65;0 
546286;0;0;1774;3371;65;0 
541656;0;0;1741;2513;53;0 
542692;0;0;1929;3118;69;0 
541434;0;0;1735;2066;54;0 
542878;0;0;2031;2277;56;0 
543986;0;0;1965;3345;61;0 
551160;0;0;1880;8350;68;0 
545142;0;0;1732;5970;59;0 
542947;0;0;1719;4043;72;0 
543039;0;0;1748;3170;64;0 
545090;0;0;1747;2090;60;0 
543742;0;0;1752;3208;76;0 
543345;0;0;1886;3940;67;0 
544723;0;0;3948;2705;67;0 
541779;0;0;1733;2537;70;0 
543382;0;0;1819;3753;73;0 
543882;0;0;1738;4594;67;0 
548687;0;0;2015;4853;68;0 
542045;0;0;1752;2997;64;0 
547412;0;0;1828;3367;82;0 
544391;0;0;1759;4768;61;0 
542329;0;0;1756;2576;63;0 
541883;0;0;1748;3088;71;0 
540804;0;0;1760;1762;58;0 
541937;0;0;1746;2756;75;0 
543795;0;0;1907;2165;62;0 
541689;0;0;1725;2171;66;0 
544579;0;0;1733;2542;56;0 
548055;0;0;1744;7084;63;0 
544638;0;0;1737;3093;57;0 
542684;0;0;1826;3066;72;0 
542476;0;0;1890;3579;60;0 
546447;0;0;1763;5348;62;0 
544280;0;0;1959;3700;66;0 
540489;0;0;1768;1943;59;0 
543249;0;0;1840;2913;67;0 
542884;0;0;1725;2362;63;0 
548104;0;0;1727;6979;80;0 
544801;0;0;1751;4704;61;0 
575077;0;0;2318;15894;325;0 
541862;0;0;1789;2744;59;0 
543190;0;0;1896;2753;59;0 
545867;0;0;1741;5338;55;0 
543235;0;0;1730;3628;60;0 
542064;0;0;1752;2089;63;0 
543404;0;0;1758;3035;60;0 
541932;0;0;1740;2295;66;0 
541655;0;0;1751;1971;73;0 
543192;0;0;1904;2501;61;0 
544013;0;0;1934;2763;67;0 
542871;0;0;1762;3041;68;0 
544410;0;0;1728;5772;66;0 
543686;0;0;1803;3804;74;0 
545351;0;0;1744;5939;65;0 
555192;0;0;1813;5580;62;0 
543521;0;0;2050;3168;65;0 
540594;0;0;1745;1713;53;0 
545271;0;0;1774;2815;57;0 
544719;0;0;1745;3424;66;0 
545136;0;0;1749;4982;69;0 
542012;0;0;1744;3188;71;0 
546540;0;0;2030;4062;72;0 
544167;0;0;1715;4662;57;0 
545787;0;0;1749;4818;59;0 
543299;0;0;1902;3302;58;0 
545133;0;0;1734;2292;64;0 
541524;0;0;1763;2109;61;0 
544037;0;0;1701;3565;67;0 
542409;0;0;1768;3389;71;0 
545454;0;0;1906;2534;61;0 
542366;0;0;1915;2886;65;0 
543618;0;0;1894;2255;63;0 
545536;0;0;1733;5154;65;0 
553923;0;0;1768;7083;78;0 
543819;0;0;1718;5423;64;0 
542803;0;0;1742;3167;77;0 
545718;0;0;1732;2802;55;0 
544492;0;0;1904;2328;60;0 
549205;0;0;2005;5002;76;0 
545513;0;0;1752;5718;49;0 
543283;0;0;1792;2690;74;0 
543722;0;0;1772;3006;67;0 
543784;0;0;2819;2933;77;0 
542947;0;0;1904;3120;56;0 
554462;0;0;2178;5177;67;0 
541921;0;0;1736;2976;69;0 
542394;0;0;2142;2816;62;0 
540630;0;0;1736;1491;51;0 
545575;0;0;1737;4464;62;0 
544344;0;0;1715;3007;64;0 
545307;0;0;1723;2454;55;0 
543828;0;0;1707;2773;56;0 
545851;0;0;1736;2850;67;0 
543499;0;0;1725;3702;74;0 
546242;0;0;2003;3571;72;0 
562242;0;0;2580;10846;58;0 
541752;0;0;1740;3014;65;0 
541195;0;0;1730;2669;63;0 
546591;0;0;1718;3739;72;0 
542935;0;0;1724;3021;68;0 
542656;0;0;1712;2002;62;0 
547376;0;0;1880;6190;71;0 
545628;0;0;1737;3147;58;0 
542750;0;0;1958;3293;65;0 
542737;0;0;1735;1852;62;0 
545455;0;0;1916;2889;67;0 
544911;0;0;1713;5560;63;0 
552650;0;0;1742;5355;68;0 
