CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
23396628;488;0;11698305;0;88;400 
23398544;584;0;11699263;0;116;468 
23400370;776;0;11700174;0;104;672 
23404652;611;0;11702314;0;75;536 
23397617;746;0;11698800;0;90;656 
23400575;684;0;11700280;0;92;592 
23395468;684;0;11697723;0;76;608 
23394807;708;0;11697393;0;116;592 
23396836;504;0;11698412;0;84;420 
23400743;696;0;11700364;0;80;616 
23397649;544;0;11698816;0;100;444 
23399014;580;0;11699496;0;64;516 
23394920;670;0;11697452;0;98;572 
23395868;536;0;11697927;0;96;440 
23398977;970;0;11699476;0;70;900 
23394706;764;0;11697345;0;56;708 
23395521;604;0;11697751;0;60;544 
23413752;803;0;11706867;0;139;664 
23397772;474;0;11698877;0;92;382 
23404039;570;0;11702009;0;70;500 
23396245;718;0;11698115;0;85;633 
23407483;620;0;11703731;0;76;544 
23400715;644;0;11700351;0;116;528 
23395009;776;0;11697497;0;80;696 
23396508;738;0;11698244;0;78;660 
23398361;821;0;11699172;0;97;724 
23398088;524;0;11699033;0;120;404 
23399427;724;0;11699700;0;92;632 
23397262;680;0;11698621;0;72;608 
23404395;776;0;11702188;0;72;704 
23394876;609;0;11697424;0;93;516 
23402541;796;0;11701260;0;100;696 
23398536;837;0;11699256;0;109;728 
23398393;681;0;11699189;0;77;604 
23395977;726;0;11697981;0;118;608 
23393750;576;0;11696863;0;76;500 
23400772;592;0;11700377;0;80;512 
23398914;652;0;11699449;0;68;584 
23396956;608;0;11698471;0;72;536 
23403035;938;0;11701508;0;378;560 
23395120;576;0;11697549;0;68;508 
23402067;816;0;11701021;0;108;708 
23404193;604;0;11702087;0;132;472 
23405835;732;0;11702906;0;124;608 
23396927;732;0;11698455;0;108;624 
23396917;626;0;11698452;0;80;546 
23395686;596;0;11697834;0;68;528 
23402476;576;0;11701228;0;124;452 
23409848;744;0;11704909;0;108;636 
23409136;716;0;11704559;0;112;604 
23408560;814;0;11704269;0;214;600 
23422346;2289;0;11711162;0;1297;992 
23396945;520;0;11698465;0;76;444 
23398695;883;0;11699336;0;71;812 
23402378;716;0;11701185;0;100;616 
23402388;580;0;11701180;0;76;504 
23399091;752;0;11699535;0;124;628 
23398753;556;0;11699363;0;68;488 
23397059;672;0;11698518;0;76;596 
23396432;600;0;11698205;0;68;532 
23400432;656;0;11700207;0;112;544 
23408106;768;0;11704043;0;84;684 
23401005;664;0;11700491;0;136;528 
23412328;832;0;11706155;0;88;744 
23410679;692;0;11705331;0;128;564 
23409588;784;0;11704784;0;104;680 
23404530;768;0;11702254;0;112;656 
23409329;500;0;11704658;0;68;432 
23395195;734;0;11697589;0;130;604 
23403440;804;0;11701711;0;64;740 
23407098;568;0;11703539;0;80;488 
23396239;692;0;11698111;0;108;584 
23394348;512;0;11697165;0;96;416 
23396952;588;0;11698468;0;76;512 
23397952;658;0;11698969;0;94;564 
23404014;572;0;11701998;0;80;492 
23395232;560;0;11697605;0;80;480 
23403161;575;0;11701570;0;54;521 
23396846;719;0;11698409;0;151;568 
23397655;604;0;11698817;0;84;520 
23395483;606;0;11697731;0;116;490 
23399313;636;0;11699646;0;72;564 
23407062;680;0;11703521;0;72;608 
23399655;637;0;11699817;0;65;572 
23395621;448;0;11697801;0;68;380 
23400513;662;0;11700250;0;78;584 
23399812;656;0;11699897;0;144;512 
23397446;532;0;11698714;0;72;460 
23397286;664;0;11698633;0;136;528 
23404906;556;0;11702441;0;88;468 
23410991;783;0;11705486;0;107;676 
23406209;711;0;11703093;0;87;624 
23394498;548;0;11697241;0;116;432 
23400021;774;0;11700002;0;170;604 
23398828;492;0;11699405;0;80;412 
23400440;508;0;11700207;0;48;460 
23395007;564;0;11697493;0;72;492 
23406508;597;0;11703245;0;113;484 
23398729;840;0;11699354;0;80;760 
23396323;596;0;11698154;0;80;516 
23425670;728;0;11712823;0;88;640 
23397643;588;0;11698810;0;88;500 
23401224;724;0;11700598;0;92;632 
23399956;524;0;11699966;0;68;456 
23395434;596;0;11697707;0;84;512 
23396818;624;0;11698401;0;64;560 
23399556;708;0;11699772;0;128;580 
23399360;702;0;11699670;0;86;616 
23402716;612;0;11701348;0;76;536 
23397560;684;0;11698773;0;104;580 
23404508;620;0;11702244;0;84;536 
23408791;740;0;11704390;0;76;664 
23400207;515;0;11700090;0;60;455 
23402573;826;0;11701275;0;358;468 
23402138;586;0;11701058;0;82;504 
23395469;572;0;11697721;0;116;456 
23396714;712;0;11698347;0;132;580 
23401560;620;0;11700769;0;60;560 
23394361;652;0;11697174;0;112;540 
23404992;765;0;11702487;0;121;644 
23409423;588;0;11704704;0;68;520 
23395485;644;0;11697735;0;88;556 
23404381;732;0;11702180;0;64;668 
23407701;698;0;11703836;0;282;416 
23428451;686;0;11714216;0;72;614 
23399702;636;0;11699841;0;64;572 
23398596;556;0;11699285;0;84;472 
23398662;636;0;11699318;0;127;509 
23397178;668;0;11698580;0;76;592 
23395103;660;0;11697542;0;112;548 
23395542;688;0;11697762;0;104;584 
23404094;568;0;11702037;0;92;476 
23402107;688;0;11701042;0;56;632 
23396947;632;0;11698462;0;68;564 
23394784;520;0;11697383;0;72;448 
23428747;1188;0;11714363;0;168;1020 
23418359;588;0;11709169;0;64;524 
23397491;692;0;11698737;0;100;592 
23401628;584;0;11700806;0;88;496 
23407979;684;0;11703980;0;128;556 
23408615;980;0;11704298;0;88;892 
23407707;768;0;11703845;0;88;680 
23397557;616;0;11698770;0;80;536 
23398055;616;0;11699014;0;84;532 
23401686;519;0;11700834;0;51;468 
23397586;608;0;11698783;0;64;544 
23396643;720;0;11698310;0;84;636 
23427076;948;0;11713529;0;88;860 
23417286;604;0;11708635;0;88;516 
23410288;584;0;11705134;0;92;492 
23397389;634;0;11698685;0;78;556 
23397433;636;0;11698709;0;116;520 
23395601;464;0;11697793;0;52;412 
23396498;704;0;11698238;0;92;612 
23396635;584;0;11698308;0;96;488 
23411925;763;0;11705951;0;92;671 
23408323;648;0;11704155;0;68;580 
23398530;620;0;11699255;0;108;512 
23395734;676;0;11697858;0;96;580 
23402779;652;0;11701382;0;88;564 
23397358;704;0;11698670;0;84;620 
23396646;770;0;11698314;0;114;656 
23417299;644;0;11708639;0;104;540 
23398942;924;0;11699459;0;84;840 
23403986;848;0;11701982;0;116;732 
23410134;1327;0;11705054;0;543;784 
23432409;1138;0;11716186;0;250;888 
23398988;496;0;11699483;0;48;448 
23396734;621;0;11698354;0;101;520 
23433256;684;0;11716619;0;80;604 
23395954;880;0;11697968;0;144;736 
23394898;596;0;11697440;0;72;524 
23399308;554;0;11699642;0;86;468 
23396536;596;0;11698257;0;56;540 
23399515;660;0;11699747;0;80;580 
23396751;656;0;11698366;0;128;528 
23401024;870;0;11700499;0;370;500 
23393926;712;0;11696954;0;120;592 
23407479;616;0;11703729;0;60;556 
23402601;578;0;11701290;0;70;508 
23395914;580;0;11697949;0;136;444 
23398035;800;0;11699002;0;92;708 
23395559;696;0;11697770;0;120;576 
23396471;684;0;11698228;0;96;588 
23401263;740;0;11700622;0;124;616 
23395368;716;0;11697675;0;96;620 
23399902;612;0;11699941;0;92;520 
23406308;760;0;11703145;0;68;692 
23394816;526;0;11697397;0;114;412 
23402552;740;0;11701267;0;124;616 
23406180;624;0;11703080;0;88;536 
23396410;621;0;11698192;0;88;533 
23399580;607;0;11699779;0;55;552 
23397048;572;0;11698515;0;56;516 
23400905;648;0;11700442;0;102;546 
23396062;612;0;11698021;0;72;540 
23396945;500;0;11698461;0;112;388 
23405192;874;0;11702586;0;78;796 
23408781;576;0;11704377;0;112;464 
23423980;676;0;11711979;0;96;580 
23403396;660;0;11701688;0;100;560 
