CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
23395755;0;3114203;3123;285;0;1847731 
23404581;0;3112740;2903;284;0;1847733 
23401291;0;3111658;3156;285;0;1847730 
23401712;0;3110099;3598;284;0;1847739 
23396604;0;3115214;3928;294;0;1847730 
23396098;0;3114235;2958;286;0;1847738 
23399896;0;3110651;3052;281;0;1847726 
23394766;0;3114278;2998;285;0;1847722 
23396488;0;3116424;3167;294;0;1847734 
23398835;0;3110901;3387;282;0;1847735 
23401025;0;3111466;3209;291;0;1847732 
23398225;0;3109972;4008;283;0;1847730 
23401464;0;3110006;3200;278;0;1847743 
23436115;0;3087152;3175;292;0;1847735 
23395687;0;3112907;3251;284;0;1847725 
23416132;0;3097843;3432;304;0;1847730 
23402290;0;3115865;9050;273;0;1847743 
23410642;0;3105851;5707;284;0;1847734 
23394835;0;3114588;3165;283;0;1847729 
23397183;0;3114359;3104;285;0;1847729 
23399242;0;3112002;3029;276;0;1847726 
23395798;0;3116669;3400;286;0;1847734 
23397265;0;3114888;3262;280;0;1847730 
23396103;0;3113303;3335;281;0;1847733 
23409327;0;3098989;3178;278;0;1847727 
23403713;0;3110622;3171;283;0;1847739 
23399364;0;3115781;3083;281;0;1847730 
23397610;0;3113435;5893;278;0;1847724 
23392889;0;3114321;3104;279;0;1847728 
23404854;0;3104997;3076;284;0;1847736 
23398510;0;3115069;3242;287;0;1847732 
23397403;0;3114625;4400;284;0;1847726 
23397380;0;3112082;3175;279;0;1847731 
23397429;0;3111887;3205;285;0;1847740 
23398635;0;3108332;3076;283;0;1847732 
23396738;0;3114449;3405;283;0;1847729 
23403309;0;3107774;3136;281;0;1847729 
23395958;0;3114387;3289;278;0;1847738 
23399588;0;3113940;5694;287;0;1847739 
23397546;0;3114172;3236;281;0;1847732 
23398879;0;3110602;3817;277;0;1847729 
23395522;0;3114087;3002;286;0;1847736 
23414604;0;3095633;3072;288;0;1847726 
23437902;0;3091340;6004;284;0;1847733 
23396483;0;3114434;3846;275;0;1847730 
23395776;0;3114443;3203;284;0;1847728 
23395694;0;3114072;3376;282;0;1847724 
23407941;0;3105067;3080;283;0;1847739 
23398606;0;3110903;3030;280;0;1847729 
23394439;0;3113818;3202;286;0;1847735 
23395608;0;3114707;3474;284;0;1847727 
23396678;0;3115214;3225;285;0;1847738 
23397333;0;3116298;3161;285;0;1847734 
23405144;0;3107403;3191;278;0;1847734 
23405674;0;3107274;3733;276;0;1847732 
23396559;0;3114036;3290;287;0;1847739 
23396523;0;3112844;3343;279;0;1847732 
23396338;0;3114545;3305;284;0;1847728 
23410655;0;3110603;5412;287;0;1847733 
23396371;0;3113589;4259;283;0;1847729 
23410888;0;3100812;3222;270;0;1847737 
23395644;0;3115242;3176;280;0;1847742 
23411033;0;3106319;3321;287;0;1847730 
23405266;0;3107949;3335;280;0;1847731 
23412388;0;3099188;3576;285;0;1847735 
23428946;0;3088912;3218;284;0;1847732 
23401112;0;3112680;3407;276;0;1847725 
23398937;0;3112065;5714;282;0;1847732 
23412210;0;3098547;3093;266;0;1847731 
23425440;0;3095063;3461;336;0;1847736 
23396429;0;3114819;3124;283;0;1847739 
23395788;0;3113083;3391;281;0;1847728 
23395230;0;3114710;3387;281;0;1847733 
23409901;0;3105827;3390;284;0;1847735 
23398306;0;3112998;5544;281;0;1847737 
23402019;0;3111701;3241;285;0;1847728 
23399031;0;3112512;3272;278;0;1847731 
23395579;0;3111426;3161;279;0;1847736 
23431123;0;3087032;3220;280;0;1847731 
23404447;0;3107737;3165;279;0;1847725 
23398120;0;3114086;5903;279;0;1847730 
23399168;0;3116350;3455;286;0;1847742 
23398739;0;3113623;3437;277;0;1847733 
23400244;0;3111621;3201;276;0;1847731 
23395870;0;3114790;4217;282;0;1847733 
23403870;0;3109969;3554;286;0;1847744 
23402210;0;3110688;5265;279;0;1847736 
23405593;0;3107490;4073;267;0;1847734 
23405779;0;3109134;3014;279;0;1847732 
23396018;0;3113851;3682;277;0;1847734 
23398885;0;3114615;3276;284;0;1847729 
23395810;0;3114093;3361;280;0;1847727 
23394274;0;3114578;3098;280;0;1847729 
23409650;0;3107893;3873;292;0;1847738 
23410319;0;3097906;2924;284;0;1847729 
23417431;0;3094380;3494;279;0;1847730 
23401646;0;3112466;6323;279;0;1847734 
23395012;0;3113899;3263;279;0;1847731 
23395415;0;3113203;3156;277;0;1847734 
