CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
2611;108;0;1305;0;80;28 
2938;116;0;1469;0;80;36 
3044;100;0;1522;0;72;28 
3044;100;0;1522;0;88;12 
2956;97;0;1478;0;72;25 
4055;97;0;2027;0;64;33 
2651;84;0;1326;0;64;20 
3317;112;0;1659;0;96;16 
2645;104;0;1323;0;68;36 
3019;112;0;1510;0;88;24 
2457;76;0;1229;0;64;12 
2449;92;0;1225;0;64;28 
2848;104;0;1424;0;80;24 
2821;92;0;1411;0;72;20 
2262;80;0;1131;0;56;24 
3027;104;0;1514;0;80;24 
2901;112;0;1450;0;72;40 
3002;120;0;1501;0;88;32 
2871;108;0;1435;0;88;20 
3744;100;0;1872;0;80;20 
2514;100;0;1257;0;68;32 
2444;80;0;1222;0;64;16 
2748;88;0;1374;0;72;16 
2889;112;0;1445;0;76;36 
2784;96;0;1392;0;76;20 
6669;99;0;3335;0;83;16 
2845;104;0;1423;0;84;20 
3356;113;0;1678;0;84;29 
3238;142;0;1619;0;104;38 
2568;88;0;1284;0;76;12 
2707;80;0;1353;0;72;8 
2901;112;0;1450;0;72;40 
2662;100;0;1331;0;76;24 
3943;112;0;1972;0;84;28 
3288;128;0;1644;0;80;48 
2872;96;0;1436;0;68;28 
3021;116;0;1510;0;88;28 
4148;133;0;2074;0;100;33 
2526;84;0;1263;0;68;16 
3385;144;0;1693;0;92;52 
2869;120;0;1435;0;76;44 
3172;132;0;1586;0;100;32 
2931;112;0;1465;0;76;36 
3384;128;0;1692;0;96;32 
3074;123;0;1537;0;80;43 
3177;103;0;1589;0;92;11 
3018;104;0;1509;0;68;36 
6256;152;0;3128;0;100;52 
3166;120;0;1583;0;88;32 
5782;140;0;2891;0;84;56 
3038;100;0;1519;0;76;24 
2619;84;0;1310;0;64;20 
2948;92;0;1474;0;72;20 
2732;68;0;1366;0;56;12 
3151;116;0;1576;0;88;28 
3392;144;0;1696;0;96;48 
3580;113;0;1790;0;84;29 
2918;104;0;1459;0;80;24 
2965;112;0;1483;0;84;28 
5054;92;0;2527;0;68;24 
2720;76;0;1360;0;60;16 
2610;84;0;1305;0;64;20 
2797;92;0;1399;0;72;20 
3379;152;0;1689;0;112;40 
2961;92;0;1481;0;68;24 
3781;100;0;1890;0;72;28 
2809;84;0;1404;0;68;16 
3287;120;0;1644;0;80;40 
3670;112;0;1835;0;76;36 
2771;96;0;1385;0;80;16 
2796;116;0;1398;0;84;32 
3222;163;0;1611;0;100;63 
5683;116;0;2842;0;84;32 
2902;124;0;1451;0;88;36 
2837;112;0;1418;0;72;40 
3296;124;0;1648;0;88;36 
2806;92;0;1403;0;68;24 
2961;104;0;1480;0;80;24 
2936;116;0;1468;0;80;36 
4458;152;0;2229;0;104;48 
2780;92;0;1390;0;68;24 
2380;64;0;1190;0;48;16 
5624;92;0;2812;0;68;24 
3277;112;0;1639;0;72;40 
4578;128;0;2289;0;92;36 
3139;104;0;1569;0;76;28 
3371;116;0;1685;0;84;32 
5571;116;0;2786;0;88;28 
3330;116;0;1665;0;96;20 
