CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
2273;1;0;0;49;0;2 
5824;1;0;0;42;0;0 
2647;1;0;0;49;0;3 
3875;1;0;0;48;0;2 
3184;1;0;0;44;0;3 
4074;1;0;0;48;0;2 
1846;1;0;0;41;0;0 
4023;1;0;0;50;0;3 
3360;1;0;0;47;0;3 
2607;1;0;0;45;0;2 
3757;1;0;0;49;0;3 
5527;1;0;0;51;0;3 
1908;1;0;0;46;0;3 
4382;1;0;0;50;0;3 
2382;1;0;0;50;0;2 
2834;1;0;0;47;0;3 
2928;1;0;0;49;0;3 
5989;1;0;0;48;0;3 
2262;1;0;0;51;0;10 
2628;1;0;0;46;0;2 
2979;1;0;0;42;0;0 
2960;1;0;0;53;0;7 
2337;1;0;0;47;0;2 
2700;1;0;0;45;0;3 
5459;1;0;0;43;0;0 
2782;1;0;0;49;0;2 
3533;1;0;0;41;0;0 
2588;1;0;0;49;0;7 
5702;1;0;0;49;0;3 
3491;1;0;0;48;0;2 
2303;1;0;0;48;0;3 
4581;1;0;0;46;0;2 
6276;1;0;0;45;0;0 
2570;1;0;0;48;0;3 
2300;1;0;0;45;0;2 
3589;1;0;0;53;0;7 
2834;1;0;0;52;0;7 
2077;1;0;0;41;0;0 
2999;1;0;0;49;0;3 
2987;1;0;0;49;0;3 
2991;1;0;0;51;0;3 
2770;1;0;0;47;0;2 
4428;1;0;0;49;0;2 
2812;1;0;0;46;0;2 
3024;1;0;0;45;0;2 
2698;1;0;0;49;0;7 
3764;1;0;0;43;0;2 
2241;1;0;0;44;0;2 
2752;1;0;0;45;0;0 
2967;1;0;0;45;0;0 
2367;1;0;0;47;0;2 
3712;1;0;0;48;0;2 
3807;1;0;0;50;0;2 
2784;1;0;0;47;0;2 
3617;1;0;0;43;0;2 
3765;1;0;0;51;0;3 
2713;1;0;0;45;0;2 
2106;1;0;0;47;0;2 
3817;1;0;0;51;0;2 
2435;1;0;0;48;0;2 
2582;1;0;0;45;0;2 
3319;1;0;0;46;0;2 
3081;1;0;0;54;0;3 
2628;1;0;0;46;0;2 
3237;1;0;0;45;0;3 
3177;1;0;0;46;0;2 
2555;1;0;0;46;0;2 
3354;1;0;0;44;0;3 
2475;1;0;0;48;0;3 
3398;1;0;0;49;0;3 
2830;1;0;0;50;0;3 
3053;1;0;0;49;0;2 
2244;1;0;0;48;0;3 
3614;1;0;0;55;0;4 
2619;1;0;0;49;0;2 
3248;1;0;0;45;0;2 
2931;1;0;0;48;0;2 
3239;1;0;0;50;0;3 
2635;1;0;0;46;0;0 
3509;1;0;0;49;0;3 
3075;1;0;0;45;0;2 
3296;1;0;0;44;0;3 
2403;1;0;0;41;0;0 
2636;1;0;0;47;0;3 
2882;1;0;0;48;0;3 
2983;1;0;0;48;0;3 
3188;1;0;0;47;0;2 
5800;1;0;0;47;0;2 
2503;1;0;0;48;0;3 
2585;1;0;0;46;0;2 
2537;1;0;0;46;0;2 
2638;1;0;0;40;0;0 
2784;1;0;0;47;0;2 
2867;1;0;0;46;0;2 
4354;1;0;0;49;0;3 
2336;1;0;0;52;0;3 
4576;1;0;0;51;0;7 
3054;1;0;0;51;0;7 
3726;1;0;0;51;0;3 
2528;1;0;0;49;0;3 
2651;1;0;0;45;0;3 
1993;1;0;0;48;0;3 
3100;1;0;0;47;0;1 
2281;1;0;0;46;0;3 
3088;1;0;0;48;0;3 
3300;1;0;0;44;0;2 
