Evento;Ficheiro;MI Global;Alt A (Impacto Bilateral);Alt B (Bimodal);Alt C (MI P95);Curtose;Entropia;Norm_MI;Norm_Impacto;Índice Global (Base 2)
0xE8;fibcall_perf_ite_n10...;0,0;1,5;0,5119971311304272;0,00191051163762479;866,3350453606639;0,10769476441222578;0,0;0,0938;0,0938
0x01;fibcall_perf_ite_n1_...;0,0539;1,0;0,26432399982154003;0,04690920352837624;6,221263717327156;2,455270569773048;0,0077;0,0625;0,0778
0x86;fibcall_perf_ite_n6_...;0,0099;1,0;0,7513471324648895;0,0;40,19231037742626;0,22273278114345557;0,0014;0,0625;0,0653
0x0A;fibcall_perf_ite_n2_...;0,0083;1,0;0,7516375323495339;0,0;40,89997114755078;0,22276960616609215;0,0012;0,0625;0,0649
0xCA;fibcall_perf_ite_n8_...;0,0052;1,0;0,9999999999999998;0,0;265,4072690084397;0,03521764255318603;0,0007;0,0625;0,064
0x05;fibcall_perf_ite_n1_...;0,0;1,0;1,0;0,0;495,2501943801745;0,020814071335501033;0,0;0,0625;0,0625
0xCB;fibcall_perf_ite_n8_...;0,0;1,0;0,9999999999999998;0,0;265,4072690084397;0,03521764255318603;0,0;0,0625;0,0625
0xC0;fibcall_perf_ite_n6_...;0,0294;0,6429;0,35430445039834874;0,042227677568325905;14,716828438870353;2,9233113135264444;0,0042;0,0402;0,0485
0x16;fibcall_perf_ite_n4_...;0,0207;0,5435;0,34497766227603577;0,0;14,735928916135803;3,388833089406973;0,0029;0,034;0,0399
0x15;fibcall_perf_ite_n4_...;0,0109;0,5;0,13407833649531345;0,0;8,927885953778496;2,1573185448324184;0,0015;0,0312;0,0343
0xCC;fibcall_perf_ite_n8_...;0,0345;0,062;0,40140594232417626;0,04713487153500395;0,8097310227440904;2,9552450602272398;0,0049;0,0039;0,0137
0x14;fibcall_perf_ite_n4_...;0,0337;0,008;0,6220892771910332;0,01192199184075271;-0,05970201884898918;7,158738364687104;0,0048;0,0005;0,0101
0x10;fibcall_perf_ite_n3_...;0,0222;0,0611;0,41168243548535827;0,0;0,8345322953021226;2,979300848516289;0,0032;0,0038;0,0101
0x08;fibcall_perf_ite_n2_...;0,0152;0,0001;0,2564821035043712;0,0;7,635957500855387;1,0488941910151437;0,0022;0,0;0,0043
0xE5;fibcall_perf_ite_n10...;0,0126;0,0038;0,12361497354376462;0,012705966582078565;6,90809064278473;0,7805757460662814;0,0018;0,0002;0,0038
0x13;fibcall_perf_ite_n4_...;0,0095;0,0;1,0000000000026137;0,01907339070962344;43,823925685947295;0,14423877078631486;0,0014;0,0;0,0027
0x06;fibcall_perf_ite_n2_...;0,009;0,0001;0,9999999999997526;0,00618770705996019;71,38543941357938;0,1007061613193086;0,0013;0,0;0,0026
0x12;fibcall_perf_ite_n4_...;0,0084;0,0005;0,8756934193532105;0,029309244188954198;34,268347615679325;0,2545129216425411;0,0012;0,0;0,0024
0x0C;fibcall_perf_ite_n3_...;0,0053;0,001;0,8875336305503466;0,02398873437044524;37,96318299195707;0,2161193581640914;0,0008;0,0001;0,0016
0xC9;fibcall_perf_ite_n8_...;0,0053;0,0003;0,9999999999998906;0,004747634050971561;395,2006788829526;0,0252118658929347;0,0008;0,0;0,0015
0x0D;fibcall_perf_ite_n3_...;0,0034;0,0003;0,9999999999996867;0,000178980662482342;328,501169891719;0,02946405184492225;0,0005;0,0;0,001
0xE4;fibcall_perf_ite_n10...;0,0024;0,0002;0,9177448624423927;0,010186400934664164;51,49005144666219;0,15645034136958133;0,0003;0,0;0,0007
0x04;fibcall_perf_ite_n1_...;0,0022;0,0;0,9792443216776243;0,008962337268714426;50,73155171456228;0,1355481671408316;0,0003;0,0;0,0006
0x0E;fibcall_perf_ite_n3_...;0,0009;0,0;0,0;0,0;0,0;0,0;0,0001;0,0;0,0002
0xD1;fibcall_perf_ite_n9_...;0,0002;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0001
0xC6;fibcall_perf_ite_n7_...;0,0004;0,0;0,0;0,0;0,0;0,0;0,0001;0,0;0,0001
0x87;fibcall_perf_ite_n6_...;0,0002;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0001
0x0B;fibcall_perf_ite_n2_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x1A;fibcall_perf_ite_n5_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x1E;fibcall_perf_ite_n5_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xD2;fibcall_perf_ite_n9_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xD0;fibcall_perf_ite_n8_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xC8;fibcall_perf_ite_n8_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x07;fibcall_perf_ite_n2_...;0,0;0,0002;0,9999999999995653;0,0;117,01858835148307;0,06860877788022157;0,0;0,0;0,0
0x09;fibcall_perf_ite_n2_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xE6;fibcall_perf_ite_n10...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xE3;fibcall_perf_ite_n9_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x0F;fibcall_perf_ite_n3_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xE3;fibcall_perf_ite_n10...;0,0002;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x02;fibcall_perf_ite_n1_...;0,0;0,0;1,0000000000000004;0,0;3329,998999779975;0,003943568548145187;0,0;0,0;0,0
0xC5;fibcall_perf_ite_n7_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xC7;fibcall_perf_ite_n7_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xC4;fibcall_perf_ite_n7_...;0,0002;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x00;fibcall_perf_ite_n1_...;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0x7A;fibcall_perf_ite_n6_...;0,0002;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0xC1;fibcall_perf_ite_n6_...;0,0001;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
