CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
628;3;96;203;0;33;36 
909;3;96;485;0;27;36 
690;3;96;265;0;36;33 
606;3;96;181;0;37;33 
613;3;96;198;0;35;22 
681;3;96;257;0;33;36 
3329;3;96;2903;0;35;36 
711;3;96;277;0;44;45 
665;3;96;226;0;42;38 
947;3;96;525;0;26;46 
680;3;96;263;0;33;32 
625;3;96;197;0;35;33 
682;3;96;268;0;37;19 
654;3;96;222;0;29;42 
619;3;96;205;0;33;22 
629;3;96;204;0;35;36 
622;3;96;209;0;36;18 
630;3;96;199;0;32;42 
833;3;96;400;0;35;40 
760;3;96;336;0;33;36 
725;3;96;312;0;48;18 
2924;3;96;2501;0;34;35 
3106;3;96;2676;0;35;38 
797;3;96;349;0;28;62 
663;3;96;236;0;39;33 
613;3;96;199;0;37;18 
896;3;96;464;0;45;41 
787;3;96;350;0;35;41 
659;3;96;230;0;35;37 
642;3;96;218;0;34;36 
682;3;96;234;0;44;57 
627;3;96;196;0;24;58 
642;3;96;212;0;32;41 
640;3;96;224;0;37;18 
1519;3;96;346;0;759;58 
1769;3;96;1345;0;36;32 
807;3;96;374;0;34;42 
1840;3;96;1416;0;30;41 
744;3;96;311;0;34;42 
635;3;96;218;0;25;42 
626;3;96;199;0;32;37 
649;3;96;223;0;41;30 
1112;3;96;639;2;47;68 
3888;3;96;3441;0;28;65 
895;3;96;423;0;49;60 
637;3;96;222;0;49;18 
1625;3;96;1198;0;36;33 
666;3;96;242;0;45;36 
2109;3;96;1453;2;218;89 
709;3;96;275;0;33;46 
641;3;96;217;0;29;36 
768;3;96;355;0;33;22 
2030;3;96;1607;0;31;39 
672;3;96;247;0;47;32 
1953;3;96;1543;0;37;18 
732;3;96;284;0;49;44 
2326;3;96;1878;0;31;61 
638;3;96;211;0;30;41 
1801;3;96;1371;0;46;38 
2843;3;96;2417;0;50;32 
1295;3;96;878;0;26;40 
650;3;96;224;0;36;36 
814;3;97;383;0;30;44 
1022;3;96;598;0;36;32 
653;3;96;203;0;25;68 
901;3;96;280;0;231;33 
778;3;96;363;0;35;22 
642;3;96;217;0;34;36 
648;3;96;222;0;36;32 
1658;3;96;1234;0;47;32 
1107;3;96;660;0;28;65 
628;3;96;196;0;37;38 
2042;3;96;1618;0;37;32 
3433;3;96;3007;0;37;32 
655;3;96;224;0;32;42 
1431;3;96;1004;0;47;38 
1230;3;96;783;0;42;61 
1116;3;96;686;0;35;37 
692;3;96;243;0;42;61 
649;3;96;236;0;36;18 
660;3;96;228;0;42;46 
675;3;96;245;0;35;38 
650;3;96;232;0;27;42 
638;3;96;223;0;38;18 
3030;3;96;2617;0;36;18 
751;3;96;241;0;132;19 
1746;3;96;1306;0;32;54 
671;3;96;245;0;47;36 
1575;3;96;1149;0;36;36 
645;3;96;217;0;30;41 
896;3;96;456;0;26;64 
1877;3;96;1448;0;34;37 
648;3;96;224;0;44;36 
966;3;96;553;0;33;22 
960;3;96;535;0;33;36 
2375;3;96;1949;0;39;32 
3361;3;96;2943;0;28;40 
688;3;96;264;0;37;32 
750;3;96;244;0;116;42 
668;3;97;237;0;28;44 
603;3;96;183;0;36;32 
868;3;96;439;0;31;41 
2157;3;96;1744;0;36;18 
623;3;96;217;0;33;22 
695;3;96;282;0;36;18 
657;3;96;232;0;37;32 
2990;3;96;2549;0;32;55 
644;3;96;219;0;44;36 
642;3;96;210;0;34;42 
643;3;96;219;0;33;36 
652;3;96;227;0;36;32 
2822;3;96;2410;0;37;17 
3834;3;96;3404;0;44;42 
649;3;96;218;0;36;38 
1625;3;96;1212;0;30;26 
641;3;96;211;0;35;38 
708;3;96;261;0;32;57 
682;3;96;253;0;34;37 
802;3;96;215;0;218;22 
661;3;96;209;0;38;57 
617;3;96;178;0;35;43 
646;3;96;221;0;45;37 
2515;3;96;2082;0;34;42 
658;3;96;232;0;31;42 
656;3;96;232;0;36;32 
655;3;96;227;0;35;33 
659;3;96;231;0;37;33 
625;3;96;209;0;30;28 
672;3;96;256;0;34;36 
621;3;96;197;0;33;36 
660;3;96;227;0;37;38 
1030;3;96;606;0;33;36 
685;3;96;251;0;29;55 
821;3;96;404;0;35;22 
677;3;96;245;0;38;36 
649;3;96;222;0;35;37 
816;3;96;374;0;42;56 
765;3;96;350;0;36;20 
973;3;96;527;0;40;51 
856;3;96;439;0;39;18 
1460;3;96;1029;0;30;46 
677;3;96;225;0;33;61 
628;3;96;213;0;30;26 
650;3;96;221;0;33;38 
615;3;96;202;0;44;22 
2086;3;96;1656;0;36;38 
816;3;96;385;0;46;38 
622;3;96;195;0;32;37 
627;3;96;197;0;32;42 
2211;3;96;1780;0;32;41 
677;3;96;247;0;36;38 
677;3;96;266;0;27;36 
1508;3;96;1081;0;32;37 
674;3;96;260;0;31;26 
1665;3;96;1240;0;36;33 
1616;3;96;1186;0;33;42 
985;3;96;553;0;37;38 
687;3;96;268;0;42;18 
2258;3;96;1811;0;31;61 
627;3;97;209;0;33;32 
645;3;96;215;0;35;41 
1698;3;96;1274;0;36;32 
658;3;96;230;0;35;33 
1299;3;96;350;0;400;198 
1302;3;96;887;0;36;18 
625;3;96;201;0;36;32 
2064;3;96;1639;0;36;32 
655;3;96;224;0;33;41 
778;3;96;346;0;33;43 
739;3;96;310;0;32;38 
759;3;96;335;0;32;38 
609;3;96;185;0;36;32 
720;3;96;288;0;31;42 
897;3;96;467;0;35;38 
628;3;96;214;0;33;23 
2823;3;96;2399;0;36;32 
679;3;96;251;0;50;34 
787;3;96;361;0;32;40 
700;3;96;247;0;32;65 
2587;3;96;2158;0;34;37 
807;3;96;299;0;89;64 
2878;3;96;2464;0;45;22 
638;3;96;225;0;34;22 
647;3;96;220;0;32;37 
663;3;96;215;0;28;61 
659;3;96;235;0;45;36 
640;3;96;213;0;35;36 
668;3;96;241;0;43;37 
605;3;96;182;0;32;38 
931;3;96;500;0;36;35 
732;3;96;304;0;35;34 
3129;3;96;2705;0;48;32 
2927;3;96;2514;0;44;22 
620;3;96;185;0;39;37 
623;3;96;210;0;33;22 
646;3;96;213;0;34;42 
651;3;96;218;0;49;37 
803;3;96;372;0;31;42 
2860;3;96;2436;0;31;40 
652;3;96;237;0;35;22 
2035;3;96;1622;0;36;18 
694;3;96;270;0;47;32 
1069;3;96;656;0;37;18 
611;3;96;187;0;36;32 
632;3;96;206;0;38;32 
908;3;96;467;0;29;55 
1295;3;97;870;0;34;36 
1050;3;96;512;0;120;57 
651;3;96;231;0;37;35 
668;3;96;246;0;42;22 
639;3;96;214;0;34;36 
886;3;96;384;0;99;42 
2105;3;96;1678;0;35;33 
663;3;96;233;0;32;42 
628;3;96;198;0;32;42 
850;3;96;397;0;32;61 
614;3;96;199;0;38;18 
679;3;96;249;0;35;38 
654;3;96;222;0;38;38 
661;3;96;244;0;38;18 
2614;3;96;2180;0;36;36 
856;3;96;427;0;44;38 
691;3;96;256;0;43;49 
619;3;96;194;0;36;32 
644;3;96;231;0;37;18 
871;3;96;231;0;235;42 
618;3;96;191;0;32;37 
1834;3;96;1404;0;36;38 
1590;3;96;1174;0;36;32 
627;3;96;198;0;35;37 
681;3;96;252;0;33;42 
623;3;96;191;0;36;38 
667;3;96;226;0;47;51 
611;3;96;180;0;35;38 
1177;3;96;745;0;34;42 
623;3;96;196;0;35;33 
1645;3;96;1221;0;27;36 
1687;3;96;1267;0;35;32 
636;3;96;222;0;36;18 
653;3;96;221;0;50;40 
646;3;96;222;0;34;36 
654;3;96;224;0;34;38 
694;3;96;244;0;29;62 
699;3;96;269;0;35;38 
633;3;96;209;0;44;35 
834;3;96;409;0;38;32 
3339;3;96;2909;0;32;42 
670;3;96;227;0;46;42 
628;3;96;207;0;29;40 
1499;3;96;717;0;374;50 
814;3;96;383;0;29;46 
654;3;96;240;0;36;18 
636;3;96;209;0;36;37 
665;3;96;264;0;28;22 
2152;3;96;1728;0;37;32 
882;3;96;448;0;32;46 
629;3;96;203;0;33;38 
873;3;96;372;0;109;47 
632;3;96;207;0;33;37 
698;3;96;265;0;26;58 
692;3;96;261;0;54;42 
656;3;96;230;0;35;36 
797;3;96;350;0;31;61 
689;3;96;250;0;28;52 
1404;3;97;933;2;46;72 
629;3;96;210;0;38;32 
733;3;96;309;0;36;32 
1913;3;96;1489;0;36;32 
772;3;96;338;0;25;59 
615;3;96;187;0;32;37 
753;3;96;338;0;34;23 
632;3;96;205;0;35;33 
985;3;96;572;0;37;18 
689;3;96;272;0;44;37 
737;3;96;307;0;36;38 
654;3;96;229;0;36;32 
643;3;96;232;0;27;36 
645;3;96;214;0;47;38 
640;3;96;210;0;32;42 
638;3;96;224;0;34;22 
3653;3;96;3229;0;45;36 
1749;3;96;1336;0;47;18 
739;3;96;323;0;27;38 
2276;3;96;1852;0;36;32 
603;3;96;190;0;36;18 
3102;3;96;2672;0;46;37 
624;3;96;194;0;36;38 
2824;3;96;2392;0;28;55 
637;3;96;212;0;45;36 
2318;3;96;1899;0;26;42 
667;3;96;235;0;33;42 
1066;3;96;615;0;45;61 
1192;3;96;764;0;39;33 
902;3;96;485;0;36;22 
651;3;96;219;0;48;38 
2040;3;96;1611;0;33;37 
1020;3;96;569;0;28;65 
680;3;96;250;0;32;42 
858;3;96;432;0;44;37 
623;3;96;206;0;26;42 
662;3;96;232;0;44;42 
801;3;96;309;0;74;59 
663;3;96;234;0;36;37 
634;3;96;209;0;36;32 
667;3;96;243;0;36;32 
600;3;96;180;0;29;40 
662;3;96;232;0;36;38 
643;3;96;219;0;36;32 
673;3;96;242;0;29;42 
617;3;96;187;0;35;39 
805;3;96;378;0;33;37 
731;3;96;283;0;44;57 
611;3;96;198;0;33;22 
1946;3;96;1515;0;33;42 
632;3;96;219;0;36;18 
735;3;96;230;0;98;45 
624;3;96;199;0;36;32 
1317;3;96;887;0;30;46 
704;3;96;262;0;28;58 
604;3;96;189;0;35;22 
621;3;96;197;0;37;32 
2644;3;96;2227;0;27;42 
1001;3;96;587;0;37;18 
653;3;96;222;0;25;58 
638;3;96;222;0;34;36 
1945;3;96;210;0;1334;46 
682;3;96;257;0;47;32 
1928;3;96;1504;0;34;36 
2297;3;96;1867;0;35;37 
707;3;96;293;0;38;18 
805;3;96;371;0;46;42 
877;3;96;434;0;31;59 
715;3;96;287;0;33;37 
613;3;96;196;0;34;32 
732;3;96;280;0;26;69 
650;3;96;220;0;32;42 
2916;3;96;2492;0;44;36 
1419;3;96;986;0;36;41 
688;3;96;275;0;45;22 
929;3;96;488;0;32;55 
1119;3;96;689;0;33;42 
961;3;96;273;2;259;69 
653;3;96;220;0;37;37 
