CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
1331;4;0;665;0;4;0 
722;4;0;361;0;4;0 
646;12;0;323;0;12;0 
648;8;0;324;0;4;4 
3438;16;0;1719;0;16;0 
1831;12;0;916;0;8;4 
1719;8;0;859;0;4;4 
608;16;0;304;0;12;4 
651;16;0;326;0;12;4 
681;4;0;340;0;4;0 
652;16;0;326;0;12;4 
640;12;0;320;0;4;8 
605;12;0;303;0;12;0 
649;8;0;324;0;8;0 
633;8;0;316;0;8;0 
622;4;0;311;0;4;0 
633;4;0;317;0;4;0 
703;4;0;351;0;4;0 
633;4;0;316;0;4;0 
601;16;0;300;0;8;8 
635;12;0;317;0;12;0 
2467;4;0;1233;0;4;0 
700;12;0;350;0;12;0 
762;12;0;381;0;12;0 
674;16;0;337;0;16;0 
1575;4;0;787;0;4;0 
763;12;0;381;0;4;8 
626;4;0;313;0;4;0 
670;4;0;335;0;4;0 
1640;4;0;820;0;4;0 
1611;8;0;805;0;4;4 
1591;8;0;795;0;4;4 
617;16;0;308;0;12;4 
642;16;0;321;0;12;4 
622;16;0;311;0;12;4 
2175;16;0;1088;0;8;8 
618;12;0;309;0;12;0 
822;8;0;411;0;4;4 
718;4;0;359;0;4;0 
777;8;0;388;0;8;0 
627;8;0;313;0;8;0 
652;4;0;326;0;4;0 
770;4;0;385;0;4;0 
641;12;0;320;0;8;4 
679;12;0;339;0;8;4 
705;12;0;352;0;8;4 
610;4;0;305;0;4;0 
640;8;0;320;0;4;4 
2353;4;0;1176;0;4;0 
637;4;0;318;0;4;0 
669;4;0;335;0;4;0 
763;12;0;382;0;4;8 
773;16;0;387;0;12;4 
771;8;0;385;0;8;0 
3519;12;0;1759;0;8;4 
2275;20;0;1137;0;16;4 
689;4;0;345;0;4;0 
698;12;0;349;0;12;0 
792;4;0;396;0;4;0 
749;5;0;375;0;5;0 
3520;8;0;1760;0;8;0 
2518;4;0;1259;0;4;0 
785;16;0;393;0;12;4 
817;8;0;408;0;8;0 
724;4;0;362;0;4;0 
2941;16;0;1471;0;12;4 
1664;28;0;832;0;12;16 
782;8;0;391;0;4;4 
632;4;0;316;0;4;0 
1601;8;0;800;0;4;4 
826;24;0;413;0;16;8 
2507;8;0;1253;0;8;0 
1293;4;0;647;0;4;0 
654;4;0;327;0;4;0 
655;20;0;328;0;12;8 
719;8;0;359;0;8;0 
632;12;0;316;0;4;8 
691;8;0;345;0;4;4 
615;12;0;307;0;12;0 
669;8;0;335;0;4;4 
634;12;0;317;0;12;0 
812;4;0;406;0;4;0 
617;12;0;308;0;12;0 
775;8;0;387;0;8;0 
624;12;0;312;0;12;0 
774;8;0;387;0;4;4 
789;8;0;394;0;8;0 
642;4;0;321;0;4;0 
813;8;0;406;0;8;0 
653;12;0;327;0;8;4 
800;12;0;400;0;12;0 
674;8;0;337;0;4;4 
644;4;0;322;0;4;0 
1779;8;0;890;0;8;0 
658;16;0;329;0;16;0 
607;4;0;303;0;4;0 
2270;16;0;1135;0;12;4 
608;8;0;304;0;4;4 
661;8;0;331;0;8;0 
749;16;0;374;0;8;8 
851;8;0;426;0;4;4 
754;16;0;377;0;12;4 
606;12;0;303;0;12;0 
790;8;0;395;0;4;4 
1909;8;0;954;0;4;4 
630;4;0;315;0;4;0 
655;4;0;327;0;4;0 
803;12;0;401;0;4;8 
653;12;0;327;0;12;0 
661;4;0;331;0;4;0 
639;4;0;320;0;4;0 
641;4;0;321;0;4;0 
757;4;0;378;0;4;0 
609;12;0;305;0;12;0 
751;4;0;376;0;4;0 
646;20;0;323;0;12;8 
607;16;0;304;0;12;4 
644;8;0;322;0;4;4 
687;8;0;343;0;4;4 
1919;4;0;960;0;4;0 
728;12;0;364;0;12;0 
2514;12;0;1257;0;12;0 
631;8;0;316;0;4;4 
928;12;0;464;0;8;4 
683;8;0;341;0;4;4 
685;16;0;343;0;12;4 
646;8;0;323;0;4;4 
978;24;0;489;0;16;8 
1204;4;0;602;0;4;0 
614;12;0;307;0;12;0 
628;4;0;314;0;4;0 
697;4;0;349;0;4;0 
828;6;0;414;0;4;2 
658;8;0;329;0;8;0 
1565;4;0;782;0;4;0 
682;4;0;341;0;4;0 
672;4;0;336;0;4;0 
1579;4;0;789;0;4;0 
644;4;0;322;0;4;0 
1005;8;0;503;0;4;4 
626;20;0;313;0;12;8 
779;12;0;390;0;8;4 
639;4;0;319;0;4;0 
631;4;0;315;0;4;0 
665;16;0;332;0;8;8 
726;20;0;363;0;12;8 
638;12;0;319;0;4;8 
577;12;0;289;0;12;0 
643;20;0;321;0;12;8 
785;4;0;392;0;4;0 
685;8;0;343;0;8;0 
654;8;0;327;0;4;4 
795;8;0;398;0;8;0 
2350;12;0;1175;0;8;4 
623;8;0;311;0;4;4 
789;12;0;394;0;12;0 
628;12;0;314;0;8;4 
755;8;0;378;0;8;0 
2251;8;0;1125;0;8;0 
1416;4;0;708;0;4;0 
1251;8;0;626;0;4;4 
789;12;0;395;0;12;0 
950;28;0;475;0;16;12 
643;4;0;322;0;4;0 
593;16;0;297;0;12;4 
666;12;0;333;0;12;0 
612;12;0;306;0;12;0 
1630;16;0;815;0;12;4 
766;8;0;383;0;4;4 
670;12;0;335;0;8;4 
1588;8;0;794;0;8;0 
605;12;0;302;0;12;0 
