CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
546248;30;476;0;273124;0;360 
542623;10;364;0;271311;0;324 
542980;23;433;0;271490;0;341 
544527;37;511;0;272263;0;363 
544624;42;536;0;272311;0;368 
542399;19;440;0;271199;0;364 
546707;22;488;0;273353;0;400 
552730;6;420;0;276365;0;400 
546706;35;482;0;273352;0;342 
543222;49;568;0;271611;0;372 
544777;24;502;0;272388;0;406 
544782;24;436;0;272391;0;340 
542003;28;488;0;271001;0;376 
542453;45;554;0;271225;0;374 
544985;23;496;0;272492;0;404 
545605;28;460;0;272802;0;348 
552327;12;464;0;276163;0;420 
545697;30;480;0;272848;0;360 
542679;28;484;0;271339;0;372 
543477;22;432;0;271739;0;344 
544495;17;432;0;272247;0;364 
545467;30;476;0;272733;0;356 
541943;23;452;0;270971;0;360 
544303;26;455;0;272151;0;351 
544144;19;451;0;272072;0;375 
554251;17;474;0;277126;0;410 
547927;48;552;0;273963;0;360 
551315;35;530;0;275656;0;434 
542216;13;396;0;271108;0;344 
541964;16;404;0;270982;0;340 
544804;42;532;0;272401;0;364 
547588;43;528;0;273794;0;356 
542342;25;462;0;271171;0;362 
543842;18;416;0;271921;0;344 
546995;4;400;0;273497;0;384 
542906;28;472;0;271453;0;360 
544919;38;507;0;272459;0;359 
544419;25;464;0;272209;0;364 
542681;31;499;0;271340;0;375 
542809;24;452;0;271404;0;356 
543875;28;508;0;271937;0;396 
542282;36;488;0;271141;0;344 
542080;26;480;0;271040;0;376 
549607;10;423;0;274803;0;383 
546539;34;500;0;273269;0;364 
545448;30;488;0;272724;0;368 
547833;31;604;0;273916;0;480 
544331;27;452;0;272165;0;344 
547111;32;496;0;273555;0;368 
545712;36;499;0;272856;0;356 
541946;21;468;0;270973;0;384 
545207;13;388;0;272603;0;336 
552191;7;420;0;276095;0;400 
542451;28;444;0;271225;0;332 
550644;33;508;0;275322;0;384 
541585;10;388;0;270792;0;348 
542752;22;432;0;271375;0;344 
544034;44;544;0;272017;0;368 
550047;65;640;0;275024;0;380 
542330;16;435;0;271165;0;371 
546294;19;464;0;273147;0;388 
551870;7;420;0;275935;0;392 
542720;36;484;0;271359;0;344 
545853;25;480;0;272926;0;396 
542683;17;436;0;271341;0;368 
546062;29;500;0;273031;0;384 
544378;32;468;0;272189;0;344 
543200;68;600;0;271600;0;328 
546019;17;440;0;273009;0;372 
541561;19;440;0;270780;0;364 
546361;22;492;0;273180;0;404 
545500;29;471;0;272750;0;355 
542078;23;472;0;271039;0;380 
542286;30;468;0;271143;0;348 
543759;27;468;0;271879;0;360 
545375;25;460;0;272687;0;360 
542699;36;492;0;271350;0;348 
544177;22;436;0;272088;0;352 
544566;25;464;0;272283;0;364 
551203;8;459;0;275601;0;427 
544812;33;496;0;272406;0;364 
547238;50;576;0;273619;0;380 
544231;20;420;0;272115;0;340 
542601;15;416;0;271300;0;356 
545607;39;504;0;272803;0;348 
542580;30;496;0;271290;0;376 
545380;30;467;0;272690;0;347 
544715;19;392;0;272357;0;316 
550819;16;468;0;275409;0;408 
544608;27;476;0;272304;0;368 
543270;31;492;0;271635;0;372 
542493;17;440;0;271246;0;372 
545682;20;440;0;272841;0;360 
549505;33;504;0;274752;0;372 
545684;50;516;0;272842;0;316 
545133;27;524;0;272566;0;416 
541505;20;432;0;270752;0;352 
545193;8;408;0;272596;0;376 
542865;39;508;0;271432;0;352 
547203;45;582;0;273600;0;402 
542392;34;504;0;271196;0;372 
572779;122;1026;0;286389;0;658 
542801;22;484;0;271400;0;396 
543130;37;504;0;271565;0;356 
541373;22;420;0;270686;0;332 
554290;136;892;0;277145;0;428 
541718;23;416;0;270859;0;324 
544359;18;448;0;272179;0;376 
544041;25;439;0;272020;0;339 
542192;28;440;0;271096;0;328 
564680;110;878;0;282339;0;550 
543119;40;552;0;271559;0;392 
541193;24;436;0;270596;0;340 
542449;24;452;0;271224;0;356 
549864;76;738;0;274932;0;438 
544221;22;448;0;272110;0;360 
542676;21;456;0;271338;0;372 
543997;12;404;0;271998;0;356 
544741;27;472;0;272370;0;364 
564670;111;844;0;282335;0;540 
545486;35;508;0;272743;0;368 
542805;19;444;0;271402;0;368 
544356;24;484;0;272178;0;388 
549952;113;744;0;274976;0;392 
543615;29;460;0;271807;0;344 
544825;25;471;0;272412;0;371 
541775;23;408;0;270887;0;316 
542043;26;496;0;271021;0;392 
567725;97;852;0;283863;0;592 
543937;31;542;0;271968;0;418 
544370;33;516;0;272185;0;384 
542556;33;518;0;271277;0;386 
547971;102;744;0;273986;0;364 
542897;17;412;0;271448;0;344 
542822;12;384;0;271410;0;336 
543126;28;471;0;271563;0;359 
546617;30;468;0;273308;0;348 
560322;92;760;0;280161;0;496 
544479;31;476;0;272239;0;352 
543882;26;440;0;271941;0;336 
541360;23;412;0;270680;0;320 
549774;108;752;0;274887;0;388 
542859;24;496;0;271429;0;400 
542024;22;424;0;271012;0;336 
543425;23;440;0;271712;0;348 
544914;27;444;0;272457;0;336 
562054;100;804;0;281027;0;520 
544667;33;492;0;272333;0;360 
543346;32;518;0;271672;0;390 
541957;16;428;0;270978;0;364 
552022;144;888;0;276010;0;428 
545945;16;466;0;272972;0;402 
543186;25;452;0;271593;0;352 
543631;25;438;0;271814;0;338 
541993;20;428;0;270997;0;348 
561539;97;846;0;280769;0;562 
542716;35;504;0;271358;0;364 
543421;35;532;0;271710;0;392 
542635;21;460;0;271317;0;376 
555440;151;941;0;277719;0;470 
544840;32;500;0;272420;0;372 
541809;28;460;0;270904;0;348 
541764;20;412;0;270882;0;332 
545109;31;472;0;272554;0;348 
558707;74;815;0;279354;0;563 
545111;49;600;0;272556;0;404 
543693;30;476;0;271846;0;356 
545258;31;504;0;272628;0;380 
552232;166;1014;0;276115;0;414 
545746;23;476;0;272873;0;384 
546079;35;490;0;273038;0;350 
542932;17;400;0;271466;0;332 
545312;34;519;0;272656;0;383 
554757;60;684;0;277378;0;464 
543246;43;528;0;271623;0;356 
545737;37;520;0;272868;0;372 
542776;27;460;0;271388;0;352 
555059;156;888;0;277529;0;404 
545034;21;444;0;272517;0;360 
559395;19;416;0;279697;0;340 
544329;19;400;0;272164;0;324 
545550;38;500;0;272775;0;348 
545593;50;580;0;272796;0;380 
543010;45;560;0;271505;0;380 
545143;41;532;0;272571;0;368 
544681;30;468;0;272340;0;348 
554403;140;883;0;277201;0;439 
545273;24;450;0;272636;0;354 
541432;14;412;0;270716;0;356 
545038;30;476;0;272518;0;356 
543462;34;532;0;271731;0;396 
553364;66;656;0;276682;0;436 
546355;37;532;0;273178;0;384 
546532;41;528;0;273265;0;364 
543201;13;428;0;271600;0;376 
554030;158;884;0;277015;0;432 
542491;21;468;0;271245;0;384 
542507;37;488;0;271253;0;340 
541124;22;396;0;270562;0;308 
541878;27;456;0;270939;0;348 
549301;65;666;0;274649;0;406 
541571;23;444;0;270785;0;352 
542798;32;496;0;271399;0;368 
542655;24;448;0;271328;0;352 
560467;182;954;0;280234;0;434 
545544;22;468;0;272772;0;380 
541965;20;432;0;270982;0;352 
544345;36;528;0;272172;0;384 
543476;52;588;0;271738;0;380 
545908;44;552;0;272954;0;376 
541942;31;464;0;270971;0;340 
545674;34;488;0;272837;0;352 
543392;37;500;0;271696;0;352 
554752;143;892;0;277376;0;464 
543439;23;452;0;271719;0;360 
542495;35;476;0;271248;0;336 
543602;27;436;0;271801;0;328 
543806;59;560;0;271903;0;324 
546308;24;484;0;273154;0;388 
541487;25;428;0;270743;0;328 
543168;37;516;0;271584;0;368 
543634;35;504;0;271817;0;364 
542685;25;444;0;271342;0;344 
543065;80;700;0;271533;0;380 
548317;33;487;0;274158;0;355 
