CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
850;17;1;1;4;0;0 
818;17;1;1;4;0;0 
713;17;1;1;4;0;0 
664;17;1;1;4;0;0 
1911;17;1;1;4;0;0 
628;17;1;1;4;0;0 
626;17;1;1;4;0;0 
2104;17;1;1;3;0;0 
571;17;1;1;3;0;0 
858;17;1;1;4;0;0 
805;17;1;1;4;0;0 
3459;17;1;1;5;0;0 
664;17;1;1;4;0;0 
684;17;1;1;4;0;0 
654;17;1;1;4;0;0 
617;17;1;1;4;0;0 
2085;17;1;1;4;0;0 
631;17;1;1;4;0;0 
646;17;1;1;4;0;0 
953;17;1;1;3;0;0 
664;17;1;1;4;0;0 
1571;17;1;1;3;0;0 
628;17;1;1;4;0;0 
649;17;1;1;4;0;0 
669;17;1;1;4;0;0 
1280;17;1;1;5;0;0 
631;17;1;1;5;0;0 
604;17;1;1;4;0;0 
922;17;1;1;4;0;0 
909;17;1;1;4;0;0 
624;17;1;1;4;0;0 
1374;17;1;1;4;0;0 
647;17;1;1;4;0;0 
661;17;1;1;4;0;0 
648;17;1;1;4;0;0 
722;17;1;1;4;0;0 
639;17;1;1;3;0;0 
671;17;1;1;4;0;0 
674;17;1;1;4;0;0 
648;17;1;1;4;0;0 
702;17;1;1;4;0;0 
621;17;1;1;4;0;0 
664;17;1;1;4;0;0 
655;17;1;1;5;0;0 
3383;17;1;1;4;0;0 
3304;17;1;1;4;0;0 
1238;17;1;1;4;0;0 
672;17;1;1;4;0;0 
644;17;1;1;4;0;0 
633;17;1;1;4;0;0 
659;17;1;1;4;0;0 
975;17;1;1;4;0;0 
628;17;1;1;5;0;0 
627;17;1;1;4;0;0 
685;17;1;1;4;0;0 
919;17;1;1;4;0;0 
695;17;1;1;4;0;0 
653;17;1;1;4;0;0 
1650;17;1;1;4;0;0 
3273;17;1;1;4;0;0 
744;17;1;1;4;0;0 
680;17;1;1;5;0;0 
1018;17;1;1;3;0;0 
717;17;1;1;4;0;0 
682;17;1;1;4;0;0 
769;17;1;1;4;0;0 
640;17;1;1;4;0;0 
633;17;1;1;4;0;0 
663;17;1;1;4;0;0 
622;17;1;1;4;0;0 
607;17;1;1;4;0;0 
1076;17;1;1;4;0;0 
651;17;1;1;4;0;0 
750;17;1;1;4;0;0 
682;17;1;1;4;0;0 
636;17;1;1;4;0;0 
2243;17;1;1;5;0;0 
627;17;1;1;4;0;0 
658;17;1;1;4;0;0 
938;17;1;1;4;0;0 
3778;17;1;1;4;0;0 
606;17;1;1;3;0;0 
671;17;1;1;4;0;0 
2263;17;1;1;3;0;0 
775;17;1;1;4;0;0 
2244;17;1;1;4;0;0 
644;17;1;1;4;0;0 
753;17;1;1;4;0;0 
658;17;1;1;4;0;0 
2291;17;1;1;3;0;0 
650;17;1;1;4;0;0 
641;17;1;1;4;0;0 
1350;17;1;1;4;0;0 
847;17;1;1;4;0;0 
668;17;1;1;4;0;0 
2825;17;1;1;4;0;0 
918;17;1;1;4;0;0 
661;17;1;1;4;0;0 
675;17;1;1;4;0;0 
614;17;1;1;4;0;0 
1628;17;1;1;4;0;0 
764;17;1;1;4;0;0 
732;17;1;1;4;0;0 
1620;17;1;1;4;0;0 
1972;17;1;1;4;0;0 
1670;17;1;1;4;0;0 
1539;17;1;1;4;0;0 
899;17;1;1;4;0;0 
672;17;1;1;4;0;0 
637;17;1;1;4;0;0 
614;17;1;1;4;0;0 
637;17;1;1;4;0;0 
647;17;1;1;4;0;0 
687;17;1;1;4;0;0 
4113;17;1;1;5;0;0 
672;17;1;1;4;0;0 
658;17;1;1;4;0;0 
657;17;1;1;5;0;0 
717;17;1;1;4;0;0 
696;17;1;1;4;0;0 
707;17;1;1;4;0;0 
