CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
313097;0;21346;2;2;5210;0 
312665;0;21346;2;2;5196;0 
311209;0;21346;2;2;5176;0 
303822;0;21346;2;2;5137;0 
310072;0;21346;2;2;5157;0 
309703;0;21346;2;2;5080;0 
311455;0;21346;2;2;5180;0 
311665;0;21346;2;2;5156;0 
316741;0;21346;2;2;5209;0 
311430;0;21346;2;2;5148;0 
314843;0;21346;2;2;5158;0 
304774;0;21346;2;2;5152;0 
308146;0;21346;2;2;5197;0 
312934;0;21346;2;2;5175;0 
308937;0;21346;2;2;5168;0 
312156;0;21346;2;2;5165;0 
311091;0;21346;2;2;5159;0 
311702;0;21346;2;2;5186;0 
306011;0;21346;2;2;5152;0 
309311;0;21346;2;2;5174;0 
317180;0;21346;2;2;5171;0 
311043;0;21346;2;2;5171;0 
311251;0;21346;2;2;5172;0 
311000;0;21346;2;2;5201;0 
319389;0;21346;2;2;5224;0 
318731;0;21346;2;2;5183;0 
309055;0;21346;2;2;5170;0 
310245;0;21346;2;2;5183;0 
306713;0;21346;2;2;5171;0 
312240;0;21346;2;2;5177;0 
309040;0;21346;2;2;5180;0 
310419;0;21346;2;2;5164;0 
306066;0;21346;2;2;5182;0 
312291;0;21346;2;2;5150;0 
309386;0;21346;2;2;5170;0 
313265;0;21346;2;2;5204;0 
315882;0;21346;2;2;5190;0 
312122;0;21346;2;2;5189;0 
310280;0;21346;2;2;5220;0 
310126;0;21346;2;2;5145;0 
311058;0;21346;2;2;5176;0 
324128;0;21346;2;2;5176;0 
312083;0;21346;2;2;5256;0 
303203;0;21346;2;2;5183;0 
309875;0;21346;2;2;5206;0 
316158;0;21346;2;2;5247;0 
308528;0;21346;2;2;5205;0 
314633;0;21346;2;2;5209;0 
310208;0;21346;2;2;5148;0 
311075;0;21346;2;2;5114;0 
310189;0;21346;2;2;5170;0 
318617;0;21346;2;2;5182;0 
308609;0;21346;2;2;5159;0 
309892;0;21346;2;2;5162;0 
306671;0;21346;2;2;5157;0 
316223;0;21346;2;2;5148;0 
309197;0;21346;2;2;5192;0 
309415;0;21346;2;2;5139;0 
308633;0;21346;2;2;5132;0 
309904;0;21346;2;2;5163;0 
313443;0;21346;2;2;5157;0 
310871;0;21346;2;2;5188;0 
312143;0;21346;2;2;5098;0 
313741;0;21346;2;2;5174;0 
308911;0;21346;2;2;5152;0 
302835;0;21346;2;2;5144;0 
313027;0;21346;2;2;5166;0 
314653;0;21346;2;2;5209;0 
308700;0;21346;2;2;5135;0 
310666;0;21346;2;2;5165;0 
312985;0;21346;2;2;5164;0 
313309;0;21346;2;2;5156;0 
323204;0;21346;2;2;5138;0 
312576;0;21346;2;2;5154;0 
312918;0;21346;2;2;5148;0 
310684;0;21346;2;2;5167;0 
309779;0;21346;2;2;5184;0 
311949;0;21346;2;2;5167;0 
309639;0;21346;2;2;5198;0 
320538;1;21346;2;2;5149;0 
309812;0;21346;2;2;5170;0 
316334;0;21346;2;2;5155;0 
310980;0;21346;2;2;5163;0 
306999;0;21346;2;2;5146;0 
310507;0;21346;2;2;5184;0 
308021;0;21346;2;2;5172;0 
313974;0;21346;2;2;5114;0 
302095;0;21346;2;2;5184;0 
308432;0;21346;2;2;5167;0 
325378;0;21346;2;2;5188;0 
308671;0;21346;2;2;5164;0 
318416;0;21346;2;2;5163;0 
305851;0;21346;2;2;5127;0 
309686;0;21346;2;2;5141;0 
312402;0;21346;2;2;5224;0 
308938;0;21346;2;2;5080;0 
309650;0;21346;2;2;5164;0 
312092;0;21346;2;2;5161;0 
313210;0;21346;2;2;5203;0 
309425;0;21346;2;2;5308;0 
306277;0;21346;2;2;5166;0 
315977;0;21346;2;2;5184;0 
