CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
306549;145;2798;0;153274;0;2224 
316198;157;2873;0;158100;0;2245 
303411;149;2820;0;151707;0;2228 
311159;171;2906;0;155579;0;2222 
308014;145;2839;0;154004;0;2260 
310097;188;2948;0;155049;0;2200 
314843;139;2784;0;157421;0;2236 
312842;177;2928;0;156422;0;2220 
310294;185;3076;0;155145;0;2336 
301710;155;2816;0;150856;0;2200 
315500;157;2876;0;157750;0;2248 
310088;198;3042;0;155044;0;2252 
306131;144;2890;0;153066;0;2312 
312955;175;2984;0;156476;0;2284 
310708;183;3016;0;155353;0;2292 
308867;185;2960;0;154431;0;2220 
303531;141;2792;0;151765;0;2232 
307615;169;2992;0;153809;0;2316 
303244;167;2964;0;151623;0;2292 
307953;189;2997;0;153976;0;2241 
316796;153;2924;0;158397;0;2316 
309965;143;2836;0;154983;0;2264 
310474;172;2889;0;155236;0;2201 
310529;154;2796;0;155265;0;2184 
311564;213;3095;0;155783;0;2249 
305498;145;2802;0;152748;0;2228 
312589;154;2889;0;156294;0;2277 
309090;211;3080;0;154545;0;2240 
307540;196;2996;0;153769;0;2212 
309550;190;3064;0;154774;0;2308 
307324;169;2912;0;153663;0;2236 
310858;194;2976;0;155430;0;2204 
310412;189;3017;0;155206;0;2261 
312373;167;2852;0;156186;0;2184 
313104;164;2956;0;156553;0;2300 
311919;173;3002;0;155960;0;2310 
311690;178;2988;0;155843;0;2276 
308377;139;2776;0;154190;0;2220 
305741;162;2884;0;152872;0;2236 
311258;144;2901;0;155627;0;2329 
309366;188;2980;0;154684;0;2232 
310179;146;2906;0;155090;0;2328 
311445;148;2864;0;155723;0;2276 
315303;197;3147;0;157652;0;2363 
309107;199;3056;0;154553;0;2260 
309775;170;2888;0;154887;0;2212 
310511;269;3384;0;155255;0;2308 
310621;165;2866;0;155310;0;2208 
311090;187;3064;0;155545;0;2316 
306795;227;3252;0;153395;0;2344 
311891;224;3229;0;155943;0;2335 
310728;204;3060;0;155365;0;2244 
310258;160;2928;0;155129;0;2290 
314512;148;2816;0;157256;0;2228 
315699;156;2844;0;157849;0;2224 
310336;176;2958;0;155167;0;2252 
302520;186;2997;0;151258;0;2256 
310897;173;2984;0;155450;0;2296 
302409;154;2900;0;151207;0;2284 
309722;174;2944;0;154862;0;2248 
310063;164;2844;0;155032;0;2188 
311472;196;2992;0;155735;0;2220 
307142;154;2900;0;153573;0;2288 
310576;197;3066;0;155288;0;2286 
311180;154;2892;0;155591;0;2280 
311947;178;2972;0;155974;0;2260 
308128;185;3004;0;154066;0;2260 
302276;202;3056;0;151138;0;2248 
308749;152;2880;0;154375;0;2272 
303164;126;2684;0;151580;0;2180 
312450;149;2872;0;156225;0;2276 
308929;169;2936;0;154465;0;2260 
306958;176;3017;0;153479;0;2313 
311501;180;2913;0;155750;0;2196 
310728;193;3025;0;155366;0;2254 
307483;191;2944;0;153740;0;2180 
307533;159;2898;0;153768;0;2268 
310770;155;2837;0;155384;0;2217 
300351;128;2728;0;150174;0;2216 
315086;180;2931;0;157545;0;2228 
304722;190;3061;0;152359;0;2301 
314660;200;3066;0;157331;0;2272 
308302;169;2971;0;154151;0;2292 
305897;157;2892;0;152948;0;2268 
307399;175;2984;0;153698;0;2288 
309466;175;2964;0;154733;0;2268 
311937;207;3121;0;155968;0;2292 
303102;149;2844;0;151551;0;2248 
306261;186;2983;0;153130;0;2244 
305707;166;2884;0;152854;0;2220 
307305;142;2816;0;153652;0;2256 
308988;165;2912;0;154494;0;2252 
311876;190;3065;0;155937;0;2305 
307928;198;3020;0;153966;0;2228 
313609;160;2916;0;156804;0;2276 
310314;154;2844;0;155155;0;2228 
309951;175;2948;0;154976;0;2256 
315560;187;3044;0;157781;0;2296 
306228;171;2888;0;153114;0;2212 
310868;149;2801;0;155434;0;2204 
309695;185;2936;0;154848;0;2200 
310684;173;2916;0;155341;0;2224 
305705;170;2868;0;152853;0;2188 
307923;186;2932;0;153962;0;2188 
313223;184;2992;0;156612;0;2256 
311109;163;2905;0;155555;0;2257 
303534;155;2904;0;151768;0;2284 
306785;200;3103;0;153393;0;2313 
309508;178;2965;0;154755;0;2251 
313265;124;2756;0;156633;0;2260 
303622;145;2788;0;151811;0;2208 
308432;178;2941;0;154215;0;2236 
306805;162;2868;0;153402;0;2220 
308566;151;2905;0;154283;0;2301 
305854;156;2852;0;152928;0;2228 
310081;166;2938;0;155042;0;2274 
303226;179;2956;0;151612;0;2240 
314045;174;2940;0;157024;0;2240 
310937;242;3358;0;155468;0;2394 
310392;186;2969;0;155196;0;2224 
310060;172;2936;0;155028;0;2248 
306356;179;2972;0;153176;0;2256 
300404;137;2772;0;150202;0;2228 
313627;187;2993;0;156813;0;2249 
307171;167;2911;0;153585;0;2245 
308470;143;2808;0;154235;0;2236 
310071;180;2963;0;155036;0;2248 
309436;178;2940;0;154719;0;2232 
308761;174;2976;0;154380;0;2288 
306574;190;2984;0;153286;0;2224 
307558;154;2840;0;153780;0;2224 
306383;139;2720;0;153192;0;2168 
310393;190;3071;0;155194;0;2311 
302263;176;2924;0;151131;0;2220 
309848;170;2916;0;154925;0;2240 
310912;224;3167;0;155455;0;2279 
304622;151;2893;0;152312;0;2289 
309511;174;2936;0;154755;0;2240 
309625;193;3064;0;154814;0;2292 
310312;165;2940;0;155156;0;2280 
310669;238;3249;0;155334;0;2297 
305211;181;2875;0;152606;0;2156 
313930;227;3208;0;156965;0;2304 
306291;168;2896;0;153145;0;2224 
301620;184;2922;0;150811;0;2186 
311175;214;3012;0;155588;0;2160 
305070;170;2948;0;152535;0;2268 
305857;188;3009;0;152927;0;2257 
307352;158;2834;0;153677;0;2204 
310914;192;3065;0;155457;0;2297 
307419;176;2897;0;153709;0;2196 
308628;182;2990;0;154313;0;2262 
310625;185;2960;0;155312;0;2220 
308399;184;3036;0;154201;0;2304 
313475;186;3064;0;156739;0;2320 
302246;155;2830;0;151123;0;2208 
310591;181;2968;0;155295;0;2252 
312188;212;3154;0;156094;0;2312 
310783;219;3140;0;155391;0;2268 
307719;188;2996;0;153859;0;2244 
305875;165;2920;0;152936;0;2260 
309570;165;2901;0;154786;0;2244 
307135;183;3022;0;153566;0;2290 
315688;162;2901;0;157845;0;2251 
306355;192;3048;0;153177;0;2280 
307235;156;2786;0;153617;0;2164 
303546;175;2944;0;151773;0;2244 
308264;173;2892;0;154131;0;2200 
318540;156;2852;0;159271;0;2228 
308097;163;2908;0;154049;0;2260 
311355;147;2909;0;155679;0;2324 
305542;183;2959;0;152773;0;2232 
312057;215;3120;0;156030;0;2264 
309155;152;2856;0;154577;0;2248 
309492;212;3144;0;154745;0;2296 
306950;169;2888;0;153474;0;2212 
311051;173;2980;0;155526;0;2296 
303790;148;2852;0;151895;0;2264 
309407;185;3004;0;154703;0;2264 
313422;172;2875;0;156711;0;2192 
310324;213;3090;0;155163;0;2238 
311651;216;3105;0;155823;0;2249 
310284;184;3016;0;155143;0;2292 
306302;149;2784;0;153151;0;2192 
302394;186;2976;0;151196;0;2232 
309081;150;2856;0;154540;0;2252 
310356;179;2964;0;155176;0;2248 
306393;168;2883;0;153196;0;2212 
308638;180;3079;0;154316;0;2355 
312366;197;2996;0;156183;0;2208 
310325;150;2876;0;155162;0;2284 
314150;154;2889;0;157074;0;2273 
305824;167;2844;0;152912;0;2176 
312039;165;2875;0;156019;0;2217 
309492;172;2972;0;154745;0;2284 
314992;162;2871;0;157497;0;2227 
306466;157;2886;0;153234;0;2260 
306296;147;2776;0;153147;0;2188 
310410;184;2988;0;155205;0;2256 
311276;165;2886;0;155638;0;2226 
306235;193;3009;0;153117;0;2237 
306713;171;2922;0;153356;0;2240 
310855;177;2996;0;155429;0;2292 
305911;147;2772;0;152956;0;2184 
311631;180;2932;0;155815;0;2216 
312212;188;3004;0;156105;0;2256 
310051;147;2896;0;155025;0;2312 
307216;179;2928;0;153609;0;2212 
308288;160;2896;0;154143;0;2256 
307972;177;2936;0;153985;0;2240 
316454;242;3320;0;158228;0;2358 
311952;149;2845;0;155977;0;2249 
309982;185;3008;0;154990;0;2272 
309603;163;2858;0;154803;0;2208 
305700;157;2844;0;152851;0;2224 
309010;153;2882;0;154505;0;2276 
314744;159;2844;0;157373;0;2212 
317312;182;3022;0;158657;0;2296 
313199;167;2992;0;156598;0;2324 
309832;187;2996;0;154918;0;2252 
306806;180;2966;0;153405;0;2254 
313727;143;2810;0;156863;0;2239 
317415;175;2995;0;158709;0;2295 
312483;166;2896;0;156241;0;2236 
317117;181;3028;0;158557;0;2304 
303780;148;2792;0;151890;0;2204 
308230;158;2940;0;154116;0;2312 
309443;181;2936;0;154721;0;2216 
307288;150;2817;0;153644;0;2221 
311967;151;2816;0;155983;0;2216 
316042;151;2976;0;158021;0;2376 
307494;211;3112;0;153749;0;2268 
311438;214;3086;0;155719;0;2232 
306415;186;3024;0;153205;0;2280 
306108;153;2844;0;153053;0;2232 
307190;126;2761;0;153596;0;2256 
308743;211;3098;0;154372;0;2256 
308594;199;3036;0;154298;0;2248 
307110;178;2960;0;153555;0;2248 
307184;174;2912;0;153590;0;2216 
305976;180;2924;0;152987;0;2204 
308690;143;2816;0;154344;0;2244 
311317;178;2964;0;155658;0;2252 
311186;177;2981;0;155594;0;2280 
309963;169;2920;0;154981;0;2244 
313478;174;2960;0;156740;0;2264 
308307;188;2984;0;154153;0;2236 
310316;170;2961;0;155157;0;2285 
309543;203;3126;0;154772;0;2318 
310173;187;2966;0;155088;0;2220 
309817;192;3054;0;154910;0;2288 
321713;196;3230;0;160855;0;2446 
311965;125;2788;0;155984;0;2292 
308977;200;2962;0;154488;0;2168 
308240;195;2999;0;154119;0;2225 
306150;167;2876;0;153072;0;2208 
305977;186;3008;0;152989;0;2264 
302894;154;2802;0;151447;0;2196 
312301;158;2940;0;156150;0;2308 
308610;165;2884;0;154304;0;2224 
308632;184;2956;0;154317;0;2224 
310150;167;2919;0;155075;0;2257 
311711;150;2913;0;155855;0;2313 
311371;155;2820;0;155687;0;2200 
303726;154;2779;0;151862;0;2169 
311675;152;2839;0;155837;0;2232 
308741;155;2852;0;154372;0;2236 
312999;189;3055;0;156498;0;2301 
304096;193;3043;0;152047;0;2271 
310643;202;3000;0;155319;0;2192 
309701;154;2908;0;154852;0;2296 
309015;188;3036;0;154509;0;2288 
306234;179;2978;0;153115;0;2272 
312232;185;2984;0;156116;0;2248 
308893;172;3011;0;154448;0;2329 
308781;144;2815;0;154390;0;2243 
305039;153;2832;0;152521;0;2224 
310886;178;2927;0;155442;0;2216 
311132;186;3021;0;155567;0;2276 
306296;170;2956;0;153148;0;2276 
306760;182;2968;0;153380;0;2240 
309790;162;2836;0;154893;0;2192 
315423;181;2959;0;157710;0;2235 
311109;195;2988;0;155555;0;2212 
304453;170;2888;0;152225;0;2208 
314584;166;2924;0;157291;0;2260 
315921;198;3088;0;157960;0;2300 
312858;154;2877;0;156428;0;2265 
310290;197;3116;0;155146;0;2328 
316552;208;3104;0;158276;0;2272 
301870;131;2744;0;150934;0;2220 
310360;144;2890;0;155180;0;2314 
306198;158;2836;0;153098;0;2204 
309303;179;2974;0;154653;0;2260 
305829;182;2940;0;152916;0;2212 
312323;170;2988;0;156161;0;2308 
306454;169;2894;0;153226;0;2220 
306553;149;2836;0;153276;0;2240 
310747;145;2880;0;155372;0;2300 
310567;157;2875;0;155283;0;2248 
312329;174;2922;0;156165;0;2228 
311369;143;2780;0;155687;0;2208 
306353;187;3080;0;153176;0;2336 
305611;164;2864;0;152805;0;2208 
306147;149;2806;0;153074;0;2212 
312171;179;2972;0;156085;0;2256 
309554;145;2824;0;154776;0;2252 
313566;198;3000;0;156782;0;2212 
311602;148;2864;0;155802;0;2272 
319674;227;3170;0;159836;0;2272 
310683;155;2900;0;155341;0;2284 
310747;206;3108;0;155374;0;2288 
305967;124;2734;0;152984;0;2240 
307621;176;3015;0;153809;0;2314 
307300;178;2966;0;153649;0;2256 
312347;182;3004;0;156173;0;2276 
307881;182;2980;0;153939;0;2252 
314031;138;2836;0;157015;0;2284 
307773;128;2772;0;153886;0;2264 
310878;167;2923;0;155438;0;2259 
312519;183;3008;0;156261;0;2276 
308255;157;2896;0;154127;0;2268 
311637;163;2936;0;155819;0;2288 
313240;162;2888;0;156618;0;2240 
308010;222;3196;0;154005;0;2308 
304245;187;2928;0;152123;0;2180 
311804;152;2892;0;155900;0;2292 
313061;221;3077;0;156530;0;2193 
306142;176;2960;0;153070;0;2256 
309361;190;2958;0;154681;0;2204 
315011;171;2928;0;157504;0;2244 
310245;171;2883;0;155121;0;2204 
303309;147;2852;0;151653;0;2272 
309802;138;2788;0;154901;0;2240 
307268;169;2896;0;153634;0;2220 
308116;209;3072;0;154056;0;2240 
310188;178;2986;0;155095;0;2284 
316068;167;3036;0;158035;0;2375 
305153;177;2980;0;152576;0;2272 
306647;158;2874;0;153324;0;2238 
304173;142;2768;0;152087;0;2200 
302449;170;2862;0;151225;0;2188 
311550;198;3146;0;155777;0;2356 
307329;186;2994;0;153664;0;2252 
306517;186;3032;0;153258;0;2288 
307682;187;2964;0;153838;0;2216 
310508;203;3081;0;155253;0;2272 
306769;147;2796;0;153384;0;2208 
313295;201;3017;0;156647;0;2219 
309024;193;2968;0;154511;0;2200 
309079;217;3133;0;154542;0;2265 
308967;147;2926;0;154484;0;2340 
301609;144;2812;0;150803;0;2236 
315925;246;3294;0;157962;0;2310 
307797;208;3073;0;153900;0;2241 
311009;199;3012;0;155504;0;2216 
310367;177;3024;0;155183;0;2316 
309902;129;2736;0;154949;0;2220 
308191;230;3100;0;154096;0;2180 
305907;147;2832;0;152955;0;2244 
308257;173;2938;0;154129;0;2252 
303817;148;2828;0;151908;0;2236 
309264;184;3052;0;154631;0;2316 
308508;177;2976;0;154254;0;2272 
309331;194;3083;0;154664;0;2311 
312366;166;2926;0;156183;0;2264 
321472;235;3249;0;160734;0;2309 
306837;180;2972;0;153420;0;2252 
306782;211;3164;0;153391;0;2320 
307499;177;2932;0;153749;0;2228 
309531;202;3079;0;154765;0;2277 
306314;152;2811;0;153157;0;2200 
310773;178;2948;0;155387;0;2236 
317569;202;3081;0;158785;0;2272 
311933;193;3027;0;155966;0;2260 
308068;235;3219;0;154035;0;2279 
307162;149;2857;0;153581;0;2261 
310703;168;2996;0;155351;0;2332 
319396;151;2964;0;159697;0;2360 
324479;171;3048;0;162238;0;2364 
310510;172;2967;0;155255;0;2280 
306112;156;2876;0;153056;0;2256 
307973;205;3028;0;153988;0;2208 
312900;170;2923;0;156450;0;2244 
307535;181;2878;0;153768;0;2156 
312695;200;3034;0;156348;0;2244 
317398;190;2976;0;158700;0;2216 
314445;174;2892;0;157223;0;2200 
311988;187;3044;0;155996;0;2296 
302299;193;2976;0;151148;0;2208 
308778;199;3060;0;154390;0;2268 
311128;221;3120;0;155565;0;2236 
308859;197;3100;0;154430;0;2316 
306866;186;2956;0;153434;0;2212 
307012;158;2940;0;153505;0;2304 
308195;157;2887;0;154097;0;2261 
310434;161;2920;0;155217;0;2274 
310480;185;2940;0;155240;0;2196 
