CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
625848;0;11849;8369;41;0;11169 
624262;0;11686;7176;18;0;11152 
626957;0;11976;9415;42;0;11206 
629514;0;12380;9769;136;0;11197 
625968;0;11782;8466;44;0;11194 
625369;0;11913;7755;30;0;11185 
625396;0;11861;7486;17;0;11200 
624834;0;12692;6563;43;0;11204 
625773;0;11927;7690;17;0;11206 
627521;0;11841;9610;31;0;11186 
625358;0;11813;7954;17;0;11207 
627211;0;11929;9527;41;0;11173 
627430;0;12049;7703;18;0;11206 
625466;0;11887;8102;40;0;11146 
626313;0;11968;8277;37;0;11163 
626209;0;11646;9277;38;0;11146 
624337;0;11794;7177;17;0;11189 
627118;0;11876;9123;39;0;11161 
625716;0;11835;8494;16;0;11161 
625348;0;11870;7214;38;0;11163 
626169;0;11924;8620;16;0;11205 
626652;0;11832;8297;45;0;11179 
627576;0;11991;8744;17;0;11163 
626994;0;11982;9430;42;0;11211 
625780;0;11778;7533;18;0;11178 
626838;0;12872;7339;42;0;11186 
624755;0;11790;6361;33;0;11163 
628104;0;11957;7805;33;0;11215 
630339;0;11987;12498;32;0;11222 
623539;0;11869;5937;32;0;11194 
625772;0;11864;8151;43;0;11159 
625441;0;11944;6605;42;0;11174 
626195;0;12081;8025;52;0;11197 
624735;0;11860;7158;33;0;11153 
626655;0;12563;8266;44;0;11196 
624404;0;11999;6539;40;0;11229 
624167;0;11957;6387;29;0;11194 
627025;0;11937;9495;40;0;11198 
625048;0;11739;8139;32;0;11155 
627222;0;11992;8490;39;0;11171 
626128;0;11748;9000;32;0;11142 
627274;0;11957;8032;45;0;11228 
626031;0;11827;8863;21;0;11176 
625342;0;11995;7500;30;0;11206 
625338;0;11660;8505;22;0;11140 
625443;0;11835;8378;43;0;11171 
623031;0;11643;6280;22;0;11159 
624369;0;12075;6570;43;0;11212 
623587;0;11731;6553;21;0;11201 
627889;0;12905;9166;41;0;11205 
626232;0;12070;7778;32;0;11186 
626154;0;12657;8120;33;0;11208 
627406;0;14132;7482;41;0;11160 
626085;0;12880;7477;36;0;11181 
626390;0;11829;9132;22;0;11185 
626563;0;11812;9345;41;0;11223 
625494;0;11780;7102;21;0;11176 
623673;0;11775;6501;36;0;11130 
626459;0;11794;9463;17;0;11173 
626418;0;11867;8819;41;0;11187 
623569;0;11872;6022;17;0;11215 
627508;0;11995;9850;42;0;11166 
625904;0;11816;8544;16;0;11160 
627863;0;12190;9423;56;0;11182 
623151;0;11632;6221;33;0;11131 
626018;0;12999;7027;41;0;11220 
626647;0;11826;8942;33;0;11151 
625353;0;11764;8315;32;0;11130 
625977;0;11817;8519;33;0;11184 
627737;0;12658;9354;47;0;11206 
626666;0;11822;9434;40;0;11172 
627506;0;11713;6601;32;0;11160 
626071;0;11770;8949;37;0;11138 
623581;0;11835;6163;34;0;11192 
625888;0;12073;6637;33;0;11244 
624043;0;11837;6584;17;0;11168 
626652;0;11862;8165;42;0;11211 
622771;0;11695;5800;17;0;11169 
626515;0;11782;9409;39;0;11160 
624764;0;11916;6807;17;0;11189 
626072;0;11962;7251;41;0;11214 
626489;0;11815;9233;16;0;11207 
626706;0;11857;7733;39;0;11220 
623856;0;11858;6658;33;0;11149 
623913;0;11938;6268;37;0;11148 
626596;0;12012;8920;16;0;11212 
626730;0;11906;8830;44;0;11179 
623745;0;11809;6079;17;0;11211 
627586;0;11822;10254;32;0;11170 
627866;0;11930;7484;33;0;11187 
629218;0;11927;9672;32;0;11193 
628264;0;11949;8359;30;0;11202 
626861;0;11829;8207;22;0;11152 
623384;0;11710;6459;41;0;11145 
623729;0;11874;6742;42;0;11101 
624639;0;11899;7502;42;0;11188 
626152;0;11871;7436;32;0;11194 
626610;0;11979;8863;42;0;11157 
623117;0;11857;5782;33;0;11202 
627498;0;12505;9612;42;0;11143 
626508;0;11987;8913;31;0;11189 
624661;0;12039;6874;41;0;11207 
627078;0;11970;9486;33;0;11206 
624194;0;11631;7142;47;0;11112 
625895;0;11660;8022;18;0;11130 
633885;0;11813;14752;41;0;11174 
627082;0;11809;8417;16;0;11157 
625607;0;11728;8506;38;0;11128 
626451;0;11979;7754;17;0;11208 
624144;0;11860;6837;41;0;11183 
623616;0;11960;5981;21;0;11199 
627185;0;12009;7588;41;0;11238 
626419;0;11712;9106;17;0;11128 
625449;0;11964;7786;42;0;11188 
628528;0;15003;7465;42;0;11209 
626460;0;13238;7196;48;0;11199 
625336;0;11832;7615;18;0;11134 
626564;0;11930;9123;40;0;11188 
626313;0;11831;9121;16;0;11198 
625979;0;11703;7654;17;0;11167 
628235;0;11926;9221;39;0;11182 
626537;0;11775;9229;21;0;11164 
627965;0;13262;8986;41;0;11227 
626532;0;11957;8737;18;0;11204 
626390;0;11886;8567;41;0;11227 
626562;0;12108;8713;43;0;11196 
625374;0;11718;6543;37;0;11146 
626384;0;12069;7422;16;0;11230 
627065;0;11807;9219;42;0;11144 
626301;0;11815;9204;17;0;11139 
626519;0;11851;9099;42;0;11161 
624139;0;11913;6397;16;0;11213 
627247;0;12097;9217;36;0;11215 
626709;0;11837;9023;21;0;11196 
623596;0;11739;6366;41;0;11151 
623940;0;11906;6422;17;0;11167 
624680;0;11750;7284;42;0;11163 
626914;0;11775;8486;32;0;11186 
628110;0;12352;8619;32;0;11165 
623616;0;11810;6361;32;0;11204 
624271;0;11912;6612;42;0;11175 
625941;0;11855;7684;21;0;11180 
624341;0;11884;6717;41;0;11164 
625936;0;11751;8844;32;0;11154 
627620;0;12094;9393;40;0;11202 
627596;0;12022;8632;54;0;11194 
624206;0;11889;6825;40;0;11187 
623395;0;11815;6328;16;0;11180 
624413;0;11943;6423;41;0;11153 
623866;0;11853;6546;16;0;11195 
623915;0;11894;6264;33;0;11186 
626614;0;11987;8886;32;0;11219 
624305;0;11773;7072;17;0;11153 
623791;0;11839;6407;34;0;11200 
623876;0;11832;6469;29;0;11165 
623388;0;11842;6037;39;0;11175 
624596;0;11889;7051;44;0;11206 
625223;0;11886;7818;40;0;11190 
625787;0;11765;8670;22;0;11163 
627528;0;11943;9094;42;0;11203 
624547;0;11860;7256;17;0;11180 
