CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
23397236;1;41;0;2483;0;711 
23408228;1;42;0;5130;0;1289 
23395278;1;42;0;2662;0;773 
23399962;1;42;0;3989;0;1038 
23399394;1;42;0;3544;0;1269 
23414169;1;42;0;5727;0;1390 
23396987;1;42;0;2720;0;735 
23424176;1;42;0;10151;0;3121 
23401007;1;42;0;3109;0;709 
23396419;1;42;0;2535;0;726 
23399233;1;42;0;2510;0;579 
23399257;1;42;0;3788;0;1196 
23407925;1;42;0;6250;0;2251 
23400912;1;42;0;3993;0;1168 
23426043;1;42;0;10480;0;3282 
23395949;1;42;0;3048;0;1089 
23426898;1;42;0;10636;0;3492 
23402117;1;42;0;4252;0;907 
23426181;1;42;0;10325;0;3301 
23408333;1;42;0;5394;0;1192 
23395564;1;42;0;2848;0;880 
23399812;1;42;0;3368;0;782 
23399141;1;42;0;3087;0;886 
23424709;1;42;0;10223;0;3277 
23403861;1;42;0;5985;0;2293 
23404326;1;42;0;4751;0;1570 
23408543;1;42;0;4993;0;1330 
23397053;1;42;0;2508;0;575 
23403933;1;42;0;3867;0;914 
23396126;1;42;0;2678;0;824 
23396651;1;42;0;2733;0;781 
23396153;1;42;0;2572;0;733 
23395566;1;41;0;2477;0;724 
23398734;1;42;0;2796;0;836 
23425934;1;42;0;10157;0;3264 
23397074;1;42;0;2549;0;711 
23413969;1;42;0;7913;0;2210 
23405298;1;42;0;6003;0;2241 
23404907;1;42;0;5051;0;1612 
23407896;1;42;0;6361;0;2402 
23398033;1;42;0;3091;0;744 
23403544;1;42;0;4769;0;1443 
23407532;1;42;0;3062;0;852 
23402015;1;42;0;3982;0;1123 
23397001;1;42;0;2775;0;818 
23395304;1;42;0;2862;0;874 
23401746;1;42;0;3341;0;914 
23402477;1;53;0;3974;0;1079 
23412669;1;42;0;7272;0;2421 
23400480;1;42;0;4098;0;1155 
23430744;1;42;0;12455;0;4364 
23398549;1;42;0;2640;0;782 
23399603;1;42;0;3966;0;1275 
23397237;1;42;0;2386;0;592 
23396211;1;42;0;2773;0;778 
23396674;1;42;0;3608;0;1474 
23397062;1;42;0;2906;0;1004 
23396811;1;42;0;3278;0;1189 
23398911;1;42;0;2603;0;628 
23399354;1;42;0;3234;0;895 
23395109;1;42;0;2562;0;708 
23427351;1;43;0;10639;0;3728 
23418333;1;42;0;8533;0;2800 
23402260;1;46;0;3764;0;1032 
23417037;1;42;0;8279;0;2314 
23403858;1;44;0;3949;0;1155 
23402250;1;42;0;3352;0;1319 
23412994;1;41;0;6876;0;2007 
23404865;1;44;0;4968;0;1451 
23394972;1;42;0;2599;0;672 
23408129;1;42;0;6977;0;2776 
23396202;1;42;0;2675;0;719 
23395119;1;42;0;2772;0;726 
23396229;1;42;0;2518;0;691 
23403724;1;42;0;4322;0;1025 
23395398;1;42;0;2713;0;818 
23396766;1;42;0;3063;0;1044 
23396551;1;42;0;3069;0;914 
23408594;1;42;0;4526;0;1064 
23397144;1;42;0;2565;0;661 
23395535;1;42;0;2617;0;896 
23433362;1;42;0;12604;0;4508 
23431932;1;42;0;12672;0;4386 
23401356;1;42;0;3941;0;912 
23401861;1;42;0;3884;0;1090 
23398783;1;42;0;2704;0;696 
23397235;1;42;0;2551;0;760 
23396135;1;42;0;2704;0;764 
23409889;1;42;0;7062;0;2100 
23401120;1;42;0;3454;0;1104 
23405926;1;42;0;6048;0;2337 
23407316;1;42;0;6276;0;2201 
23395832;1;42;0;2626;0;778 
23423987;1;42;0;10244;0;3299 
23402069;1;42;0;3912;0;1157 
23397093;1;42;0;3204;0;1044 
23395353;1;42;0;2596;0;754 
23405616;1;40;0;5970;0;2290 
23396874;1;45;0;3280;0;1040 
23413364;1;43;0;7277;0;2349 
23425057;1;42;0;10471;0;3428 
23403306;1;42;0;4798;0;1423 
23408558;1;42;0;6233;0;2371 
23401476;1;43;0;4017;0;1048 
23403965;1;41;0;5903;0;2314 
23402924;1;42;0;4620;0;1380 
23397074;1;42;0;2668;0;777 
23415202;1;42;0;7751;0;2616 
23398255;1;41;0;3241;0;815 
23398029;1;41;0;2581;0;660 
23396835;1;42;0;2907;0;749 
23398305;1;42;0;3213;0;1143 
23396530;1;42;0;2833;0;857 
23394623;1;42;0;2494;0;700 
23398412;1;42;0;2684;0;786 
23396292;1;42;0;3395;0;1189 
23399044;1;42;0;3276;0;780 
23404278;1;42;0;4280;0;1198 
23397297;1;41;0;2396;0;560 
23409930;1;42;0;5703;0;1734 
23396633;1;42;0;2535;0;665 
23396507;1;42;0;2656;0;767 
23403479;1;42;0;4759;0;1617 
23396842;1;42;0;3076;0;770 
23410545;1;42;0;6920;0;1946 
23395629;1;42;0;2568;0;608 
23400475;1;42;0;3800;0;1007 
23395683;1;42;0;2767;0;944 
23396481;1;42;0;2833;0;828 
23398282;1;47;0;3625;0;1350 
23397443;1;42;0;2677;0;777 
23405338;1;42;0;4343;0;1097 
23422305;1;42;0;9841;0;3130 
23396380;1;42;0;2488;0;734 
23401172;1;52;0;2780;0;844 
23395885;1;42;0;2780;0;861 
23398531;1;42;0;2581;0;660 
23423252;1;42;0;9682;0;3107 
23396683;1;42;0;2828;0;736 
23401604;1;42;0;3273;0;826 
23398077;1;42;0;2666;0;726 
23396724;1;42;0;2610;0;713 
23415554;1;42;0;7615;0;2404 
23397237;1;42;0;2658;0;779 
23395936;1;42;0;3011;0;934 
23403339;1;42;0;4353;0;834 
23399704;1;42;0;3908;0;1279 
23394512;1;42;0;2454;0;690 
23403019;1;42;0;4340;0;978 
23397830;1;42;0;3438;0;933 
23412549;1;41;0;7619;0;2178 
23409204;1;42;0;6957;0;2195 
23397195;1;42;0;2875;0;807 
23415216;1;42;0;7267;0;1951 
23399383;1;43;0;3783;0;1248 
23404376;1;42;0;4705;0;1352 
23398975;1;42;0;2939;0;779 
23407716;1;42;0;4367;0;1155 
23398633;1;42;0;3626;0;1083 
23399879;1;42;0;3062;0;722 
23398220;1;42;0;3825;0;1285 
23396595;1;42;0;2798;0;623 
23398596;1;42;0;3475;0;1078 
23400498;1;42;0;3912;0;1049 
23413020;1;42;0;7349;0;2429 
23408824;1;42;0;6861;0;2668 
23401495;1;41;0;3836;0;1153 
23400417;1;42;0;3849;0;1305 
23407809;1;42;0;6420;0;2332 
23398165;1;42;0;3507;0;1325 
23427674;1;42;0;12007;0;4268 
23399409;1;43;0;3043;0;1038 
23404210;1;42;0;4724;0;1373 
23397775;1;42;0;2493;0;732 
23400625;1;42;0;3937;0;1145 
