CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
36335;4;64;0;18167;0;48 
35486;2;80;0;17743;0;72 
35172;3;28;0;17586;0;16 
35379;5;60;0;17690;0;40 
36288;3;32;0;18144;0;20 
37452;2;24;0;18726;0;16 
37311;3;28;0;18656;0;16 
35225;5;48;0;17612;0;28 
36413;5;48;0;18206;0;28 
36389;5;56;0;18194;0;36 
35060;4;28;0;17530;0;12 
35420;4;40;0;17710;0;24 
35891;6;48;0;17946;0;24 
35220;2;24;0;17610;0;16 
35204;7;88;0;17602;0;60 
35353;6;44;0;17677;0;20 
36341;5;56;0;18171;0;36 
36232;2;36;0;18116;0;28 
35561;3;28;0;17781;0;16 
35239;2;24;0;17619;0;16 
35340;4;68;0;17670;0;52 
36111;5;48;0;18056;0;28 
35279;3;28;0;17639;0;16 
35196;5;36;0;17598;0;16 
35398;5;40;0;17699;0;20 
35201;4;40;0;17600;0;24 
36311;3;36;0;18155;0;24 
36375;0;20;0;18187;0;20 
36351;5;56;0;18176;0;36 
35188;5;40;0;17594;0;20 
35239;2;24;0;17620;0;16 
35921;4;48;0;17961;0;32 
35440;4;44;0;17720;0;28 
36431;6;52;0;18215;0;28 
35353;2;28;0;17676;0;20 
35119;3;24;0;17560;0;12 
35927;3;44;0;17964;0;32 
35287;5;40;0;17643;0;20 
35245;5;36;0;17623;0;16 
35424;2;28;0;17712;0;20 
36954;5;64;0;18477;0;44 
35951;2;36;0;17975;0;28 
36164;6;52;0;18082;0;28 
35272;3;40;0;17636;0;28 
35190;3;32;0;17595;0;20 
37948;6;60;0;18974;0;36 
35129;4;28;0;17564;0;12 
35269;4;44;0;17634;0;28 
35436;5;40;0;17718;0;20 
35451;3;36;0;17726;0;24 
35223;6;68;0;17612;0;44 
35259;8;52;0;17629;0;20 
35238;3;28;0;17619;0;16 
35556;6;56;0;17778;0;32 
35279;3;56;0;17639;0;44 
35645;3;52;0;17823;0;40 
37433;5;64;0;18717;0;44 
35585;1;52;0;17792;0;48 
35213;5;36;0;17607;0;16 
35681;7;60;0;17840;0;32 
35595;10;68;0;17797;0;28 
36283;1;52;0;18142;0;48 
35194;4;36;0;17597;0;20 
36920;4;36;0;18460;0;20 
35834;4;48;0;17917;0;32 
35368;3;40;0;17684;0;28 
35597;5;56;0;17798;0;36 
35503;0;36;0;17751;0;36 
36811;6;64;0;18405;0;40 
35359;1;24;0;17679;0;20 
35277;4;44;0;17638;0;28 
35413;6;44;0;17706;0;20 
35176;3;44;0;17588;0;32 
35203;3;32;0;17602;0;20 
35190;4;36;0;17595;0;20 
36276;5;48;0;18138;0;28 
38215;6;56;0;19107;0;32 
35172;6;48;0;17586;0;24 
36267;2;48;0;18134;0;40 
35773;4;64;0;17886;0;48 
35131;9;52;0;17566;0;16 
35073;4;28;0;17536;0;12 
35796;3;32;0;17898;0;20 
35397;4;36;0;17698;0;20 
36382;2;36;0;18191;0;28 
35193;1;24;0;17597;0;20 
35185;1;24;0;17592;0;20 
38984;5;60;0;19492;0;40 
35053;3;24;0;17526;0;12 
35422;3;52;0;17711;0;40 
35328;6;48;0;17664;0;24 
35882;2;24;0;17941;0;16 
