CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
35346;0;3402;1;1;128;0 
35117;0;3402;1;1;130;0 
35236;0;3402;1;1;133;0 
36328;0;3402;1;1;129;0 
36973;0;3402;1;1;126;0 
35846;0;3402;1;1;134;0 
36389;0;3402;1;1;128;0 
35278;0;3402;1;1;127;0 
35436;0;3402;1;1;129;0 
35130;0;3402;1;1;128;0 
35328;0;3402;1;1;128;0 
35319;0;3402;1;1;126;0 
36134;0;3402;1;1;127;0 
35452;0;3402;1;1;129;0 
35456;0;3402;1;1;128;0 
36394;0;3402;1;1;130;0 
35252;0;3402;1;1;127;0 
36377;0;3402;1;1;132;0 
35279;0;3402;1;1;130;0 
35304;0;3402;1;1;130;0 
36370;0;3402;1;1;127;0 
36197;0;3402;1;1;127;0 
36140;0;3403;1;1;134;0 
35404;0;3402;1;1;129;0 
36462;0;3402;1;1;131;0 
36658;0;3402;1;1;128;0 
36178;0;3402;1;1;127;0 
35339;0;3402;1;1;128;0 
36092;0;3402;1;1;129;0 
35070;0;3402;1;1;128;0 
35209;0;3402;1;1;128;0 
35871;0;3402;1;1;130;0 
35201;0;3402;1;1;129;0 
35235;0;3402;1;1;132;0 
35218;0;3402;1;1;127;0 
35827;0;3402;1;1;128;0 
35553;0;3402;1;1;129;0 
35158;0;3402;1;1;128;0 
37477;0;3402;1;1;129;0 
35328;0;3402;1;1;126;0 
36244;0;3402;1;1;128;0 
36164;0;3402;1;1;129;0 
35218;0;3402;1;1;127;0 
35613;0;3402;1;1;129;0 
35279;0;3402;1;1;127;0 
36355;0;3402;1;1;131;0 
35274;0;3402;1;1;128;0 
35213;0;3402;1;1;131;0 
35534;0;3402;1;1;128;0 
35198;0;3402;1;1;131;0 
35244;0;3402;1;1;134;0 
35193;0;3402;1;1;128;0 
35296;0;3402;1;1;130;0 
35149;0;3402;1;1;126;0 
37361;0;3402;1;1;129;0 
35359;0;3402;1;1;128;0 
35370;0;3402;1;1;130;0 
35248;0;3402;1;1;131;0 
35145;0;3402;1;1;131;0 
36420;0;3402;1;1;133;0 
35321;0;3402;1;1;127;0 
36239;0;3402;1;1;133;0 
35355;0;3402;1;1;128;0 
36376;0;3402;1;1;129;0 
35310;0;3402;1;1;127;0 
36828;0;3402;1;1;130;0 
35394;0;3402;1;1;127;0 
35345;0;3402;1;1;130;0 
35356;0;3402;1;1;132;0 
35193;0;3402;1;1;128;0 
35637;0;3402;1;1;128;0 
35218;0;3402;1;1;129;0 
35246;0;3402;1;1;131;0 
35366;0;3402;1;1;132;0 
35392;0;3402;1;1;129;0 
36339;0;3402;1;1;130;0 
35229;0;3402;1;1;125;0 
37979;0;3402;1;1;128;0 
35811;0;3402;1;1;130;0 
35054;0;3402;1;1;128;0 
35440;0;3402;1;1;131;0 
35270;0;3402;1;1;128;0 
37251;0;3402;1;1;129;0 
35133;0;3402;1;1;131;0 
35596;0;3402;1;1;130;0 
35458;0;3402;1;1;133;0 
35646;0;3402;1;1;128;0 
35386;0;3402;1;1;129;0 
35337;0;3402;1;1;128;0 
35290;0;3402;1;1;128;0 
35416;0;3402;1;1;129;0 
35085;0;3402;1;1;130;0 
35302;0;3402;1;1;127;0 
36448;0;3402;1;1;127;0 
36154;0;3402;1;1;128;0 
35161;0;3402;1;1;131;0 
35383;0;3402;1;1;127;0 
36219;0;3402;1;1;133;0 
35273;0;3402;1;1;131;0 
35389;0;3402;1;1;131;0 
35140;0;3402;1;1;133;0 
35209;0;3402;1;1;130;0 
38050;0;3402;1;1;129;0 
36093;0;3402;1;1;127;0 
35586;0;3402;1;1;128;0 
35632;0;3402;1;1;128;0 
36176;0;3402;1;1;127;0 
35467;0;3402;1;1;129;0 
36349;0;3402;1;1;132;0 
35332;0;3402;1;1;127;0 
35325;0;3402;1;1;135;0 
36004;0;3402;1;1;129;0 
35250;0;3402;1;1;128;0 
35544;0;3402;1;1;128;0 
35379;0;3402;1;1;129;0 
35214;0;3402;1;1;128;0 
35077;0;3402;1;1;128;0 
37720;0;3402;1;1;131;0 
35189;0;3402;1;1;127;0 
35498;0;3402;1;1;129;0 
35402;0;3402;1;1;128;0 
36385;0;3402;1;1;130;0 
36004;0;3402;1;1;127;0 
35382;0;3402;1;1;129;0 
36506;0;3402;1;1;133;0 
35492;0;3402;1;1;128;0 
36738;0;3402;1;1;129;0 
35927;0;3402;1;1;127;0 
36164;0;3402;1;1;130;0 
36375;0;3402;1;1;136;0 
