CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
35927;8;1;0;0;28;0 
36420;12;1;0;0;31;0 
36101;8;1;0;0;27;0 
35211;12;1;0;0;27;0 
36780;12;1;0;0;30;0 
35092;4;1;0;0;26;0 
35261;20;1;0;0;28;0 
35111;20;1;0;0;27;0 
35192;20;1;0;0;29;0 
35348;12;1;0;0;28;0 
37620;8;1;0;0;28;0 
35380;12;1;0;0;28;0 
36504;12;1;0;0;28;0 
36151;4;1;0;0;29;0 
35562;20;1;0;0;29;0 
36400;12;1;0;0;29;0 
35246;12;1;0;0;28;0 
36408;4;1;0;0;28;0 
35851;20;1;0;0;29;0 
35837;4;1;0;0;32;0 
36274;24;1;0;0;28;0 
36330;20;1;0;0;32;0 
35262;12;1;0;0;29;0 
35303;8;1;0;0;27;0 
35641;20;1;0;0;28;0 
35367;4;1;0;0;28;0 
35131;8;1;0;0;29;0 
35747;12;1;0;0;30;0 
35321;12;1;0;0;26;0 
35585;16;1;0;0;28;0 
35513;12;1;0;0;27;0 
36100;16;1;0;0;30;0 
35754;8;1;0;0;28;0 
36107;12;1;0;0;29;0 
35794;16;1;0;0;27;0 
36302;12;1;0;0;28;0 
35180;4;1;0;0;27;0 
35500;20;1;0;0;27;0 
36166;16;1;0;0;26;0 
36209;12;1;0;0;27;0 
36497;12;1;1;0;22;0 
35648;12;1;0;0;28;0 
35524;28;1;1;0;35;0 
37989;24;1;0;0;30;0 
37924;20;1;0;0;29;0 
35974;12;1;0;0;28;0 
35556;24;1;0;0;30;0 
35448;4;1;0;0;30;0 
35183;32;1;0;0;26;0 
35188;4;1;0;0;26;0 
35974;16;1;0;0;27;0 
36692;12;1;0;0;27;0 
35389;36;1;0;0;30;0 
35155;12;1;0;0;27;0 
35140;20;1;0;0;26;0 
35291;32;1;0;0;30;0 
35221;12;1;0;0;26;0 
35391;12;1;0;0;28;0 
35305;4;1;0;0;28;0 
36805;12;1;0;0;28;0 
35265;16;1;0;0;30;0 
36801;16;1;0;0;28;0 
35044;20;1;0;0;28;0 
35195;12;1;0;0;28;0 
35350;16;1;0;0;29;0 
36216;8;1;0;0;32;0 
35175;16;1;0;0;23;0 
35209;4;1;0;0;30;0 
36400;12;1;0;0;27;0 
35445;16;1;0;0;25;0 
35126;28;1;0;0;28;0 
35250;8;1;0;0;28;0 
35907;8;1;0;0;27;0 
35455;8;1;0;0;29;0 
35229;8;1;0;0;28;0 
35200;16;1;0;0;26;0 
35362;16;1;0;0;27;0 
35225;8;1;0;0;30;0 
35355;20;1;0;0;30;0 
35358;20;1;0;0;28;0 
36236;8;1;0;0;28;0 
36861;16;1;0;0;30;0 
36798;28;1;0;0;29;0 
36300;12;1;0;0;30;0 
35137;16;1;0;0;28;0 
35347;8;1;0;0;26;0 
35829;12;1;0;0;30;0 
35311;12;1;0;0;26;0 
36177;20;1;0;0;28;0 
36363;16;1;0;0;29;0 
35198;16;1;0;0;26;0 
35579;40;1;0;0;28;0 
36747;16;1;0;0;28;0 
35901;20;1;0;0;30;0 
35217;4;1;0;0;28;0 
35220;0;1;0;0;29;0 
35614;20;1;0;0;29;0 
36452;12;1;0;0;27;0 
35865;28;1;0;0;28;0 
36152;20;1;0;0;29;0 
35486;20;1;0;0;29;0 
35287;20;1;0;0;28;0 
35423;16;1;0;0;28;0 
35454;12;1;0;0;27;0 
36119;0;1;0;0;26;0 
35229;12;1;0;0;27;0 
36099;4;1;0;0;23;0 
35200;20;1;0;0;26;0 
35215;12;1;0;0;27;0 
36432;8;1;0;0;29;0 
35194;24;1;0;0;26;0 
35208;8;1;0;0;29;0 
36390;28;1;0;0;29;0 
35266;8;1;0;0;30;0 
35212;16;1;0;0;24;0 
35235;12;1;0;0;29;0 
35155;32;1;0;0;27;0 
35231;4;1;0;0;31;0 
35821;8;1;0;0;29;0 
35250;12;1;0;0;28;0 
36037;28;1;0;0;28;0 
37060;12;1;0;0;28;0 
36117;20;1;0;0;28;0 
35092;8;1;0;0;27;0 
35564;24;1;0;0;29;0 
36624;16;1;0;0;29;0 
35945;20;1;0;0;27;0 
35456;16;1;0;0;29;0 
35340;4;1;0;0;28;0 
35322;16;1;0;0;27;0 
35569;12;1;0;0;27;0 
35091;28;1;0;0;27;0 
37360;8;1;0;0;29;0 
35543;12;1;0;0;26;0 
35656;28;1;0;0;29;0 
35499;28;1;1;0;35;0 
35252;16;1;0;0;30;0 
36135;28;1;0;0;29;0 
35066;16;1;0;0;28;0 
35488;20;1;0;0;29;0 
35842;4;1;0;0;27;0 
35340;20;1;0;0;29;0 
35163;16;1;0;0;28;0 
35353;20;1;0;0;29;0 
35413;20;1;0;0;29;0 
35289;8;1;0;0;26;0 
37108;20;1;0;0;28;0 
36287;8;1;0;0;30;0 
37528;24;1;0;0;27;0 
35298;28;1;0;0;28;0 
35357;4;1;0;0;26;0 
35072;16;1;0;0;27;0 
36425;20;1;0;0;29;0 
35414;36;1;0;0;30;0 
36394;8;1;0;0;27;0 
35353;12;1;0;0;27;0 
35233;28;1;0;0;24;0 
35378;16;1;0;0;26;0 
35240;12;1;0;0;30;0 
36158;4;1;1;0;26;0 
35235;12;1;0;0;25;0 
35337;4;1;0;0;25;0 
35973;12;1;0;0;26;0 
35428;12;1;0;0;28;0 
35386;8;1;0;0;29;0 
35229;12;1;0;0;27;0 
35352;12;1;0;0;30;0 
35362;4;1;0;0;29;0 
36194;20;1;0;0;29;0 
36516;20;1;0;0;29;0 
36322;20;1;0;0;29;0 
35068;16;1;0;0;26;0 
35596;20;1;0;0;29;0 
36320;16;1;0;0;29;0 
35063;12;1;0;0;25;0 
35076;16;1;0;0;27;0 
36303;8;1;0;0;28;0 
35267;0;1;0;0;25;0 
35217;8;1;0;0;27;0 
36039;20;1;0;0;27;0 
35343;8;1;0;0;29;0 
35614;28;1;0;0;30;0 
35361;8;1;0;0;30;0 
35283;8;1;0;0;29;0 
35362;16;1;1;0;34;0 
35378;16;1;0;0;29;0 
35264;12;1;0;0;33;0 
35589;28;1;0;0;28;0 
35103;20;1;0;0;27;0 
35363;16;1;0;0;28;0 
35304;12;1;0;0;28;0 
35132;16;1;0;0;24;0 
35488;8;1;0;0;30;0 
35443;28;1;0;0;26;0 
35237;12;1;0;0;29;0 
35453;8;1;0;0;28;0 
35367;28;1;0;0;28;0 
36252;20;1;0;0;29;0 
35296;12;1;0;0;29;0 
35583;16;1;0;0;27;0 
36928;20;1;0;0;28;0 
36966;16;1;0;0;30;0 
35429;16;1;0;0;27;0 
36375;8;1;0;0;27;0 
36300;20;1;0;0;30;0 
35234;8;1;0;0;28;0 
35516;12;1;1;0;35;0 
35264;28;1;0;0;29;0 
35979;12;1;0;0;25;0 
35503;36;1;1;0;40;0 
35466;0;1;0;0;29;0 
37017;16;1;0;0;28;0 
36357;20;1;0;0;28;0 
35070;20;1;0;0;28;0 
35405;16;1;0;0;29;0 
36146;12;1;0;0;26;0 
35818;20;1;0;0;27;0 
37053;20;1;0;0;26;0 
35225;16;1;0;0;28;0 
36356;28;1;0;0;27;0 
35512;8;1;0;0;28;0 
35441;24;1;0;0;30;0 
36263;24;1;0;0;30;0 
35526;4;1;0;0;27;0 
35164;24;1;0;0;28;0 
38546;12;1;0;0;32;0 
35175;28;1;0;0;28;0 
35178;16;1;0;0;28;0 
36602;20;1;0;0;24;0 
35342;4;1;0;0;29;0 
36253;20;1;0;0;30;0 
37435;8;1;0;0;31;0 
35189;20;1;0;0;26;0 
35206;12;1;0;0;27;0 
35687;20;1;0;0;29;0 
35980;20;1;0;0;26;0 
35306;12;1;0;0;28;0 
35634;28;1;0;0;27;0 
35242;20;1;0;0;26;0 
35084;12;1;0;0;25;0 
35111;24;1;0;0;27;0 
35327;20;1;0;0;29;0 
36677;16;1;0;0;30;0 
36021;16;1;0;0;27;0 
36267;16;1;0;0;29;0 
35345;8;1;0;0;28;0 
35204;12;1;0;0;27;0 
35046;8;1;0;0;25;0 
36470;20;1;0;0;28;0 
35279;4;1;0;0;29;0 
36527;4;1;0;0;28;0 
35398;12;1;0;0;26;0 
35242;4;1;0;0;27;0 
36177;8;1;0;0;30;0 
35411;16;1;0;0;28;0 
35320;16;1;0;0;26;0 
35368;20;1;0;0;29;0 
35197;4;1;0;0;29;0 
36537;16;1;0;0;25;0 
35898;12;1;0;0;29;0 
35198;12;1;0;0;25;0 
36740;12;1;0;0;29;0 
35425;20;1;0;0;28;0 
35639;4;1;0;0;28;0 
35576;12;1;0;0;29;0 
36305;4;1;0;0;30;0 
35613;20;1;0;0;27;0 
35200;12;1;0;0;27;0 
35373;16;1;0;0;28;0 
35341;0;1;0;0;28;0 
35268;12;1;0;0;30;0 
35244;20;1;0;0;25;0 
